# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_download_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2870.73,0.864729,0.318687,4,15,0,2919.9,5.66374,5.84402,5.98582,5.99584,5.83194,6.02164,5.93042,6.02875,5.60691,5.77478,5.81531,6.08872,5.78144,5.9687,5.76336,5.73311,5.94599,5.65826,6.0689,5.86993,5.58983,5.66478,5.59034,5.75889,5.70774,6.04016,5.9574,5.86641,6.1882,6.34553,5.56249,5.83078,6.16026,5.70178,6.13317,6.10201,5.74662,6.11604,5.85583,5.72333,5.60088,5.69392,5.84324,5.7928,6.03412,5.88211,5.18274,5.88285,5.85694,5.80041,5.98839,6.25306,0.0153608,0.0377938,0.00140282,-0.00698734,0.0654981,0.000955004,0.377017,0.274332,-0.614776,-0.877712,-0.121495,0.83283,-0.0729533,-0.067481,0.193988,0.222877,0.0822184,0.0203471,0.0141738,0.0728272,-0.0589071,0.0171297,0.048079,-0.000398011,0.0220808,0.00473094,0.00654502,-0.0290075,0.964781,0.159466,0.517873,-0.0345436,-0.0915337,0.100965,-0.86649,-0.744267,-0.246899,0.925425,-0.699753,0.00357916,1.57957,1.03265,0.71992,0.0216727,0.129429,0.200263,-0.102186,0.0980683,0.209405,0.00159001,0.088036,-0.0161286,0.061242,-0.382918,0.00620354,0.0208976,0.0173364,-0.00130291
-2861.98,1,0.318687,4,15,0,2898.18,5.68274,5.77229,6.01089,5.89441,5.85526,5.81981,5.98431,5.98927,5.53981,5.55539,5.84277,6.03169,5.96535,5.92294,5.87468,5.80125,5.80824,5.81758,5.98418,5.79159,5.63673,6.09416,5.67582,5.64253,5.87009,6.00015,6.14441,5.81591,6.0679,5.92711,5.28028,6.06633,5.80939,5.69221,6.22331,6.27598,5.58324,5.96355,5.80615,5.76735,5.49896,5.62437,5.77884,5.9073,6.01441,5.92104,5.50789,6.2382,5.9894,5.98689,5.6893,6.51097,-0.0703752,0.0687514,0.0272093,0.0329963,0.041517,0.0263251,0.378177,0.254012,-0.569516,-0.816106,-0.113569,0.840058,-0.0782373,-0.124999,0.187956,0.21603,0.0968237,-0.0126385,0.00635491,0.112759,-0.00742796,-0.0116319,0.0272296,0.0377913,-0.0164868,-0.0147119,-0.018005,-0.0155221,0.954741,0.151405,0.115814,-0.00981867,-0.0341847,0.110546,-0.687479,-0.580133,-0.220508,0.945738,-0.696373,-0.553696,1.53928,0.955234,0.821098,-0.0231184,0.170241,0.314027,-0.0399805,-0.0620959,0.0596956,0.130722,-0.166996,-0.134724,-0.345268,-0.204902,-0.0245592,0.0309533,0.16884,0.00615272
-2864.28,0.980599,0.318687,4,15,0,2897.05,5.63985,5.84461,5.87682,5.95311,5.85996,5.9549,5.87361,6.0211,5.55802,5.78212,6.04147,6.16187,5.84122,5.92262,5.79151,5.61722,5.82904,5.60122,6.02614,5.92281,5.68686,5.66016,5.61688,5.71885,5.75848,5.99567,5.95513,5.94647,6.26749,6.30138,5.47576,5.87671,6.13639,5.66519,6.19642,5.91624,5.74879,6.05763,5.86081,5.77577,5.63881,5.66349,5.83445,5.77341,6.01118,5.88792,5.24684,5.90043,5.88244,5.75222,5.97964,6.26022,0.027767,0.0547418,0.0300961,0.0025105,0.0722298,-0.00432924,0.368334,0.247641,-0.620474,-0.876018,-0.101764,0.821068,-0.0949764,-0.0756528,0.158308,0.22971,0.0907006,0.0339888,0.0166549,0.0667189,-0.0534522,0.0184673,0.0418033,-0.00471282,0.0264915,-0.0055188,0.0016427,-0.0272039,0.964755,0.158095,0.555361,-0.0365592,-0.175912,0.097418,-0.926066,-0.76842,-0.176408,0.9006,-0.781163,-0.138071,1.31182,1.05355,0.789783,0.0267651,0.125756,0.184111,-0.103252,0.079868,0.161811,-0.0453267,0.0831036,-0.0797984,-0.0215819,-0.359109,0.0146343,0.0226527,0.220517,0.000468124
-2853.58,0.944756,0.318687,4,15,0,2916.12,5.61096,5.80737,6.04341,5.99886,5.86043,5.83068,5.92756,5.96298,5.56962,5.58964,5.90994,6.07974,5.92243,6.02724,5.79062,5.86254,5.72957,5.73456,5.96487,5.85888,5.60152,6.07329,5.65574,5.65649,5.8745,6.0331,6.0836,5.84673,6.0011,6.16069,5.33813,6.03829,5.81163,5.65895,6.24062,6.1003,5.60804,5.97196,5.86729,5.78464,5.61158,5.65504,5.78539,5.91751,5.95019,5.98808,5.59151,6.17382,6.05072,5.96995,5.7199,6.31936,-0.0667073,0.0795679,-0.0453317,0.0337737,0.0302936,0.0353508,0.391986,0.279207,-0.56908,-0.81788,-0.119275,0.833185,-0.0864168,-0.124946,0.186193,0.20784,0.099382,-0.00593638,0.0220901,0.114553,-0.00940233,-0.00195367,0.0272186,0.0444135,-0.010897,-0.00338735,-0.00588015,-0.0128449,0.959598,0.149251,-0.0407644,-0.000450535,0.0329286,0.151118,-0.705124,-0.597758,-0.23341,0.940628,-0.729441,-0.551701,1.49891,0.903473,0.844723,-0.00575279,0.205217,0.31878,-0.0112539,0.010015,0.107649,0.220697,-0.0924866,-0.0492223,-0.127181,-0.169561,-0.0172297,0.0563485,-0.369459,0.00629768
-2853.78,0.901756,0.318687,4,15,0,2897.39,5.70505,5.85794,5.8348,5.93125,5.79502,5.93489,5.92846,6.00163,5.62621,5.70138,5.97583,6.06601,5.88636,5.82802,5.841,5.61948,5.95491,5.7041,6.00195,5.90379,5.69396,5.70677,5.62232,5.69148,5.78614,5.89633,5.98361,5.8674,6.27753,5.93593,5.59247,5.79212,6.06648,5.68592,6.11913,6.10244,5.71812,6.06126,5.79581,5.74756,5.58633,5.63522,5.89529,5.75224,6.06075,5.88362,5.362,5.95678,5.77369,5.71748,5.91919,6.06373,-0.034931,0.0983862,-0.00838408,-0.0329267,0.0692221,-0.0117939,0.364502,0.229908,-0.620901,-0.866002,-0.104848,0.825163,-0.0906221,-0.081908,0.171512,0.218767,0.0952085,0.0252837,-0.00887246,0.0690935,-0.0363635,0.00418948,0.0466567,0.00798582,0.00747206,-0.0136231,-0.00899216,-0.0303989,0.959913,0.138266,0.69997,-0.0467337,-0.179824,0.0600644,-0.908383,-0.761012,-0.183385,0.908159,-0.775227,-0.177575,1.41579,0.986749,0.81648,0.00934321,0.0780585,0.192161,-0.0914116,0.00158293,0.139709,-0.0284363,-0.0533199,-0.145261,-0.214439,-0.401285,-0.0274146,0.0577674,-0.0294149,-0.00613974
-2858.19,0.915343,0.318687,4,15,0,2891.59,5.59515,5.75463,5.94068,5.8043,5.94385,5.85777,5.99393,5.94229,5.76594,5.63239,5.7139,6.06657,5.8834,5.72406,5.74383,5.66195,5.8064,5.69946,6.05429,5.8902,5.67775,5.87295,5.66646,5.71106,5.69795,5.96511,5.92142,5.84638,6.25589,6.12718,5.48362,5.85425,5.98284,5.69769,6.08384,6.1913,5.74252,6.05029,5.74404,5.78404,5.61761,5.58777,5.74617,5.79576,6.12304,5.90859,5.32715,5.92197,5.7952,5.70018,5.90758,6.40323,-0.0185997,0.0935412,0.0118278,-0.0211483,0.0478744,-0.00954616,0.380624,0.251623,-0.582994,-0.844487,-0.122357,0.841474,-0.0816955,-0.0937908,0.164496,0.212773,0.0905811,0.0287863,0.00195255,0.0742174,-0.031946,0.00350497,0.0559858,0.0250793,0.00361412,-0.0191156,0.00476105,-0.0289311,0.972707,0.143044,0.552683,-0.0386552,-0.0475363,0.0920308,-0.785437,-0.660673,-0.219535,0.919638,-0.724704,-0.299864,1.35514,0.965587,0.777212,0.015221,0.108014,0.207088,-0.0702244,0.0141676,0.18797,0.0699522,-0.0724104,-0.161686,0.0300265,-0.381909,-0.0160499,0.0495363,0.108653,-0.00394345
-2857.53,0.978006,0.318687,4,15,0,2896.8,5.65529,5.81124,6.00236,5.98878,5.76085,5.81413,5.71585,6.02946,5.59326,5.63935,5.9568,6.00021,5.78229,6.10723,5.88633,5.70862,5.82263,5.7677,5.96901,5.86731,5.58786,5.93823,5.71365,5.65095,5.90697,6.14,6.15438,5.94267,6.19619,6.34402,5.42325,5.98422,5.86888,5.78164,6.29454,5.89981,5.68863,6.11517,6.00498,5.77932,5.72259,5.65995,5.77967,5.91836,6.02118,5.97657,5.41968,6.05819,6.1369,5.99944,5.88497,6.31146,-0.0165699,0.0639348,-0.0527423,0.0238867,0.032641,0.0238934,0.369349,0.27019,-0.610308,-0.854937,-0.104367,0.822019,-0.0716856,-0.111059,0.173718,0.231394,0.105862,0.0261343,0.0165586,0.0840376,-0.0239879,-0.000533906,0.0398851,0.00609513,0.00256834,-0.012211,-0.016957,-0.0348636,0.946827,0.178471,0.131703,-0.0109676,-0.111113,0.197508,-0.901765,-0.795251,-0.198262,0.905485,-0.708089,-0.43135,1.43435,1.02971,0.901731,0.00478288,0.150937,0.234233,-0.0769263,-0.0324661,0.094806,-0.0565293,-0.0902891,-0.152824,-0.362719,-0.460222,0.00529111,0.0496618,-0.414549,0.00445407
-2865.3,0.758202,0.318687,4,15,0,2913.68,5.61776,5.80779,5.97735,6.01605,5.87179,5.97457,6.05718,5.94625,5.49889,5.65488,5.90403,6.17721,5.93942,5.87221,5.72627,5.73008,5.79135,5.58433,5.99683,5.85614,5.69141,5.73908,5.59921,5.64997,5.73306,5.81474,5.9413,5.85498,6.18455,6.06641,5.42793,5.97288,6.01956,5.59214,6.0614,6.36993,5.59908,5.91823,5.64976,5.79753,5.53058,5.47048,5.85949,5.75534,5.96439,5.95004,5.45696,6.06384,5.76034,5.68201,5.81796,6.42188,-0.0660107,0.125503,0.0113933,-0.0293755,0.0661904,-0.00758954,0.388177,0.249208,-0.583831,-0.840286,-0.112746,0.833908,-0.101671,-0.0890783,0.187296,0.198132,0.0826266,-0.00400164,0.00985791,0.0980027,-0.0493949,0.00851472,0.0307012,0.0356238,0.0104155,-0.00194687,0.0107683,-0.0143253,0.975509,0.181657,0.635099,-0.0434078,-0.0523603,0.0258913,-0.725867,-0.59351,-0.20018,0.943548,-0.791247,-0.230248,1.51722,0.880784,0.720109,0.00433476,0.155322,0.269966,-0.0826747,0.0742636,0.155426,0.212237,0.0369992,-0.026073,0.162708,-0.189103,-0.0429341,0.0676659,0.113607,-0.00547755
-2858.04,0.980928,0.318687,4,15,0,2906.8,5.68891,5.77718,5.96881,6.0422,5.7199,5.7572,5.77212,6.02746,5.64789,5.66644,6.00551,5.98597,5.76674,5.94987,5.88479,5.72526,5.90329,5.78313,6.02342,5.90871,5.61464,6.04904,5.7598,5.70249,5.91308,6.13377,6.12533,5.85133,6.2357,5.97802,5.47149,5.94321,5.8253,5.72031,6.29616,5.9183,5.76459,6.15768,5.8203,5.7919,5.62947,5.71034,5.69185,5.88777,6.0666,5.92238,5.54966,6.0995,6.06671,6.03307,5.83689,6.07925,-0.0245822,0.0730492,-0.00971256,-0.0580753,0.0542413,0.0357679,0.379733,0.261009,-0.605651,-0.84777,-0.115198,0.82934,-0.0580972,-0.10973,0.175138,0.239345,0.108198,0.000569957,0.0081294,0.0759184,-0.0125809,0.000184096,0.0346473,0.00249324,0.00381069,-0.0129971,-0.0240468,-0.0238087,0.946082,0.145056,0.0134313,-0.00057153,-0.0782051,0.163996,-0.850421,-0.727238,-0.248023,0.918837,-0.600746,-0.42104,1.42169,1.07109,0.913579,-0.0134399,0.122663,0.212441,-0.0482105,-0.0295025,0.0784987,-0.0681238,-0.0746631,-0.145257,-0.466835,-0.314291,-0.0318487,0.0441802,-0.0142751,-0.0108291
-2855.04,0.993522,0.318687,4,15,0,2896.81,5.61177,5.85088,5.92183,5.90318,5.91045,6.02783,6.1023,5.95911,5.58334,5.74192,5.99915,6.16431,5.92541,5.90682,5.7879,5.74183,5.80382,5.71575,6.04937,5.8542,5.72881,5.84639,5.60021,5.69199,5.7882,5.78442,5.98232,5.89091,6.07304,6.09219,5.5987,6.00137,5.98811,5.66769,6.0419,6.35036,5.58097,5.96219,5.80656,5.80092,5.62936,5.58681,5.95722,5.90407,5.96372,5.96537,5.42812,6.04832,5.81701,5.75956,5.86817,6.36085,-0.040647,0.114381,0.0347162,0.0225957,0.0579007,-0.00956736,0.38225,0.249291,-0.588344,-0.848198,-0.106662,0.83254,-0.0886046,-0.109756,0.182033,0.197275,0.0781798,0.00406647,0.022168,0.0912517,-0.0473896,0.0156381,0.0444215,0.0452266,0.0283232,-0.00953987,0.0170172,-0.0154742,0.974521,0.148492,0.664179,-0.0462441,-0.0943026,0.0373454,-0.765418,-0.651308,-0.171822,0.93461,-0.719617,-0.420482,1.45575,0.892048,0.684996,0.016554,0.171928,0.253019,-0.0548528,0.122166,0.229895,0.2794,0.115896,-0.0675039,0.270414,-0.20427,-0.0123766,0.0546551,0.234799,0.00421334
-2858.66,0.874729,0.318687,4,15,0,2909.16,5.64054,5.80562,6.00641,6.05212,5.71791,5.74701,5.76034,6.03965,5.6442,5.6712,5.98423,6.00584,5.78111,6.05411,5.88937,5.73523,5.90497,5.72772,5.96576,5.89801,5.54385,5.98169,5.78109,5.63119,5.91888,6.03736,6.06483,5.83117,6.25569,6.12172,5.39814,5.91028,5.8847,5.72535,6.29834,5.93904,5.77065,6.1288,5.88411,5.76096,5.63719,5.69001,5.63946,5.87155,6.02175,6.04963,5.45996,6.1392,6.09115,6.00148,5.89112,6.02981,-0.0508025,0.0937287,-0.0350247,-0.0618507,0.0429374,0.0354157,0.3691,0.263369,-0.602789,-0.840708,-0.109334,0.829407,-0.0976827,-0.0929856,0.182999,0.234689,0.106335,0.0203239,0.00264666,0.0900844,-0.0167227,-0.0120487,0.0273783,-0.00647967,-0.0171352,-0.00894818,-0.0251591,-0.0202116,0.946459,0.12369,-0.0529691,0.00257433,-0.0840106,0.178803,-0.837945,-0.687268,-0.217534,0.922396,-0.846237,-0.254275,1.52909,1.04476,0.90619,-0.00456906,0.130081,0.249528,-0.083141,-0.0923634,0.0278368,-0.136296,-0.169898,-0.1156,-0.479714,-0.266807,-0.0446727,0.0625662,-0.198087,-0.0115331
