# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_pcount_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
265.267,0.789693,0.400758,4,15,0,-234.622,6.58734,6.65508,6.77934,6.69495,6.59079,6.81009,6.63339,6.82303,6.20499,6.79479,6.65501,6.87738,6.87616,7.12505,6.4377,6.31705,6.73045,6.51712,6.99109,6.47074,6.66122,6.99336,6.84387,6.59138,6.62191,6.69549,6.77004,6.46135,6.7527,6.9774,6.67559,6.58813,7.02401,6.26311,7.28384,6.67024,6.52758,6.77929,6.70882,6.79735,6.27218,7.03687,6.27964,6.34118,6.91619,6.52784,6.44386,7.10484,6.76564,6.76994,6.96705,6.83425,-0.00863169,0.0502834,-0.0334635,-0.0413197,0.166584,-0.103147,0.0349906,-0.1246,0.831085,-0.204806,-0.144112,0.105466,-0.0800913,0.0243465,-0.0657167,-9.20461e-05,0.0727432,-0.0137955,0.00543289,0.0280009,0.0184985,0.000804553,-0.0159913,-0.000948826,-0.0206925,0.54423,0.238577,-0.038596,0.00206618,0.155973,-0.0354676,1.14002,-0.871103,-1.95946,0.483964,-0.935183,0.354255,-0.0738112,0.0953569,0.19054,-0.0492889,-0.0132141,0.0454176,0.00980909,-0.0848917,-0.134089,-0.06677,-0.233793,-0.0166901,0.0366993,-0.204953,-0.00771204
259.372,0.656882,0.400758,4,15,0,-219.064,6.77195,6.57934,6.85672,6.73308,6.70484,6.87747,6.62717,6.80638,6.34468,6.70995,6.77045,6.93377,6.9292,6.87242,6.46556,6.65237,6.7227,6.62716,6.92659,6.18653,6.70162,6.82473,6.62394,6.45227,6.52632,6.64591,6.78177,6.53183,6.74108,6.64168,6.63698,6.53696,6.85452,6.33922,7.13821,6.67264,6.46593,6.87443,6.76234,6.62369,6.77651,6.80504,6.30228,6.37138,6.7675,6.50046,6.80965,7.1798,6.68313,6.89005,6.94363,7.11239,-0.034623,0.0881927,0.0796312,0.0653987,0.17822,-0.0975864,0.000244468,-0.149455,0.83902,-0.174733,-0.167327,0.116019,-0.0722063,0.0161455,-0.0593876,0.0228023,0.0498523,0.0101096,-0.0379608,0.0203475,0.0226156,0.0201168,-0.0137998,0.0231427,-0.0144462,0.562164,0.242271,-0.0655588,0.00638629,0.0239489,-0.0683964,1.14322,-0.765763,-2.20855,0.57582,-0.859954,0.306058,-0.0572157,0.111757,0.133818,0.0173062,-0.0961245,0.078111,0.095342,0.0436846,-0.0809064,0.327635,-0.16322,0.00273709,0.02784,0.520762,0.0122062
257.712,0.795123,0.400758,4,15,0,-222.156,6.3801,6.45629,6.74863,6.88935,6.565,6.83291,6.66218,6.78589,6.40106,6.66723,6.65569,7.01132,6.95198,6.92473,6.47656,6.27972,6.60207,6.55337,6.98248,6.26366,6.82966,6.90405,6.52672,6.36842,6.80542,6.70908,6.67805,6.42847,6.60253,6.85848,6.45416,6.59376,7.03662,6.29048,7.32339,6.53379,6.51953,6.88362,6.78381,6.67325,6.39126,7.03382,5.85961,6.24971,6.71776,6.69126,5.49231,7.12129,6.75104,6.73584,6.85124,6.68581,0.0800148,0.0455953,-0.0436395,-0.180097,0.165212,-0.103293,0.0373362,-0.110733,0.847904,-0.172873,-0.139138,0.0835683,-0.0634431,0.00961026,-0.0525707,0.00203134,0.0425552,-0.019785,0.00224735,0.010786,0.0267477,0.0130013,-0.00886178,0.0270092,-0.0348263,0.561888,0.303805,-0.0385217,0.0024045,0.142126,0.0249477,1.12199,-0.729411,-1.91356,0.400767,-0.725955,0.175131,-0.0564023,0.0603341,0.112888,-0.055368,-0.00460822,0.017135,0.0836728,-0.0129217,-0.0973153,0.337352,-0.393483,-0.0214055,0.0381486,-0.140601,-0.0336139
269.969,0.940039,0.400758,4,15,0,-224.716,6.64854,6.69439,6.78654,6.65206,6.66012,6.83527,6.58734,6.82553,6.20751,6.75857,6.7747,6.86184,6.86158,6.84969,6.51119,6.28924,6.9482,6.51259,6.94807,6.526,6.53079,7.03268,6.80978,6.51238,6.56729,6.67687,6.87796,6.53834,6.67566,7.04128,6.66551,6.50674,6.76964,6.30295,7.2665,6.69344,6.49361,6.86537,6.76772,6.68887,6.3174,6.90824,6.19193,6.48435,6.90968,6.56193,6.40233,7.19565,6.61671,6.72937,7.01893,6.81507,0.00386977,0.0658275,-0.00457533,0.00908553,0.177823,-0.108064,0.00487928,-0.129642,0.816247,-0.191315,-0.153189,0.111428,-0.0871437,0.0327321,-0.0782157,0.0138262,0.0749817,-0.000896094,-0.000388067,0.0288715,0.021706,0.00733619,-0.0134323,0.00785861,-0.0241637,0.547278,0.210728,0.0283029,-0.00448628,0.0645289,-0.0644194,1.13638,-0.788018,-2.10729,0.464382,-1.05051,0.455824,-0.0821218,0.126366,0.196333,-0.00829907,-0.015256,0.0658161,0.0422388,-0.0476033,-0.11857,0.0629967,-0.273013,0.00688832,0.0374308,-0.0428116,0.00169575
265.324,0.599447,0.400758,3,15,0,-228.431,6.46492,6.57568,6.7857,6.6947,6.58873,6.8969,6.63274,6.79388,6.47278,6.62839,6.72289,7.00277,6.96688,6.82996,6.52631,6.56741,6.62453,6.56225,7.00979,6.24344,6.84892,6.81839,6.47882,6.52436,6.64487,6.64832,6.62907,6.53353,6.60784,6.65225,6.52274,6.52441,6.92175,6.29332,7.12627,6.57105,6.52337,6.6836,6.86372,6.54815,6.27468,6.94713,6.36749,6.41204,6.65638,6.50906,6.27596,7.15048,6.79069,6.72408,6.8802,6.83792,0.0269919,0.0403027,-0.00932998,-0.00922996,0.167213,-0.0933258,0.018505,-0.120022,0.847308,-0.164262,-0.16877,0.0993309,-0.0677189,0.00617791,-0.0491096,0.0113071,0.0433739,0.0020403,-0.017986,0.0151276,0.0191895,0.024971,-0.0168951,0.0133766,-0.0251635,0.573364,0.186865,-0.081535,0.00776171,0.0871178,0.0216446,1.12562,-0.716794,-2.30287,0.49375,-0.752857,0.168263,-0.0537521,0.0790447,0.115781,-0.0105889,-0.0656625,0.0292606,0.0461339,0.0233023,-0.133133,0.147242,-0.284309,0.0119568,0.0247281,-0.0594418,-0.00172271
268.656,0.904172,0.400758,4,15,0,-231.671,6.525,6.61131,6.83552,6.73289,6.77883,6.88871,6.57379,6.78431,6.27965,6.71397,6.66965,6.85114,6.83674,6.90917,6.43113,6.4214,6.89559,6.48871,6.90234,6.55754,6.53988,7.01847,6.79073,6.38024,6.63871,6.785,6.8788,6.63056,6.77182,6.93444,6.56132,6.5921,6.94922,6.30064,7.31562,6.7007,6.54147,6.96047,6.77871,6.79797,6.27789,6.93236,6.22309,6.51394,6.87191,6.67794,6.13179,7.04346,6.7513,6.69569,6.95807,6.90706,0.0354299,0.0783645,0.0153815,-0.059295,0.193852,-0.111553,0.0171268,-0.147988,0.830043,-0.177473,-0.137894,0.0995595,-0.0570143,0.0241707,-0.0779686,0.00490034,0.0632549,-0.00603927,0.00822804,0.0225142,0.0205185,0.0183933,-0.0122345,0.0159596,-0.0313723,0.541206,0.190819,0.0417793,-0.00413357,0.0675135,-0.0816312,1.12723,-0.721321,-1.76645,0.49659,-0.742617,0.351767,-0.0803117,0.0920531,0.165462,-0.0139045,0.013894,0.0520784,0.0469635,-0.0030291,-0.119731,0.172292,-0.354459,-0.00305707,0.0400145,0.172782,-0.011067
270.56,0.892266,0.400758,3,7,0,-237.811,6.53455,6.57306,6.80332,6.76331,6.75534,6.87128,6.56249,6.77118,6.26003,6.68813,6.64561,6.87783,6.83878,7.01508,6.42484,6.41361,6.84931,6.45763,6.87644,6.52765,6.54154,6.99569,6.78017,6.4067,6.60717,6.71466,6.94388,6.57786,6.77874,6.91543,6.57498,6.60684,6.93572,6.26132,7.29039,6.62447,6.54463,6.97933,6.79094,6.71681,6.38395,6.87892,6.25861,6.49157,6.85138,6.65936,6.03492,7.05947,6.75564,6.63369,6.91935,6.83142,0.0331493,0.0730092,0.0154168,-0.0614278,0.192432,-0.11958,0.0153342,-0.141127,0.831171,-0.177747,-0.139315,0.092019,-0.0559873,0.0206505,-0.0700266,0.00937499,0.0598452,-0.00832845,0.00372727,0.0209772,0.0288061,0.0167673,-0.0113139,0.0204963,-0.0348471,0.543814,0.181885,0.0719104,-0.0080583,0.0623333,-0.0596058,1.12042,-0.729135,-1.83698,0.454624,-0.718123,0.311256,-0.0730598,0.0972315,0.157043,-0.0211919,0.00276727,0.0497295,0.0860547,-0.010161,-0.117752,0.234907,-0.393719,-0.00513278,0.0370695,0.175182,-0.0114651
263.738,0.586758,0.400758,4,15,0,-228.207,6.58544,6.4928,6.77591,6.77032,6.56241,6.76422,6.68194,6.84679,6.4275,6.65172,6.9562,6.95743,6.9141,6.77297,6.54387,6.57228,6.68073,6.59886,6.95492,6.33301,6.72589,6.89139,6.70634,6.42578,6.69033,6.70422,6.60129,6.51895,6.42774,6.96228,6.57544,6.54808,6.78896,6.38178,7.17252,6.80397,6.52227,6.72222,6.67223,6.65231,6.41508,7.03327,6.262,6.40408,6.74393,6.75396,6.52457,7.19689,6.70719,6.88147,6.89526,6.6748,-0.0144222,-0.0272661,-0.00441745,-0.0408682,0.151778,-0.0760488,0.0284784,-0.110488,0.832553,-0.184217,-0.172183,0.104413,-0.0599577,0.0189864,-0.0677692,0.0119143,0.0563568,-0.0082326,-0.00994409,0.0130394,0.0225289,0.0149405,0.00411432,0.0119096,-0.0326079,0.568017,0.208194,-0.134894,0.0130099,0.116936,0.0205656,1.13887,-0.775604,-2.29952,0.544809,-0.750205,0.304376,-0.0662525,0.0986818,0.149069,-0.0194601,-0.0216736,0.0452843,0.0892238,0.0195481,-0.0400025,0.105523,-0.368419,-0.0228353,-0.0135132,0.00848853,-0.00762777
261.989,0.812227,0.400758,3,7,0,-223.22,6.61794,6.52423,6.82655,6.78574,6.58029,6.78975,6.58651,6.87058,6.36809,6.58534,6.88596,6.97382,6.92167,6.83968,6.54814,6.4224,6.67073,6.58261,6.94999,6.35076,6.72192,6.89395,6.74783,6.40857,6.74704,6.77347,6.60997,6.59473,6.39223,6.96718,6.64449,6.54777,6.77215,6.36627,7.18513,6.78046,6.50377,6.72712,6.74385,6.62875,6.36067,7.07663,6.29174,6.45342,6.75273,6.77898,6.5014,7.22095,6.69453,6.91564,6.90005,6.75196,-0.0064338,-0.0227813,-0.0252258,-0.0375467,0.149494,-0.0707276,0.0197564,-0.112691,0.830626,-0.182732,-0.171654,0.0922809,-0.0610575,0.0288842,-0.057712,0.0132224,0.053215,-0.00688786,-0.0111825,0.0235896,0.0226808,0.0224249,0.00745775,0.0167771,-0.0302105,0.567305,0.204406,-0.161165,0.0159425,0.0911091,0.0309549,1.12902,-0.766127,-2.37546,0.404709,-0.784041,0.412643,-0.0519671,0.0966086,0.139993,0.00344655,0.00309727,0.109101,0.117461,0.0713888,-0.0111754,0.188055,-0.341332,-0.0160384,-0.00579363,-0.148077,-0.00700784
268.649,0.933994,0.400758,3,15,0,-234.011,6.49396,6.53066,6.841,6.75828,6.59216,6.82249,6.55341,6.7715,6.4355,6.75492,6.87125,6.9119,7.02616,6.90437,6.43888,6.3189,6.71839,6.40444,7.0071,6.42981,6.60974,6.93331,6.65368,6.46281,6.59974,6.73716,6.82211,6.43204,6.57581,6.97435,6.40069,6.65689,6.9055,6.38138,7.21126,6.51893,6.46574,6.76917,6.64636,6.77838,6.42532,6.85165,6.2589,6.41852,6.86337,6.72452,6.46284,7.20487,6.73231,6.68269,6.83989,6.78137,0.0115368,0.0581531,-0.0437763,-0.0241321,0.169607,-0.0864346,0.00651515,-0.120944,0.810727,-0.197078,-0.159918,0.088403,-0.0781692,0.0129745,-0.0725337,0.00141351,0.0700279,-0.0172906,-0.0382727,0.0197217,0.0171731,-0.00439553,-0.00631826,0.0146619,-0.0346086,0.556031,0.187347,-0.074009,0.00743138,0.0599162,-0.0433293,1.12508,-0.845884,-2.30211,0.420646,-0.925756,0.288951,-0.0823385,0.0974437,0.188395,-0.0878933,-0.145086,0.0194009,0.0095247,-0.0941724,-0.0971329,0.143781,-0.391024,0.000954491,0.0434815,-0.298147,-0.0045041
263.249,0.808213,0.400758,4,15,0,-234.724,6.4364,6.65222,6.78552,6.7494,6.71699,6.94415,6.63841,6.77652,6.32395,6.54552,6.78616,6.85902,6.74253,6.97495,6.50199,6.3352,6.7427,6.60193,6.85375,6.44741,6.65675,6.78463,6.70607,6.4303,6.72138,6.69726,6.83554,6.57304,6.75044,6.76912,6.56954,6.5123,7.0072,6.25916,7.17837,6.68964,6.62729,6.90357,6.88739,6.54313,6.32041,6.99609,6.01986,6.5719,6.74687,6.54519,6.08236,7.05998,6.7551,6.8096,6.89979,6.9724,0.0254108,0.0623633,0.0397818,-0.061696,0.17349,-0.108308,0.0263802,-0.113963,0.847659,-0.187882,-0.157588,0.124747,-0.0740125,0.0120449,-0.056518,0.0193529,0.0391582,-0.000321918,0.0306037,0.00305152,0.0245409,0.0307762,-0.0219629,0.0118435,-0.0244518,0.555643,0.182334,-0.000972684,-0.00128041,0.123689,0.013788,1.13978,-0.797337,-1.99153,0.629481,-0.803971,0.163534,-0.0586471,0.0881531,0.101013,0.00670779,0.0692043,-0.0169173,0.0667503,0.0346236,-0.160222,0.124924,-0.276268,-0.0110128,0.0250122,0.354875,-0.0115151
259.137,0.722912,0.400758,3,7,0,-213.77,6.5557,6.60114,6.77065,6.70581,6.56399,6.77194,6.59805,6.87547,6.42191,6.68215,6.60152,6.89698,6.93437,6.66827,6.44745,6.39086,6.83274,6.64094,6.89038,6.50091,6.47797,6.85394,6.61825,6.45032,6.6409,6.5551,6.69071,6.61003,6.59058,6.87455,6.69192,6.5604,6.98761,6.31582,7.09546,6.52334,6.51262,6.75198,6.61164,6.68292,6.23468,6.83077,6.36292,6.41488,6.84657,6.5754,6.15926,7.19464,6.84425,6.70431,6.7754,6.85773,0.0369369,0.0371022,0.0342234,-0.0535564,0.203374,-0.102937,0.0312294,-0.150153,0.825409,-0.193926,-0.181053,0.112443,-0.0526519,0.0266097,-0.0519002,-0.00222696,0.0623458,-0.0200426,-0.030866,0.00951392,-0.0102182,0.0179528,0.00281085,0.010838,-0.0193265,0.553305,0.160903,-0.0386092,0.00573993,0.113204,-0.0388481,1.13573,-0.898672,-2.33739,0.649682,-0.708061,0.446223,-0.051284,0.0780486,0.168131,-0.0673751,-0.0875136,0.0335672,-0.0484028,0.0561182,-0.0174777,0.121958,-0.21836,-0.00212615,0.0123809,0.305774,-0.00999595
