# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_download_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
2736.2,0.960737,0.359518,4,15,0,-2699.96,-1.87227,-1.70574,-1.29763,-1.37667,-1.56287,-1.30954,-1.51717,-1.45661,-1.94633,-1.53577,-1.44063,-1.25777,-1.25762,-1.11407,-1.67263,-1.6705,-1.30157,-1.61527,-1.15821,-1.85632,-1.46697,-1.28226,-1.55912,-1.85088,-1.48878,-1.63898,-1.40373,-1.50542,-1.59821,-1.18481,-1.54239,-1.84126,-1.31005,-1.87179,-0.685124,-1.66805,-1.693,-1.39017,-1.38478,-1.63294,-2.09268,-0.951116,-1.84692,-1.63884,-1.21893,-1.38381,-2.14831,-0.900527,-1.47852,-1.24044,-1.14626,-1.50238,-0.056631,0.0451462,-0.0545261,-0.0712683,0.0224984,0.0106983,-0.0220304,0.086166,-0.0827405,-0.161337,-0.147849,0.0805243,-0.0733707,0.0397298,-0.0616833,0.00767275,0.0581418,-0.0269445,-0.0013854,0.032671,0.0210897,0.0129069,-0.0105528,0.0179537,-0.0210788,0.297505,19.1112,0.484329,-0.0352647,0.0629624,0.0594033,0.124423,-0.688989,-2.11484,0.282811,-0.951858,0.529162,-0.0619564,0.0967387,0.159787,-0.0596789,0.00818238,0.106603,0.069601,0.00153247,-0.0850284,0.22933,-0.238248,-0.0514529,0.0395175,-0.329998,-0.0133017
2733.6,0.82685,0.359518,4,31,0,-2692.33,-1.7609,-1.58154,-1.37588,-1.33328,-1.48117,-1.34066,-1.58845,-1.42898,-1.78445,-1.56537,-1.71659,-1.06659,-1.37169,-0.89931,-1.75352,-1.52489,-1.48859,-1.64789,-1.33716,-1.82039,-1.57875,-1.29318,-1.57353,-1.85093,-1.78992,-1.6012,-1.28424,-1.65257,-1.55365,-1.13063,-1.80368,-1.7722,-1.45715,-2.02752,-0.820321,-1.50736,-1.70103,-1.36297,-1.23385,-1.60225,-2.34281,-1.12098,-2.18279,-1.68866,-1.36939,-1.52213,-1.76823,-0.977149,-1.58441,-1.27711,-1.11656,-1.25344,0.0249944,-0.0439584,0.00314542,-0.0715424,0.0317265,0.0161936,0.0259825,0.0535631,-0.114752,-0.151776,-0.162255,0.100541,-0.091168,0.0151313,-0.0479621,0.00383657,0.0670031,0.00224302,-0.0138567,0.0166219,0.0285395,0.00391963,0.00622447,0.0233962,-0.029919,0.258664,18.2979,0.268435,-0.019579,0.206888,-0.0434823,0.0795389,-0.658097,-2.32957,0.406435,-1.03186,0.280717,-0.0460174,0.101316,0.183269,0.0127143,-0.0218892,0.0680471,0.127024,-0.00501289,-0.0100321,0.292698,-0.338166,-0.0144983,-0.0243303,0.0949683,-0.0133529
2742.7,0.840849,0.359518,4,15,0,-2694.18,-1.54448,-1.56014,-1.27475,-1.48939,-1.54238,-1.30564,-1.63878,-1.39956,-2.04441,-1.5374,-1.25992,-1.43099,-1.27508,-1.39106,-1.75509,-1.96294,-1.39724,-1.62646,-1.16344,-1.86398,-1.46796,-1.25341,-1.57072,-1.72288,-1.48631,-1.55034,-1.36404,-1.60346,-1.44282,-1.12619,-1.65891,-1.49046,-1.33393,-1.8345,-0.819456,-1.64877,-1.7712,-1.30042,-1.33008,-1.47928,-1.68087,-1.19373,-1.79102,-1.64495,-1.35067,-1.57618,-1.80118,-0.993766,-1.45395,-1.51869,-1.06539,-1.3283,-0.0144323,0.136213,-0.000364451,-0.0814784,0.0221545,0.0234784,-0.0304226,0.069184,-0.0955469,-0.148409,-0.176811,0.0986604,-0.0569048,0.0255453,-0.0505663,0.0154982,0.0560215,-0.0099807,-0.0253068,0.0248981,0.0174921,0.0377212,0.0010143,0.0129653,5.89963e-05,0.214596,18.3342,0.265284,-0.0194756,0.0142778,0.0444898,0.108473,-0.658902,-2.35925,0.463106,-0.761218,0.425173,-0.0345125,0.106912,0.152976,0.0133406,0.00220682,0.161664,0.149578,0.180302,0.0201749,0.203983,0.000666819,-0.0350855,0.0761988,0.0790943,-0.0152074
2729.95,0.752236,0.359518,4,15,0,-2699.24,-1.76171,-1.58168,-1.37112,-1.42676,-1.49768,-1.35245,-1.605,-1.429,-1.80562,-1.63032,-1.69902,-1.20314,-1.37877,-1.07588,-1.76208,-1.68516,-1.41925,-1.69037,-1.32495,-1.95673,-1.62031,-1.26334,-1.55708,-1.83964,-1.39658,-1.62627,-1.33666,-1.83197,-1.52159,-1.05338,-1.72388,-1.8785,-1.38417,-2.05343,-0.83916,-1.75358,-1.68955,-1.0935,-1.37228,-1.59542,-1.76443,-1.099,-1.94341,-1.97299,-1.31885,-1.34455,-1.92491,-1.00877,-1.48825,-1.23186,-1.07064,-1.48771,-0.000981318,0.0555701,-0.023759,-0.0481681,0.0271077,0.0140956,0.0259503,0.0601656,-0.104183,-0.143062,-0.146493,0.117554,-0.0838207,0.0155624,-0.0398552,0.0171979,0.0671873,-0.0221265,-0.00655701,0.0270526,0.0227528,0.00605807,0.0180447,0.0150143,-0.0230559,0.248652,17.9437,0.264154,-0.0196968,0.20384,-0.0182547,0.0900675,-0.632806,-1.91134,0.559197,-0.951401,0.278825,-0.032042,0.128986,0.182549,-0.0240113,0.0330737,0.136406,0.137214,0.0420807,0.0594784,0.178153,-0.260595,-0.0157727,0.0372308,-0.126615,-0.00899025
2745.36,0.916893,0.359518,4,15,0,-2693.45,-1.63684,-1.62122,-1.34182,-1.36643,-1.59425,-1.23447,-1.60278,-1.41487,-2.06577,-1.41465,-1.44257,-1.20112,-1.22537,-1.31699,-1.72451,-1.75914,-1.45523,-1.6882,-1.16475,-1.63879,-1.40211,-1.29923,-1.51582,-1.70237,-1.69168,-1.66283,-1.36513,-1.65644,-1.64237,-1.26473,-1.69689,-1.53052,-1.3637,-1.81501,-0.80884,-1.32694,-1.67671,-1.42659,-1.32974,-1.5079,-2.15397,-1.17817,-1.94255,-1.42976,-1.33017,-1.48205,-1.93526,-0.963271,-1.59546,-1.49992,-1.13272,-1.34568,-4.82442e-05,0.0642913,-0.0026841,-0.0711171,0.0129991,0.0274186,-0.0122436,0.0759841,-0.108568,-0.170027,-0.177613,0.0896172,-0.0700165,0.0478312,-0.0818621,0.0039162,0.0534232,-0.00964052,-0.0212496,0.00188236,0.0217928,0.0237443,-0.00685465,0.0269292,-0.0175272,0.238928,19.4187,0.286582,-0.021751,0.0817752,0.0166592,0.125227,-0.726646,-2.52119,0.352196,-0.989245,0.646566,-0.0743963,0.0797186,0.145997,-0.0244579,-0.0445721,0.0270253,0.111723,0.0756347,-0.0469249,0.379359,-0.198105,-0.0249668,0.0369455,0.051613,-0.0132735
2743.93,0.701173,0.359518,4,15,0,-2703.96,-1.61774,-1.62624,-1.31891,-1.40058,-1.56882,-1.21996,-1.62526,-1.42581,-2.02403,-1.43135,-1.36402,-1.23701,-1.24572,-1.34193,-1.73665,-1.72483,-1.41911,-1.6829,-1.11963,-1.63842,-1.4651,-1.27303,-1.52143,-1.65756,-1.65999,-1.61803,-1.32721,-1.6941,-1.66795,-1.1712,-1.64053,-1.48944,-1.40041,-1.80684,-0.822881,-1.36114,-1.68011,-1.36776,-1.37425,-1.51401,-2.08088,-1.20151,-1.93411,-1.43275,-1.32881,-1.55041,-1.86604,-0.98694,-1.55049,-1.45262,-1.10735,-1.33056,-0.00674226,0.0796122,0.0141192,-0.0579176,0.0109509,0.0302807,-0.00885559,0.0845551,-0.106665,-0.174278,-0.181979,0.0895788,-0.0725589,0.0527106,-0.0910895,0.00936905,0.0648509,-0.009592,-0.0166842,-0.00332104,0.0227814,0.030913,-0.00505749,0.022561,-0.0160056,0.226869,19.7347,0.279184,-0.0217447,0.0969575,0.0265041,0.140039,-0.734256,-2.60218,0.327278,-1.04925,0.714807,-0.0802752,0.106075,0.17698,-0.0169122,-0.0242827,0.019631,0.129235,0.110251,-0.0387356,0.314504,-0.180907,-0.0243546,0.0410095,0.162104,-0.0108099
2735.25,0.7468,0.359518,4,15,0,-2706.6,-1.77088,-1.68241,-1.42182,-1.26759,-1.45557,-1.30517,-1.52483,-1.38672,-1.80543,-1.63709,-1.39685,-1.13127,-1.33639,-1.06239,-1.6756,-1.8506,-1.37279,-1.70275,-1.17958,-1.93851,-1.64524,-1.2346,-1.45744,-1.87072,-1.50971,-1.46681,-1.31567,-1.60728,-1.43921,-1.19216,-1.85554,-1.85323,-1.1806,-1.97062,-0.837946,-1.73285,-1.80185,-1.18386,-1.26321,-1.65217,-1.92327,-1.17449,-1.80699,-1.9062,-1.32434,-1.62614,-1.90705,-0.992654,-1.40237,-1.3236,-1.10408,-1.25248,0.0451007,-0.0336113,0.019088,-0.0788864,0.0134532,0.0257707,-0.000301647,0.0453529,-0.114249,-0.180556,-0.177138,0.114869,-0.0760658,0.0120588,-0.0328723,0.0174015,0.0501086,-0.0176647,-0.0111265,0.0217858,0.03397,0.00369657,0.0167659,0.0187363,-0.0115223,0.250532,18.2295,0.0766621,-0.00790953,0.114696,-0.0435455,0.0912016,-0.809079,-2.38584,0.564691,-0.852342,0.217077,-0.0204352,0.105793,0.135985,-0.00436182,0.0365226,0.140829,0.212735,0.0568125,0.0836976,0.265632,-0.130233,-0.00759848,-0.0225799,0.21974,-0.0147236
2745.82,0.974772,0.359518,4,15,0,-2710.71,-1.59637,-1.58577,-1.34404,-1.47433,-1.55257,-1.29488,-1.62662,-1.45658,-2.1327,-1.53556,-1.46749,-1.30712,-1.27495,-1.40907,-1.69713,-1.72686,-1.30452,-1.59964,-1.17638,-1.66442,-1.45964,-1.29163,-1.61496,-1.69877,-1.65367,-1.69881,-1.33092,-1.71256,-1.59605,-1.22209,-1.65136,-1.55181,-1.53261,-1.89171,-0.766952,-1.42865,-1.6427,-1.35988,-1.41047,-1.50363,-1.84588,-1.11533,-2.09146,-1.54786,-1.34516,-1.58393,-1.72537,-1.01552,-1.63091,-1.42177,-1.16923,-1.3673,0.0510514,0.131947,0.0102184,-0.107287,0.0196701,0.0329361,-0.0141182,0.0796056,-0.106469,-0.155943,-0.177439,0.0822608,-0.0733762,0.0430838,-0.0999255,0.0106606,0.0671085,-0.00676165,-0.0121559,0.0122153,0.0255534,0.0267273,-0.00379335,0.0171252,-0.0227481,0.276254,18.962,0.276064,-0.0207867,0.0768874,-0.000661177,0.134458,-0.614987,-2.57613,0.274724,-1.03411,0.605186,-0.0911071,0.113474,0.183971,-0.0064099,-0.0124954,0.0611847,0.122848,0.0754375,-0.0538195,0.212114,-0.257116,-0.0113675,0.0714299,0.182929,-0.0200243
2734.46,0.683206,0.359518,4,15,0,-2699.51,-1.79785,-1.5694,-1.39037,-1.66833,-1.54753,-1.27332,-1.57503,-1.37847,-2.09299,-1.54433,-1.48337,-1.18262,-1.26162,-0.913743,-1.6822,-1.89043,-1.49618,-1.71575,-1.11755,-1.82236,-1.50471,-1.21022,-1.53997,-1.86822,-1.4382,-1.45621,-1.4494,-1.74223,-1.60783,-1.38831,-1.70554,-1.70374,-1.41043,-1.94687,-0.874108,-1.78513,-1.7699,-1.37043,-1.3211,-1.57503,-2.04358,-1.097,-1.94154,-1.99293,-1.31693,-1.6069,-2.24845,-0.866161,-1.51981,-1.21461,-1.06041,-1.46893,-0.00659297,0.0118592,0.0371666,0.0177423,0.014755,0.0432305,-0.0100463,0.0732534,-0.106745,-0.171086,-0.142201,0.0960437,-0.0759675,0.0194714,-0.0474429,0.00861518,0.0499581,-0.0063801,-0.0247838,0.0326277,0.029628,0.0130705,-0.00351136,0.00598407,-0.00923895,0.279486,19.6863,-0.0746794,0.00293435,0.0933808,0.0130579,0.0890816,-0.75045,-1.94462,0.410108,-0.892736,0.319146,-0.042692,0.0867662,0.136982,-0.00228484,-0.0343373,0.137517,0.142543,0.0338831,-0.0334582,0.0708795,-0.104425,0.000975197,-0.00306026,0.255886,0.00331148
2727.44,0.802248,0.359518,4,15,0,-2687.87,-1.44527,-1.55293,-1.29267,-1.38731,-1.45971,-1.34723,-1.60396,-1.40603,-1.91688,-1.48399,-1.16835,-1.24923,-1.37551,-1.62047,-1.72865,-1.91142,-1.34131,-1.59085,-1.31195,-1.65011,-1.47582,-1.18822,-1.59552,-1.67786,-1.75328,-1.71528,-1.30474,-1.60355,-1.638,-1.04446,-1.61864,-1.57652,-1.29648,-1.84981,-0.729828,-1.83881,-1.6262,-1.25953,-1.38039,-1.5501,-1.83737,-1.11861,-2.08805,-1.36676,-1.34296,-1.55547,-1.77902,-1.0587,-1.46956,-1.43226,-1.24986,-1.35336,0.116617,0.0773049,1.89562e-05,-0.0977508,0.0189445,0.0154506,-0.0090062,0.0794654,-0.100332,-0.161707,-0.183603,0.10746,-0.0473156,0.0360952,-0.0852198,0.00739386,0.0723004,-0.0199046,0.00228419,0.00451724,0.0119158,0.018441,0.00583903,0.0210031,-0.00853513,0.286505,18.0433,0.476673,-0.0348732,0.0789206,0.0371382,0.13865,-0.689989,-2.38162,0.581371,-0.750977,0.523907,-0.0701327,0.113626,0.196242,-0.0208007,0.0496668,0.0625513,0.100882,0.099914,0.0349657,0.30877,-0.0964702,0.0258641,0.0437292,0.0982499,-0.0182445
