# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
2731.85,0.966696,0.362791,3,15,0,-2682.22,-1.91452,-1.70114,-1.25484,-1.40772,-1.44947,-1.29487,-1.60783,-1.45426,-1.81084,-1.64374,-1.31337,-1.22572,-1.28297,-1.09087,-1.77419,-1.93779,-1.48412,-1.60535,-1.06432,-1.72679,-1.34806,-1.30367,-1.49855,-1.84929,-1.71077,-1.69736,-1.33236,-1.63229,-1.51158,-1.26722,-1.97774,-1.69121,-1.27026,-2.1027,-0.684908,-1.57654,-1.6302,-1.30076,-1.41751,-1.69166,-1.69857,-1.05083,-1.76116,-1.71289,-1.37337,-1.37077,-2.00184,-0.960496,-1.54232,-1.27042,-1.20007,-1.21622,-0.0298769,0.0594537,0.00338898,0.012175,0.0388937,0.0238342,-0.103935,0.0304229,0.0205873,-0.0107096,0.0131126,0.0285538,-0.0696883,-0.172106,-0.170119,0.0907866,-0.0858951,0.0150076,-0.0404409,0.00623411,0.0505788,-0.0113848,-0.0162785,0.0209978,0.0151622,0.0188429,0.0101707,0.0300586,-0.0135846,0.204944,18.6982,0.139648,-0.0108303,0.0580581,-0.00416154,-0.0647088,0.00451334,0.15759,-0.0169075,0.120616,-0.826892,-2.50388,0.342983,-0.975592,0.28438,-0.0282121,0.0827479,0.13823,0.00755515,0.0183861,0.137271,0.129143,0.113906,0.0579089,0.438629,-0.154144,-0.0101315,0.0318575,0.0127366,0.00227238
2732.06,0.931438,0.362791,4,15,0,-2685.24,-1.60045,-1.5244,-1.39082,-1.53572,-1.6288,-1.24084,-1.92885,-1.37629,-1.88763,-1.4131,-1.27805,-1.17584,-1.39375,-1.29777,-1.71893,-2.03813,-1.3499,-1.57634,-1.17029,-1.75617,-1.38958,-1.14773,-1.39436,-1.78993,-1.72792,-1.54497,-1.35815,-1.86524,-1.61127,-1.40317,-1.862,-1.56795,-1.31325,-1.8436,-0.835306,-1.5213,-1.86457,-1.29801,-1.14128,-1.30052,-1.59669,-1.11836,-1.85837,-1.73654,-1.39041,-1.21608,-2.37627,-0.860531,-1.46638,-1.37702,-1.23855,-1.13225,0.0704996,0.0615151,0.0545829,-0.0792995,0.0247262,0.0199244,-0.156362,0.0356568,0.00527403,-0.0114295,-0.0111612,0.0233326,-0.0847701,-0.126213,-0.170044,0.105057,-0.0726602,0.038089,-0.0673152,0.00511814,0.0643789,-0.0192037,-0.0141251,0.0187899,0.0153306,0.027461,0.0122911,0.0184481,-0.0163346,0.233603,18.7723,0.427388,-0.028321,-0.0627895,0.00151632,-0.0303406,-0.00146634,0.066376,-0.0351198,0.116237,-0.606964,-2.34054,0.479456,-0.970104,0.554569,-0.0534428,0.0989746,0.175883,-0.0114188,0.0243992,0.129818,0.13014,0.138986,0.0496278,0.249038,-0.185349,0.00493687,0.0209751,0.481538,-0.0148007
2739.82,0.92783,0.362791,4,15,0,-2691.66,-1.71814,-1.60997,-1.35258,-1.19985,-1.55845,-1.15869,-1.58189,-1.43215,-1.86897,-1.50499,-1.67475,-1.2708,-1.26758,-1.18445,-1.6841,-1.69076,-1.49491,-1.62329,-1.1653,-1.8941,-1.47303,-1.19939,-1.5634,-1.71825,-1.30286,-1.52602,-1.33134,-1.52398,-1.40101,-1.02575,-1.34348,-1.67697,-1.27778,-1.88043,-0.885605,-1.2644,-1.64534,-1.34998,-1.3039,-1.58771,-1.95932,-1.30618,-1.97839,-1.61364,-1.34817,-1.5435,-2.07032,-1.07721,-1.41893,-1.40542,-1.30623,-1.33963,-0.0495294,0.0918577,-0.0534009,-0.13244,0.0162166,0.0231946,-0.135984,0.0472883,0.0258871,-0.00361955,0.00707454,0.00988473,-0.0535543,-0.157699,-0.166379,0.0966417,-0.0717917,0.0125582,-0.0277985,0.0077042,0.0582006,0.00364019,-0.0239116,0.0150758,0.033868,0.0195123,-0.00227527,0.0257122,-0.00533329,0.274707,18.3612,0.280723,-0.0193002,-0.20371,0.0155558,-0.107708,0.0104344,0.123976,-0.0353531,0.116262,-0.796505,-2.36085,0.442623,-0.836381,0.267604,-0.0172995,0.0959658,0.160279,0.0362303,-0.0129347,0.109452,0.202256,0.0950684,0.00502357,0.391058,-0.0605168,-0.0695966,0.0656806,-0.260316,-0.024719
2735.81,0.678607,0.362791,4,15,0,-2690.47,-1.72355,-1.50795,-1.5157,-1.33329,-1.47509,-1.24324,-1.73509,-1.43766,-1.89797,-1.68713,-1.41726,-1.1943,-1.24569,-1.25579,-1.82929,-2.14158,-1.36208,-1.6222,-1.36476,-1.89109,-1.49906,-1.27205,-1.52921,-1.71415,-1.68162,-1.41262,-1.33147,-1.65312,-1.47943,-1.18961,-1.65709,-1.65507,-1.15491,-1.88886,-0.797062,-1.72055,-1.7064,-1.38947,-1.20192,-1.47911,-2.11842,-1.17846,-1.71974,-1.73929,-1.38902,-1.2551,-2.2562,-1.08704,-1.36087,-1.29177,-1.10422,-1.15627,0.0820087,-0.0226199,0.0653446,-0.0335699,0.0255759,0.0116505,-0.113776,0.0420569,0.00349138,-0.022021,0.015996,0.0124247,-0.0573982,-0.141169,-0.169175,0.0893746,-0.0584539,0.0257997,-0.0522477,0.0280241,0.0631138,-0.0272283,-0.0220277,0.00419657,0.0169892,0.0355753,0.0171496,0.0163277,0.014982,0.249478,19.3902,0.420915,-0.0296342,-0.156688,0.0151365,-0.0260983,-0.00253746,0.129426,-0.0435204,0.14062,-0.693801,-2.35811,0.409036,-0.797155,0.442129,-0.0232237,0.14212,0.171618,-0.00628705,0.0506734,0.146909,0.220807,0.251645,0.145484,0.294646,0.17,0.02558,-0.0287146,0.514889,-0.0062656
2736.64,0.797838,0.362791,4,15,0,-2689.94,-1.68393,-1.701,-1.3482,-1.25038,-1.52512,-1.25607,-1.6443,-1.39278,-1.93713,-1.51507,-1.17944,-1.27108,-1.29929,-1.10944,-1.6987,-2.11347,-1.27234,-1.67311,-1.24245,-1.84537,-1.55312,-1.09298,-1.35337,-1.80885,-1.66489,-1.60329,-1.36288,-1.72645,-1.64082,-1.16344,-1.46624,-1.56417,-1.33177,-1.83239,-0.7516,-1.78484,-1.63764,-1.43173,-1.30082,-1.42831,-1.87063,-1.11858,-1.72204,-1.5786,-1.31413,-1.17674,-1.58958,-0.908915,-1.49466,-1.19697,-0.994515,-1.16655,-0.00370237,0.0697327,-0.0192307,-0.0452534,0.0301792,0.0383177,-0.14094,0.0580078,0.00887799,0.00501476,-0.0157855,0.0486048,-0.071921,-0.147076,-0.158012,0.107954,-0.0635347,0.0408591,-0.0766748,0.0216842,0.065449,-0.0296842,-0.0175575,0.0138661,0.018877,0.0200406,0.0120511,0.000202553,-0.000713829,0.261189,18.6468,0.389845,-0.0269776,-0.160214,0.0148523,-0.0874787,0.00556277,0.050842,0.0191671,0.144996,-0.707658,-2.09614,0.549971,-0.900477,0.578564,-0.0605411,0.134041,0.178378,-0.0430763,0.0134343,0.114374,0.150693,0.11936,0.063372,0.00138662,-0.0080998,-0.0161354,0.0438759,-0.0961949,-0.00844624
2735.94,0.765279,0.362791,4,15,0,-2684.85,-1.73849,-1.43577,-1.51825,-1.51634,-1.49535,-1.20163,-1.49504,-1.43865,-1.93631,-1.45863,-1.49166,-1.15047,-1.16424,-1.17662,-1.67383,-1.5384,-1.36473,-1.69393,-1.20786,-1.81607,-1.37834,-1.2981,-1.58829,-1.74539,-1.43258,-1.55309,-1.3171,-1.54785,-1.44795,-1.13271,-1.69464,-1.66959,-1.31479,-1.92385,-0.847553,-1.58619,-1.6812,-1.28685,-1.10285,-1.49816,-2.22391,-1.18138,-2.12669,-1.68201,-1.3879,-1.46487,-1.8199,-1.00828,-1.44302,-1.4374,-1.08807,-1.35737,0.140964,0.0649507,0.022403,-0.0404667,0.0100329,0.000358223,-0.125281,0.0246346,-0.00771442,-0.00248433,-0.00343501,0.0174397,-0.0663158,-0.156506,-0.154649,0.0962683,-0.0758918,0.0246086,-0.0553208,-0.0128889,0.0603393,-0.0172477,-0.0244396,0.0445662,0.0112011,0.0130852,0.0124659,0.0415098,-0.0337158,0.245607,19.0063,0.546996,-0.0412282,0.0759908,-0.00748015,-0.103523,0.00559352,0.0985069,-0.0453657,0.130653,-0.739272,-2.15585,0.422774,-0.945572,0.413258,-0.0493213,0.0583279,0.164848,-0.015259,-0.0120194,0.197825,0.0797859,0.065014,0.0370102,0.568018,-0.382572,0.0580404,0.0306257,0.20559,-0.00755283
2723.83,0.882741,0.362791,4,15,0,-2696.87,-1.6108,-1.39921,-1.36628,-1.32678,-1.50906,-1.3512,-1.69085,-1.50862,-1.85902,-1.59216,-1.33713,-1.35813,-1.37033,-0.94283,-1.78847,-1.87858,-1.34766,-1.49125,-1.13901,-1.88711,-1.48579,-1.36236,-1.4764,-1.55218,-1.64856,-1.39578,-1.24943,-1.71894,-1.51117,-1.5188,-1.46683,-1.64228,-1.32447,-1.90531,-0.798262,-1.26357,-1.68326,-1.29147,-1.51053,-1.56623,-1.74053,-1.1546,-1.61635,-1.65549,-1.40742,-1.41028,-2.38706,-0.983347,-1.54261,-1.19853,-1.02952,-1.29245,-0.051333,-0.0201646,0.0679962,-0.0896618,0.0259008,0.0297526,-0.0961078,0.0602038,0.0354126,-0.00716826,-0.00169075,0.0169379,-0.0481435,-0.121097,-0.165138,0.0721294,-0.0713062,0.0196572,-0.0472702,0.0327989,0.061918,0.00235093,-0.000896256,-0.00272532,0.0296442,0.0357423,-0.0170088,0.00584583,-0.0154992,0.310364,18.7286,0.351299,-0.0244634,-0.312785,0.0299105,-0.0372145,0.00403301,0.0887737,-0.0250127,0.111171,-0.592474,-2.49479,0.258382,-0.858509,0.326659,-0.0457087,0.151868,0.171863,0.0100254,-0.000677427,-0.00761437,0.123914,0.0820098,-0.120439,0.0528847,-0.175869,-0.0645746,-0.0274411,0.590713,-0.0167348
2719.42,0.894507,0.362791,4,15,0,-2677.13,-1.53916,-1.63277,-1.32596,-1.41367,-1.46509,-1.28213,-1.63743,-1.42928,-1.98589,-1.24506,-1.57888,-1.22845,-1.43324,-1.3557,-1.82306,-1.65436,-1.47058,-1.83024,-1.17094,-1.70438,-1.52014,-1.17037,-1.5427,-1.58136,-1.8367,-1.59024,-1.45677,-1.8479,-1.51352,-1.14368,-1.94941,-1.54751,-1.15945,-1.96865,-0.845333,-1.46769,-1.82588,-1.37684,-1.23711,-1.50181,-1.59109,-1.19215,-2.17565,-1.73848,-1.42834,-1.26134,-2.14187,-0.990963,-1.5071,-1.24454,-1.23559,-1.4567,0.0374042,0.0615398,-0.054875,-0.0374951,0.00688529,0.016328,-0.142949,0.041431,0.0204878,-0.0181429,0.00789535,0.0645998,-0.0753731,-0.144583,-0.151547,0.0823562,-0.0739092,0.0399785,-0.0381126,0.0412324,0.0601984,-0.00841261,-0.0213312,-0.00219596,0.00758385,0.00605478,0.01382,0.0381467,-0.0172903,0.284245,19.4475,0.346751,-0.0245645,-0.0981698,0.00593889,0.00250011,-0.00390526,0.138787,0.0947823,0.100472,-0.736549,-2.26941,0.310817,-0.952235,0.560937,-0.028497,0.16782,0.164118,-0.00954641,-0.0248274,0.0393645,0.0851616,0.069235,0.0782805,0.556529,-0.196193,0.0102255,0.0483075,-0.366465,-0.00699821
2715.09,0.984842,0.362791,4,15,0,-2673.46,-1.59727,-1.53514,-1.34258,-1.44471,-1.49773,-1.43491,-1.64627,-1.51229,-1.84114,-1.59391,-1.48578,-1.27469,-1.27921,-1.08744,-1.78786,-1.48973,-1.24719,-1.45544,-1.0803,-1.85929,-1.40581,-1.1959,-1.47643,-1.79145,-1.51399,-1.46332,-1.34571,-1.80619,-1.52451,-1.23343,-1.44807,-1.73117,-1.50795,-1.79375,-0.775369,-1.70899,-1.68402,-1.22172,-1.40609,-1.49265,-2.50115,-1.29795,-1.66989,-1.55998,-1.34516,-1.48347,-2.29953,-1.00517,-1.44871,-1.28455,-1.00629,-1.14976,-0.0694091,-0.0449577,0.0358496,-0.0558671,0.0157588,0.029453,-0.0986885,0.0453193,0.0215308,-0.0218418,0.0142853,0.0276151,-0.0639778,-0.118727,-0.162758,0.0600168,-0.0650622,0.0132857,-0.0615008,-0.00161136,0.053304,0.00789329,-0.00528114,0.01363,0.0354289,0.0299911,-0.0146577,-0.0129556,-0.0248193,0.314483,16.8727,0.228343,-0.0168387,-0.18647,0.0178449,0.0488887,-0.00708233,0.135289,-0.0148381,0.0883901,-0.531985,-2.48652,0.20597,-0.776864,0.236953,-0.0656627,0.070325,0.148252,0.0159715,-0.0250771,0.0242677,0.11544,0.0235503,-0.150885,-0.266403,-0.281624,-0.059864,-0.0333408,0.320068,-0.0104272
2725.2,0.95493,0.362791,4,15,0,-2670.84,-1.53756,-1.5488,-1.44476,-1.35531,-1.60427,-1.20121,-1.7383,-1.38608,-1.91882,-1.3675,-1.35954,-1.2331,-1.34275,-0.987895,-1.81685,-1.44721,-1.43723,-1.72084,-1.43721,-1.79162,-1.54983,-1.19331,-1.56328,-1.80149,-1.5444,-1.73899,-1.57569,-1.79561,-1.68666,-0.986019,-1.76591,-1.70083,-1.31249,-1.90883,-0.813087,-1.76768,-1.8133,-1.23488,-1.12098,-1.56839,-1.4516,-1.24629,-1.94005,-1.7753,-1.34884,-1.37511,-2.25503,-0.924388,-1.4211,-1.37405,-1.30571,-1.31274,0.0551771,0.0356361,-0.0109259,-0.0541835,0.0280644,0.0120715,-0.149415,0.0235161,0.0196895,-0.0279153,-0.00959623,0.0479449,-0.0723887,-0.17509,-0.158664,0.0901431,-0.0802943,0.0219748,-0.0277225,0.0164395,0.0826412,0.00433048,-0.0338187,0.00918251,0.0385086,0.0142466,0.0101154,-0.0073739,0.0107931,0.279039,18.4137,0.251455,-0.0166444,0.0380383,-0.00938306,0.00983056,-0.00523458,0.0906933,0.0373076,0.104851,-0.882238,-2.35194,0.349954,-0.959515,0.399419,-0.0113693,0.147067,0.225807,0.0419104,-0.0257906,0.110511,0.251323,0.104916,0.0707797,-0.0887912,0.122469,0.00998669,0.0230272,-0.0260751,-0.010113
2723.61,0.93914,0.362791,5,47,0,-2679.25,-1.68644,-1.61705,-1.40665,-1.37794,-1.47164,-1.20111,-1.62371,-1.30928,-2.05387,-1.63247,-1.76965,-1.18746,-1.32685,-1.26046,-1.65763,-2.59979,-1.38221,-1.6118,-1.19946,-1.80788,-1.47912,-1.26114,-1.64173,-1.69872,-1.5815,-1.47002,-1.30344,-1.88557,-1.5088,-1.32075,-1.47503,-1.59891,-1.2811,-1.85515,-0.848191,-1.23487,-1.78663,-1.44677,-1.1592,-1.43548,-2.22578,-1.24364,-1.99857,-1.73693,-1.27222,-1.36646,-2.20154,-1.04367,-1.46263,-1.57752,-1.17439,-1.34672,0.061922,0.0987253,0.0659639,-0.136816,-0.00344723,0.0396411,-0.136794,0.0514173,0.0262525,0.00430459,-0.0114959,0.0081998,-0.0887858,-0.16669,-0.18294,0.12843,-0.0796118,0.0434285,-0.0583534,-0.0040766,0.0628203,-0.0165908,0.0065433,0.0239574,0.0282452,0.0113213,0.0264273,0.0320241,-0.0248674,0.299007,19.3032,0.209092,-0.0190427,-0.0798104,0.00757033,-0.119828,0.0110665,0.0778737,-0.0712262,0.127355,-0.800467,-2.45544,0.611818,-1.0331,0.565686,-0.0411398,0.0806141,0.170897,0.0239947,0.107858,0.167651,0.207859,0.104509,0.121557,0.4411,-0.28217,-0.0208354,0.03925,0.623076,-0.0255358
2733.55,0.980657,0.362791,4,15,0,-2690.48,-1.78263,-1.64767,-1.40997,-1.31039,-1.50728,-1.26355,-1.66589,-1.35724,-2.05069,-1.50127,-1.96743,-1.16671,-1.31312,-1.32354,-1.68233,-2.01435,-1.32512,-1.57999,-1.27616,-1.78237,-1.64128,-1.20588,-1.58558,-1.75376,-1.77489,-1.56781,-1.36958,-1.67271,-1.62275,-1.2494,-1.37827,-1.61735,-1.24993,-1.89939,-0.844347,-1.31615,-1.85863,-1.39727,-1.32801,-1.50174,-2.08228,-1.15161,-2.10254,-1.74901,-1.26371,-1.44918,-1.91451,-1.06852,-1.40871,-1.49037,-1.1658,-1.27537,0.0452642,0.0483589,0.0951796,-0.0768314,0.00813065,0.0365864,-0.152098,0.0619555,0.0374991,-0.000537145,-0.0233344,0.0268094,-0.0848689,-0.169665,-0.185613,0.109002,-0.0583699,0.0416778,-0.0367454,-0.0028226,0.0621232,-0.00912544,-0.0246916,0.0214417,0.0299508,0.0244549,0.00898758,0.0324673,-0.00645455,0.297514,19.3275,0.306004,-0.0219561,-0.244708,0.0202765,-0.0774573,0.00770351,0.0339741,0.0218795,0.108414,-0.8651,-2.5184,0.537234,-0.829317,0.595762,-0.0193642,0.0796113,0.170108,0.0248694,0.017786,0.166234,0.223235,0.152713,0.0707489,0.494502,-0.0732396,-0.0101092,0.00338585,0.778014,-0.0143401
2727.42,0.889864,0.362791,4,31,0,-2689.25,-1.50749,-1.60097,-1.42112,-1.65488,-1.54831,-1.24845,-1.67068,-1.417,-1.79135,-1.54944,-1.1673,-1.27762,-1.35165,-1.13607,-1.81918,-1.76623,-1.34587,-1.67507,-1.11335,-1.80725,-1.25432,-1.30453,-1.60596,-1.80098,-1.48852,-1.51705,-1.39448,-1.77978,-1.33322,-1.39961,-1.83016,-1.61283,-1.43903,-1.85699,-0.840519,-2.01491,-1.63657,-1.34331,-1.26046,-1.43962,-1.9543,-1.26443,-1.84112,-1.78702,-1.40306,-1.53429,-1.89537,-0.905707,-1.60579,-1.44706,-1.23632,-1.26578,-0.0261355,0.0748428,0.0021792,0.00975408,0.042591,0.0287444,-0.111916,0.0344631,-0.0030186,-0.0179104,0.00537021,0.0195775,-0.0778066,-0.132854,-0.154137,0.101279,-0.0960733,0.0311312,-0.0700574,0.0321546,0.0656313,-0.0260722,-0.00514123,0.0145601,0.00594428,0.00180437,-0.014329,0.00264082,-0.0151014,0.231432,18.296,0.276783,-0.0194253,-0.0488152,0.0056993,-0.0296555,-0.00303993,0.133152,-0.071969,0.123393,-0.650654,-2.25182,0.430655,-1.13471,0.446649,-0.0765793,0.157253,0.180609,-0.0914085,-0.0464162,0.00522669,-0.0330185,-0.060919,-0.1088,0.00346636,-0.171355,-0.00871965,0.0406914,0.0062576,0.00182053
2733.12,1,0.362791,4,15,0,-2689.06,-1.73243,-1.51256,-1.35353,-1.34921,-1.40364,-1.19884,-1.54474,-1.39567,-2.013,-1.4731,-1.78572,-1.23844,-1.31099,-1.15753,-1.62339,-2.12209,-1.38796,-1.66032,-1.32632,-1.87623,-1.8059,-1.19076,-1.5602,-1.74801,-1.61575,-1.58094,-1.34656,-1.75985,-1.77706,-0.961595,-1.65493,-1.60964,-1.33608,-1.89786,-0.793435,-1.30464,-1.7285,-1.34671,-1.26747,-1.58266,-1.92873,-1.07917,-2.40371,-1.65337,-1.42563,-1.41726,-2.28511,-1.01794,-1.46044,-1.34715,-1.07336,-1.56645,0.00243587,0.0322646,0.040452,-0.126667,0.0234604,0.017057,-0.126693,0.0550251,0.0308587,0.00989944,-0.00596396,0.0392737,-0.0685687,-0.150534,-0.163935,0.0808176,-0.0756915,0.0305756,-0.0675205,-0.00623622,0.0683484,-0.0113595,-0.040375,0.0271038,0.0324938,0.028328,0.0103705,0.0188877,-0.00165105,0.284265,18.5159,0.539922,-0.0375204,-0.137433,0.0113652,-0.101081,0.0110963,0.0866476,-0.00984308,0.13796,-0.693764,-2.40616,0.27543,-0.999854,0.509127,-0.0472788,0.0804295,0.186911,0.015652,-0.0195491,0.193158,0.240908,0.168927,0.073649,0.292979,-0.0187344,-0.0475872,0.00889717,0.425021,-0.0236416
2746.48,0.961246,0.362791,3,15,0,-2698.66,-1.76398,-1.5581,-1.35451,-1.38597,-1.46616,-1.18237,-1.63883,-1.39372,-1.98253,-1.56393,-1.51763,-1.25731,-1.29138,-1.12815,-1.63731,-2.44058,-1.45427,-1.63668,-1.29798,-1.75347,-1.73531,-1.25765,-1.59571,-1.76514,-1.53299,-1.59967,-1.29611,-1.87676,-1.64629,-1.14398,-1.69039,-1.66193,-1.28675,-1.96709,-0.769847,-1.53505,-1.76788,-1.23943,-1.29278,-1.55228,-1.8269,-1.11217,-2.3627,-1.63537,-1.39802,-1.49552,-2.16107,-1.00188,-1.43969,-1.43231,-1.049,-1.54141,0.034509,0.0372248,0.0394056,-0.061433,0.0166568,0.00957971,-0.125967,0.0544274,0.0406985,0.0116593,-0.0171978,0.0413508,-0.0745646,-0.152781,-0.160241,0.0993368,-0.0782981,0.0282468,-0.0596525,0.00705138,0.0620763,-0.00935555,-0.0253753,0.0178497,0.0176334,0.0157109,0.0259668,0.0113469,-0.00905452,0.252098,18.8534,0.637022,-0.0453971,-0.0964677,0.00790805,-0.100094,0.0117399,0.0556409,0.000442306,0.126665,-0.723296,-2.27113,0.422795,-0.97912,0.444074,-0.0409797,0.100092,0.168376,0.0203633,0.0115591,0.150674,0.170312,0.133471,0.131764,0.155678,-0.102741,-0.0066314,0.0112172,0.35184,-0.0114661
2750.17,0.909193,0.362791,4,31,0,-2713.11,-1.62652,-1.57896,-1.31053,-1.27914,-1.58316,-1.27742,-1.6229,-1.40034,-1.84771,-1.46105,-1.35165,-1.21484,-1.32269,-1.35113,-1.79749,-1.39885,-1.42367,-1.68474,-1.13384,-1.78487,-1.34048,-1.21562,-1.50917,-1.79314,-1.50416,-1.48645,-1.39124,-1.66199,-1.50612,-1.29417,-1.66493,-1.61564,-1.27713,-1.82906,-0.856406,-1.60743,-1.72537,-1.39451,-1.22068,-1.46535,-1.96215,-1.23036,-1.77073,-1.68272,-1.37738,-1.34044,-2.04046,-1.01491,-1.39955,-1.23867,-1.20773,-1.17598,-0.0631418,0.0627329,-0.0274769,0.00967492,0.0199626,0.0368665,-0.131514,0.0340466,0.0154388,-0.0232627,0.0218823,0.00465261,-0.0742951,-0.138261,-0.181506,0.0964129,-0.068106,0.0229687,-0.0432146,0.0225472,0.0645201,-0.0157472,0.00268952,0.0171888,0.0213365,0.0230831,-0.0186931,0.0218355,-0.0192065,0.184092,18.9195,0.0134597,-0.00110909,-0.13732,0.0103036,-0.013727,-0.00236123,0.168897,-0.0474461,0.101418,-0.703941,-2.57067,0.466538,-0.837394,0.363993,-0.0451166,0.135751,0.178705,-0.035049,0.00981439,0.050147,0.0698688,0.031623,-0.119664,0.295087,-0.217936,-0.0262997,0.0415228,-0.212049,0.00180576
2740.06,0.591484,0.362791,4,15,0,-2704.73,-1.67277,-1.60065,-1.37479,-1.41292,-1.54331,-1.22938,-1.54279,-1.42143,-2.02258,-1.42615,-1.5467,-1.24123,-1.30281,-1.30998,-1.84874,-1.67085,-1.35477,-1.64713,-1.2105,-1.85556,-1.69396,-1.18688,-1.37905,-1.71464,-1.48836,-1.6008,-1.35273,-1.73759,-1.73673,-1.29728,-1.64604,-1.79175,-1.27694,-1.92408,-0.797976,-1.79192,-1.68283,-1.34056,-1.37842,-1.32485,-1.8289,-1.127,-2.06922,-1.65766,-1.3382,-1.54495,-2.51965,-0.957003,-1.47185,-1.33074,-0.93951,-1.3724,0.0106413,0.0634318,0.0547419,-0.0679212,0.00932879,0.0260297,-0.108296,0.0514987,0.0155092,-0.0282371,-0.012775,0.043513,-0.0787351,-0.158253,-0.159463,0.0742861,-0.0920507,0.0378357,-0.0544577,0.00631868,0.0719322,-0.0118236,-0.00739328,0.012341,0.0272542,0.0215189,0.00448042,0.0215042,-0.0153469,0.233408,19.2853,0.341125,-0.0271854,-0.143065,0.0152643,0.0426368,-0.00904185,0.0846726,0.00104432,0.11331,-0.741309,-2.48654,0.163366,-1.13755,0.543843,-0.0436571,0.1125,0.197333,0.00157575,0.0291083,0.0926382,0.16617,0.0968457,0.0134274,0.299608,-0.17414,-0.0219288,0.021874,0.471289,-0.012677
2736.93,0.819094,0.362791,4,15,0,-2697.03,-1.59031,-1.58587,-1.22196,-1.37503,-1.60444,-1.17266,-1.52442,-1.421,-1.86783,-1.56146,-1.46789,-1.05805,-1.34143,-1.18587,-1.86047,-1.87254,-1.32711,-1.70679,-1.21065,-1.85776,-1.52208,-1.21348,-1.37734,-1.70983,-1.55027,-1.42506,-1.41628,-1.61868,-1.54316,-1.24565,-1.65561,-1.72564,-1.30479,-1.89798,-0.855661,-1.62788,-1.73181,-1.37772,-1.1896,-1.24436,-1.71161,-1.18089,-1.67958,-1.58404,-1.35688,-1.32623,-1.64073,-0.90301,-1.42572,-1.27566,-1.09819,-1.06566,-0.0246814,-0.0110281,-0.0622179,-0.0864881,0.0276432,0.0200365,-0.134184,0.0478166,0.00668929,-0.0360713,0.0142902,0.0252266,-0.0711126,-0.117048,-0.168112,0.115983,-0.0667983,0.0378493,-0.0351175,0.0189628,0.0640546,-0.0164355,-0.0127673,0.0196105,0.00909888,0.0213465,0.00416057,0.0194597,-0.0191222,0.255203,18.7012,0.433753,-0.0289998,-0.275281,0.0245486,0.049628,-0.0116077,0.150043,0.0197857,0.102286,-0.633653,-2.23816,0.594892,-0.869507,0.541648,-0.029918,0.127333,0.175456,-0.0230384,-0.000460565,0.0993641,0.0651407,0.0850312,0.000657483,0.257924,-0.21698,-0.0410339,0.0105948,-0.371365,-0.0161424
