# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
2736.7,0.842808,0.384166,4,15,0,-2704.48,-1.6261,-1.5918,-1.47954,-1.39414,-1.51868,-1.20809,-1.53627,-1.46973,-1.86579,-1.41726,-1.64402,-1.15407,-1.29796,-1.08002,-1.65788,-1.92171,-1.25589,-1.51594,-1.21148,-1.77095,-1.49581,-1.31951,-1.54343,-1.86059,-1.39335,-1.48829,-1.24124,-1.68496,-1.60732,-1.53307,-1.78745,-1.89561,-1.2967,-1.80547,-0.9147,-1.43066,-1.68233,-1.33002,-1.27458,-1.4809,-2.01538,-1.33423,-1.73228,-1.80939,-1.32796,-1.46489,-1.58369,-0.944129,-1.53254,-1.34919,-1.04542,-1.22217,-0.0341096,0.060545,0.0350736,-0.0270063,-0.0921557,0.0434845,-0.00733104,0.0188214,-0.0803528,-0.150913,-0.172954,0.104143,-0.0666345,0.0233752,-0.0464396,0.0200497,0.0580855,-0.0255287,-0.0167676,0.0121939,0.0113707,0.0203854,-0.0151583,0.00776786,-0.0104632,0.231393,18.1611,-0.0925471,0.00418883,0.0814584,-0.0353373,0.109547,-0.69734,-2.34989,0.52273,-0.822613,0.377855,-0.047298,0.118363,0.159261,-0.0776141,-0.0535448,0.0310546,0.029276,0.0330852,-0.0963824,0.0962,-0.118188,-0.0288366,0.024837,0.285386,-0.00504055
2735.47,0.730118,0.384166,4,15,0,-2693.53,-1.81161,-1.66774,-1.39883,-1.41346,-1.51444,-1.14372,-1.5764,-1.38914,-1.82586,-1.46111,-1.54042,-1.10742,-1.33665,-1.04201,-1.64035,-1.8222,-1.37516,-1.77767,-1.29003,-1.76145,-1.60395,-1.13757,-1.49495,-1.94353,-1.5576,-1.67442,-1.38582,-1.80694,-1.78974,-1.24737,-2.08494,-1.77002,-1.33566,-1.90774,-0.804378,-1.57764,-1.78901,-1.28981,-1.24241,-1.4215,-1.95933,-1.27038,-1.99126,-1.64536,-1.34412,-1.57404,-2.11395,-0.93637,-1.49946,-1.37767,-1.09003,-1.35528,-0.0194244,0.0320552,-0.06796,-0.113417,-0.0899752,0.0644518,-0.0128892,0.0725355,-0.0800311,-0.182081,-0.151942,0.0905925,-0.0720497,0.0188179,-0.0468358,0.0222606,0.0691339,-0.0330176,-0.019369,0.0189373,0.0182008,0.0122894,0.00995571,0.00400555,0.00235984,0.258671,19.0948,-0.128697,0.00912431,0.0829491,0.0621158,0.12358,-0.798798,-2.13461,0.383333,-0.874133,0.34204,-0.0330266,0.138235,0.187077,-0.0548882,0.00428841,0.125288,0.140836,0.0900203,0.06335,0.068835,0.0266557,-0.0470956,0.0361352,-0.386621,-0.0211685
2739.67,0.623734,0.384166,3,7,0,-2688.3,-1.70835,-1.66679,-1.35808,-1.33993,-1.52811,-1.28467,-1.59498,-1.37681,-1.9759,-1.66757,-1.24678,-1.30309,-1.33363,-1.28638,-1.76681,-1.97414,-1.50404,-1.61621,-1.22499,-1.83845,-1.49292,-1.25685,-1.46881,-1.77627,-1.44771,-1.66533,-1.41975,-1.74958,-1.53927,-1.10079,-1.36141,-1.50506,-1.21984,-1.95622,-0.81456,-1.44429,-1.73006,-1.3901,-1.26053,-1.63306,-1.72254,-1.12087,-2.10219,-1.76289,-1.37381,-1.5214,-2.20035,-0.985234,-1.48805,-1.38525,-1.23826,-1.40954,0.0683692,0.0968634,0.0597765,-0.0651359,-0.0874874,0.0449039,-0.00745932,0.0293381,-0.08482,-0.17542,-0.167817,0.119399,-0.0738277,0.0250282,-0.039175,0.00621288,0.0502249,0.00956152,-0.0090789,0.0210037,0.0404961,0.0116735,0.0233421,0.0435869,-0.0277614,0.287405,18.6839,-0.00386652,-0.00327008,0.0910058,-0.0232163,0.107966,-0.749921,-2.24538,0.53205,-0.898013,0.360415,-0.0213832,0.0801888,0.13319,0.0812835,0.059923,0.159294,0.265501,0.103053,0.111228,0.616535,-0.31358,0.00939348,0.0390371,0.505568,-0.0121572
2742.54,0.866972,0.384166,4,15,0,-2703.41,-1.76996,-1.55066,-1.42965,-1.33323,-1.57418,-1.15132,-1.72145,-1.33536,-1.82168,-1.50612,-1.72696,-1.09734,-1.30243,-1.16205,-1.64123,-1.54589,-1.40012,-1.68625,-1.26513,-1.67077,-1.64391,-1.17083,-1.57273,-1.83267,-1.63241,-1.54222,-1.34764,-1.68587,-1.58488,-1.26808,-1.96224,-1.73559,-1.37253,-1.79099,-0.920541,-1.69416,-1.74628,-1.28711,-1.22532,-1.59101,-1.82274,-1.29415,-1.95734,-1.7402,-1.28394,-1.18473,-2.08002,-1.09963,-1.45777,-1.41103,-1.09545,-1.30689,0.0361987,0.0195912,-0.0293721,-0.0868609,-0.101076,0.0437556,-0.00701832,0.0435202,-0.10986,-0.19445,-0.17376,0.0917076,-0.0728382,0.0116707,-0.0492286,0.0145214,0.0738987,-0.0153477,-0.0143391,0.0108599,0.014569,0.0288904,-0.0008513,0.00446868,0.00291657,0.18907,18.652,0.00948763,-0.006053,0.0954266,-0.0123194,0.0945052,-0.85395,-2.46882,0.379834,-0.865882,0.284112,-0.0356305,0.127276,0.200368,-0.012918,0.00784971,0.089641,0.116602,0.134044,0.00721995,0.0774977,0.0329444,-0.0110777,0.0191847,-0.129115,-0.016212
2745.33,0.936576,0.384166,4,15,0,-2710.51,-1.73766,-1.67519,-1.32369,-1.38904,-1.52126,-1.27621,-1.53799,-1.41409,-1.99696,-1.47467,-1.04322,-1.27167,-1.34234,-1.19934,-1.80191,-1.88072,-1.45958,-1.64251,-1.23921,-1.8782,-1.52576,-1.29828,-1.48475,-1.80393,-1.59178,-1.58602,-1.51077,-1.767,-1.56376,-0.949892,-1.64284,-1.54649,-1.26599,-2.03035,-0.820716,-1.46677,-1.76061,-1.37737,-1.33765,-1.52261,-1.91358,-1.08379,-2.05572,-1.64655,-1.35153,-1.62063,-2.17449,-0.922764,-1.54913,-1.40102,-1.31093,-1.27853,0.0276311,0.0999704,-0.0164865,-0.0889358,-0.0875741,0.0533278,-0.0147389,0.0467074,-0.0653118,-0.190861,-0.163029,0.095465,-0.0706298,0.0318534,-0.0304425,0.00934082,0.0566851,-0.0072659,-0.0154913,0.0154858,0.0222892,0.00365188,0.0118471,0.0376954,-0.0174745,0.275948,18.8534,-0.106413,0.00653409,0.0743974,0.0438834,0.125764,-0.858083,-2.31277,0.388582,-0.877522,0.449935,-0.020267,0.0956255,0.152483,0.00840043,0.00623957,0.104715,0.148756,0.0519437,0.0664627,0.549401,-0.197385,-0.0156292,0.0603438,-0.0321433,-0.0165993
2747.4,0.837131,0.384166,4,15,0,-2712.63,-1.79845,-1.53791,-1.33379,-1.44776,-1.44022,-1.21832,-1.54732,-1.3856,-1.85266,-1.5124,-1.41471,-1.21123,-1.23182,-1.24751,-1.60773,-2.06212,-1.41066,-1.60827,-1.17463,-1.78652,-1.56722,-1.19818,-1.58445,-1.73907,-1.42956,-1.6409,-1.27736,-1.70583,-1.57525,-1.49358,-1.57869,-1.7856,-1.27282,-1.91426,-0.766069,-1.66921,-1.63948,-1.30089,-1.20428,-1.62437,-1.97611,-1.25616,-2.08642,-1.77736,-1.34523,-1.37936,-2.72211,-0.924122,-1.45468,-1.30712,-1.07262,-1.3579,0.0150578,0.0661906,0.0320436,-0.142384,-0.0715578,0.0464298,-0.0114494,0.0508152,-0.0832798,-0.161387,-0.153278,0.102373,-0.0896282,0.0210125,-0.0604269,0.0130173,0.0778082,-0.00778032,-0.0178391,0.0117392,0.0265524,0.0270939,-0.00754457,0.00450097,-0.0108955,0.24651,18.4425,0.0194162,-0.0047796,0.0934667,-0.0116896,0.11942,-0.690623,-2.16275,0.392514,-1.0676,0.383039,-0.0534133,0.129842,0.211484,-0.0124622,-0.0292172,0.060133,0.129518,0.0787741,-0.0602844,0.043759,-0.123071,-0.0456739,0.029937,0.378876,-0.0265751
2729.61,0.655514,0.384166,3,15,0,-2705.06,-1.79398,-1.49749,-1.42515,-1.37345,-1.4485,-1.24097,-1.70648,-1.39212,-1.95279,-1.58506,-1.25505,-1.1694,-1.22632,-1.07238,-1.73438,-1.83205,-1.49428,-1.72362,-1.17529,-1.83951,-1.771,-1.30763,-1.40299,-1.66589,-1.77304,-1.45728,-1.33364,-1.54326,-1.60981,-0.981404,-1.62102,-1.68951,-1.43465,-1.97849,-0.850901,-1.59699,-1.65543,-1.22108,-1.33414,-1.63461,-2.03659,-1.22754,-2.14102,-1.86867,-1.31857,-1.67277,-2.30618,-0.880116,-1.52187,-1.39003,-1.14694,-1.40343,0.156202,0.039081,0.0324579,-0.130378,-0.0698812,0.0605694,0.010686,0.0367454,-0.0950478,-0.171089,-0.157207,0.0775889,-0.0689709,0.0102079,-0.0423842,0.0103665,0.052678,-0.0163237,-0.00849698,0.0298141,0.0409344,0.0126482,0.0261941,0.0171666,-0.0245841,0.246641,18.0398,-0.129235,0.0114448,0.136904,-0.0288661,0.0856883,-0.695779,-2.29504,0.276039,-0.803491,0.203661,-0.0263932,0.0922851,0.140014,0.0138527,0.060653,0.182505,0.257517,0.0935995,0.103657,0.208976,-0.277692,0.0315711,0.0147291,0.369877,-0.0243342
2733,0.991894,0.384166,4,15,0,-2696.47,-1.54237,-1.46777,-1.37288,-1.37417,-1.59514,-1.41174,-1.70529,-1.42312,-1.98155,-1.50423,-1.16496,-1.25728,-1.3172,-1.09775,-1.6725,-1.74134,-1.41552,-1.56801,-1.09722,-1.81432,-1.46713,-1.33631,-1.48952,-1.87453,-1.60163,-1.52528,-1.49098,-1.59347,-1.54632,-1.35429,-1.42784,-1.66293,-1.43624,-1.7865,-0.917819,-1.34956,-1.74884,-1.29397,-1.2155,-1.43244,-1.8827,-1.19715,-1.58767,-1.8861,-1.3169,-1.59662,-1.6627,-0.894898,-1.51121,-1.20245,-1.19593,-1.25558,-0.0547647,-0.00315316,0.0138539,0.0106287,-0.10965,0.048577,-0.00053668,0.0245484,-0.0792588,-0.139898,-0.188367,0.0947106,-0.0545884,0.00566145,-0.0581133,0.00844793,0.072258,-0.0173346,-0.0176602,0.0238967,0.0221928,-0.00808788,0.0129198,0.00828878,-0.0238929,0.232148,18.247,-0.127904,0.00627977,0.0926316,-0.0339798,0.111589,-0.596167,-2.62937,0.524912,-0.679556,0.18344,-0.0550152,0.115683,0.194555,-0.041269,-0.0335832,0.0887104,0.0959028,-0.0410195,0.0239513,0.0710927,-0.269884,-0.0254689,-0.00536695,0.0913516,0.00198377
2740.83,0.930158,0.384166,4,15,0,-2696.92,-1.49833,-1.56426,-1.42139,-1.46201,-1.51136,-1.079,-1.54518,-1.39584,-1.80434,-1.57562,-1.79046,-1.20683,-1.37927,-1.20776,-1.73404,-1.54955,-1.28583,-1.64682,-1.27066,-1.89022,-1.35498,-1.38377,-1.54234,-1.7268,-1.50042,-1.53749,-1.2737,-1.72519,-1.55493,-1.20165,-1.67825,-1.61916,-1.20254,-1.93987,-0.808707,-1.54184,-1.71325,-1.40396,-1.27058,-1.57118,-1.6399,-1.0877,-2.03253,-1.617,-1.37903,-1.27933,-1.94686,-1.06487,-1.44651,-1.48129,-1.12211,-1.26865,0.0229952,0.0461658,0.0145552,-0.0359772,-0.0968425,0.0404974,-0.0170258,0.0369671,-0.0898945,-0.177978,-0.158715,0.118338,-0.0924665,0.0277082,-0.032253,0.0243933,0.0598097,-0.0054579,-0.00496622,0.0123893,0.0222802,0.0356843,-0.00521723,0.0238395,-0.00873351,0.261065,19.3345,0.00880032,-0.00642062,0.0793565,-0.0118624,0.10348,-0.799278,-2.16205,0.458565,-1.06648,0.422282,-0.0204946,0.128367,0.162007,0.0200414,0.0364177,0.0952084,0.147774,0.1477,-0.0207887,0.353202,-0.0986499,-0.00143703,0.022191,0.143294,-0.0067149
2741.35,0.932656,0.384166,3,7,0,-2709.42,-1.5939,-1.54254,-1.45207,-1.39803,-1.55365,-1.23391,-1.57524,-1.41318,-1.89862,-1.49501,-1.27382,-1.22405,-1.3848,-1.2256,-1.7651,-1.67964,-1.48702,-1.53795,-1.11715,-1.89229,-1.3299,-1.3002,-1.55304,-1.67707,-1.47963,-1.52806,-1.43141,-1.76887,-1.66367,-0.98269,-1.74443,-1.59095,-1.35158,-1.87559,-0.904783,-1.4682,-1.79243,-1.35838,-1.1623,-1.39411,-1.72929,-1.12859,-2.1441,-1.82867,-1.43024,-1.43411,-1.71804,-1.05292,-1.52704,-1.48433,-1.20107,-1.23637,0.0681373,0.0351488,0.0122467,-0.0209889,-0.0915114,0.040892,0.000865325,0.0344695,-0.104535,-0.14648,-0.153146,0.0826478,-0.0769224,0.00372505,-0.044774,0.0227479,0.0711894,-0.00355493,-0.0102196,0.00264402,0.0378764,0.0214165,0.0116638,0.0291583,-0.0200108,0.244448,18.812,0.00502545,-0.00534922,0.106524,-0.0472812,0.068307,-0.607218,-2.24466,0.299375,-0.88266,0.176417,-0.0300144,0.141284,0.191763,0.0274867,0.0301443,0.0756457,0.235228,0.114131,0.0499263,0.408874,-0.226034,0.0275053,0.0165326,0.11125,-0.00391743
