# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_upload_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2475.31,1,0.595017,3,7,0,-2461.68,-1.43254,-0.0922538,0.0600892,0.0379136,0.0107738,-0.0506536,-0.122587,-0.193109,0.0924787,-0.0178901,0.0313315,-0.0678289,0.0146874,0.0437116,-0.00797652,-0.00479653,0.0220569,0.0345742,0.0401317,-0.00263591,0.0236534,-0.0189804,16.2313,-0.27133,0.0229999,0.177983,-0.0115584,0.135843,-0.507635,-2.507,0.538182,-0.434422,0.440742,-0.0535458,0.0870957,0.118153,0.0209084,0.0457019,0.132237,0.20132,0.152345,-0.0306508,0.324868,-0.214395
2475.52,0.971987,0.595017,3,7,0,-2465.09,-1.42902,-0.0793142,0.0351492,0.0199016,0.00040265,-0.067469,-0.131645,-0.186868,0.0761102,-0.0193183,0.0322034,-0.0692019,0.0377825,0.0502961,0.0106343,-0.00524178,0.0271451,0.0277741,0.0287086,-0.0163858,0.0207737,-0.0339546,15.7855,-0.0690292,0.00340073,0.124064,-0.0376559,0.1074,-0.545589,-2.56127,0.415692,-0.439323,0.439562,-0.0698468,0.143912,0.13643,0.0278201,-0.017772,0.0752298,0.0848746,0.0302892,-0.14197,0.24246,-0.383536
2477.34,0.814526,0.595017,3,7,0,-2462.89,-1.43413,-0.121423,0.0511361,-0.00655483,0.0112546,-0.0519947,-0.150345,-0.171663,0.131577,-0.0206157,0.0227931,-0.10553,0.00154969,0.0691363,-0.00868874,0.013677,0.0222364,0.0162062,0.0470989,0.000200189,0.0377754,-0.00956308,15.6147,-0.0980579,0.0021016,0.0483965,-0.0710799,0.185591,-0.590481,-1.88879,0.812423,-0.504574,0.398794,-0.0792676,0.0933912,0.185626,0.0464311,0.125212,0.163803,0.15781,0.225324,0.0222512,0.570275,-0.10802
2479.24,0.980011,0.595017,3,7,0,-2469.5,-1.42662,-0.08654,0.0355901,0.0203232,6.63414e-06,-0.0846671,-0.141938,-0.198809,0.0988684,-0.02992,0.0194818,-0.0788053,0.0371119,0.0643239,0.0133331,-0.0188454,0.0171513,0.0379279,0.0346427,-0.00879772,0.0347654,-0.0251793,15.5361,-0.0143342,-0.00231652,0.129798,-0.0775308,0.117209,-0.586263,-2.64021,0.560131,-0.546332,0.354299,-0.0679825,0.160793,0.174514,0.0543985,-0.0159089,0.095048,0.193346,0.110368,-0.0652143,0.484226,-0.284415
2479.84,0.800413,0.595017,3,7,0,-2467.85,-1.45855,-0.12246,0.0443467,0.00619317,0.0117975,-0.0532339,-0.145535,-0.184817,0.112133,-0.0230376,0.0353599,-0.0788933,0.00415729,0.0600023,-0.00746459,0.0156033,0.0154575,0.0197531,0.045331,0.00289713,0.0279245,-0.0137537,16.5582,-0.108301,0.00283252,0.0906947,-0.0290273,0.156596,-0.598904,-2.26385,0.640622,-0.515412,0.500713,-0.0572982,0.0865508,0.160813,0.0427171,0.119133,0.129507,0.162864,0.205721,0.0158645,0.404987,-0.155356
2479.26,0.914544,0.595017,3,7,0,-2472.03,-1.40477,-0.0807926,0.0425534,0.0104369,0.00303475,-0.0795957,-0.142519,-0.188864,0.100765,-0.0178865,0.0276822,-0.0911827,0.0364945,0.068272,0.0117306,-0.0117502,0.0269909,0.0323828,0.031179,-0.00548556,0.037947,-0.0185908,14.9279,-0.0363013,0.000581662,0.0933794,-0.0706719,0.132664,-0.570122,-2.41333,0.589315,-0.478605,0.442077,-0.0751331,0.165058,0.184327,0.0667757,0.0231988,0.145126,0.185956,0.121711,-0.0287265,0.550589,-0.209994
2477.6,0.785934,0.595017,3,7,0,-2466.33,-1.45742,-0.126536,0.0294807,0.0132262,0.0239267,-0.0542198,-0.143958,-0.177026,0.120757,-0.0311023,0.0329576,-0.0874006,-0.00103098,0.0683231,0.00293831,0.00754096,0.023162,0.0138045,0.0436305,-7.30582e-05,0.0352666,-0.0140535,16.4347,0.0305431,-0.01169,0.123956,-0.0162084,0.164407,-0.583106,-2.12105,0.671602,-0.604272,0.501939,-0.066083,0.087098,0.183334,0.064533,0.0940821,0.151439,0.129637,0.197374,0.00763116,0.519692,-0.158742
2476.54,0.735555,0.595017,3,7,0,-2461.93,-1.41125,-0.0784359,0.0589595,0.00117349,-0.0125155,-0.0730809,-0.145471,-0.193398,0.0944708,-0.014081,0.0311122,-0.0857221,0.0433453,0.0596252,0.00717994,-0.00691484,0.0210937,0.0383406,0.0333005,-0.00212549,0.0283321,-0.0204245,14.8713,-0.191843,0.0163984,0.0546871,-0.0962081,0.133374,-0.585827,-2.51383,0.554883,-0.434769,0.452757,-0.0700298,0.167401,0.160803,0.0571117,0.036478,0.125746,0.214477,0.12604,-0.0258865,0.394856,-0.230706
2479.33,0.855699,0.595017,3,7,0,-2464.88,-1.44528,-0.117458,0.0285491,0.0157578,0.0210707,-0.0495339,-0.149944,-0.184838,0.115411,-0.0255589,0.0209032,-0.0986094,0.0221523,0.0757505,-0.00475839,0.0154014,0.0129681,0.0143884,0.0447415,0.00361557,0.0313385,0.00187777,15.9721,0.0437773,-0.0121341,0.119134,-0.0406722,0.184183,-0.588954,-2.25198,0.663237,-0.534918,0.378972,-0.0686037,0.144218,0.203291,0.0626179,0.139051,0.146957,0.170957,0.241697,0.0594409,0.497427,0.0212105
2477.19,0.866075,0.595017,3,7,0,-2468.38,-1.42859,-0.0926362,0.0530598,0.00416272,0.0299452,-0.0632445,-0.149004,-0.206931,0.100599,-0.0207504,0.0219211,-0.0858822,0.0290835,0.0505703,0.0280284,0.00808198,0.0100798,0.0378146,0.0522699,-0.0124885,0.0308213,-0.00456981,15.2968,-0.0750777,0.0040878,0.0848557,0.0107115,0.142818,-0.590456,-2.70617,0.547623,-0.45845,0.346275,-0.0625272,0.124269,0.136405,0.130649,0.0958914,0.112225,0.241565,0.215945,-0.0422595,0.473308,-0.0516186
2473.41,0.842798,0.595017,3,7,0,-2464.4,-1.43719,-0.118695,0.0313959,0.0287539,-0.0185087,-0.0668519,-0.14982,-0.161949,0.105012,-0.00904039,0.0466001,-0.101139,0.0110031,0.068525,-0.0198246,-0.00623742,0.0271334,0.0222654,0.018257,-0.000736118,0.0405013,-0.0305985,15.959,-0.0610056,-0.00215519,0.138773,-0.12516,0.15724,-0.614466,-1.89824,0.676723,-0.466538,0.637139,-0.0911427,0.114445,0.185114,-0.0298311,0.0147344,0.117061,0.110899,0.0561092,-0.0278748,0.560982,-0.345627
2475.76,0.96918,0.595017,3,7,0,-2464.89,-1.4248,-0.083768,0.0498328,-0.00414201,0.0258381,-0.060631,-0.134504,-0.201266,0.109134,-0.0346863,0.019789,-0.063884,0.0235368,0.0500541,0.023132,-0.0050822,0.0107381,0.0293205,0.0520875,0.002992,0.0248973,0.00139605,15.3982,-0.0755795,0.00460259,0.0647458,0.00973923,0.132889,-0.555541,-2.62396,0.56457,-0.555139,0.339069,-0.0360914,0.111961,0.134246,0.129557,0.0866376,0.148817,0.245886,0.263989,0.0476451,0.39495,0.0157692
2476.19,0.941035,0.595017,3,7,0,-2466.21,-1.4406,-0.12046,0.0397635,0.00357936,0.00706826,-0.0610682,-0.147158,-0.177462,0.0958856,-0.0353812,0.0387474,-0.0829876,0.0125138,0.0885359,-0.0107798,0.0295326,0.0408565,0.0248435,0.0343054,0.00067651,0.0430346,-0.0306854,15.7653,-0.0839009,-0.000656339,0.0959795,-0.0637114,0.152721,-0.564364,-2.32152,0.446717,-0.664917,0.554067,-0.0662756,0.143349,0.236813,0.0385299,0.152109,0.193307,0.149901,0.132219,-0.017611,0.600599,-0.346609
2475.77,0.903504,0.595017,3,7,0,-2464.08,-1.44804,-0.101652,0.0618153,0.00508486,-0.01284,-0.0674719,-0.154435,-0.171817,0.0976356,-0.0345514,0.0335479,-0.0845441,0.0278977,0.0558454,0.0223747,-0.00143166,0.01597,0.0255588,0.0616946,-0.00363669,0.0127214,-0.00276686,16.216,-0.233457,0.0174558,0.0783633,-0.114084,0.138877,-0.611779,-2.22091,0.450311,-0.621602,0.494501,-0.0593231,0.128055,0.15012,0.119652,0.0809066,0.144871,0.202048,0.265698,-0.0113238,0.193173,-0.0312533
2475.63,0.991229,0.595017,3,7,0,-2464.88,-1.41396,-0.0995575,0.0231841,0.0104435,0.0214008,-0.058839,-0.135179,-0.197849,0.115542,-0.0105733,0.0303991,-0.0880443,0.0105455,0.0710984,-0.016163,0.00365696,0.0255067,0.024422,0.017919,0.00986392,0.0443791,-0.040256,14.9761,0.0987157,-0.0150111,0.101857,-0.0053938,0.157855,-0.55328,-2.41028,0.767665,-0.41187,0.455388,-0.0767789,0.116943,0.190597,-0.0074928,0.0536316,0.12288,0.134109,0.0676232,0.0112377,0.598011,-0.454714
2477.39,0.977692,0.595017,3,7,0,-2466.83,-1.41878,-0.0975763,0.021698,0.0207794,0.00531956,-0.057169,-0.133186,-0.187996,0.11531,-0.0142237,0.0342899,-0.0907565,0.00801542,0.061968,-0.0206793,0.00490955,0.0121677,0.0225592,0.0214677,0.00525776,0.0403655,-0.0257379,14.7123,0.0731313,-0.0126536,0.124517,-0.0533361,0.160634,-0.551026,-2.26638,0.752118,-0.453404,0.487868,-0.0761731,0.0990325,0.166857,-0.0183624,0.0594592,0.087075,0.141564,0.096638,0.0152436,0.570897,-0.290724
2477.99,1,0.595017,3,7,0,-2469.25,-1.42301,-0.116811,0.0409018,-0.0057004,-0.00679648,-0.0681131,-0.157812,-0.185321,0.103758,-0.0257722,0.0166443,-0.0770682,0.0158389,0.0721925,0.0148623,-0.00140327,0.00202109,0.0273319,0.046607,0.0184849,0.0151409,-0.00822246,15.3751,-0.0710601,-0.000610937,0.0405242,-0.096401,0.137413,-0.640406,-2.36468,0.582108,-0.494706,0.329416,-0.0480801,0.126088,0.192877,0.107873,0.0947899,0.119273,0.242017,0.252152,0.0975218,0.217691,-0.0928774
2478.18,0.765662,0.595017,3,7,0,-2463.14,-1.42926,-0.0933503,0.0520518,0.0285409,0.0119565,-0.0780509,-0.143533,-0.182812,0.0943959,-0.0181131,0.0524134,-0.093096,0.00932248,0.0624414,-0.0094382,-0.000370145,0.0427544,0.0257522,0.0383136,-0.0142813,0.0395621,-0.019293,16.2891,-0.131599,0.00895817,0.160728,-0.0374153,0.139183,-0.574583,-2.32561,0.501145,-0.554683,0.699207,-0.0794353,0.101641,0.168965,0.017181,0.0537299,0.18815,0.138831,0.128738,-0.0756458,0.574244,-0.217925
2477.67,0.770917,0.595017,3,7,0,-2464.94,-1.43599,-0.111386,0.0363853,-0.0113048,9.76833e-05,-0.0499219,-0.142804,-0.188205,0.121091,-0.0267348,0.0102495,-0.0819681,0.0317652,0.0646637,0.0136962,0.00597562,-0.00151822,0.0237634,0.0405246,0.0148532,0.0253856,-0.0149985,15.0753,-0.0258514,-0.00449231,0.0252319,-0.0771992,0.159688,-0.576006,-2.30693,0.731812,-0.478474,0.238731,-0.0567424,0.149057,0.172655,0.0952173,0.0964556,0.0861328,0.203544,0.212419,0.0742091,0.361978,-0.169417
2478.04,0.994009,0.595017,3,7,0,-2468.5,-1.42738,-0.0951491,0.0408432,0.0304297,0.00158532,-0.0642937,-0.14554,-0.176213,0.0859469,-0.0196619,0.0518363,-0.0844405,0.0116713,0.0646345,-0.0073733,-0.00490557,0.0240764,0.0321631,0.0404531,-0.0183083,0.0482564,-0.0326075,16.0751,-0.104028,0.00498312,0.161292,-0.0525054,0.141158,-0.604841,-2.29249,0.45552,-0.565309,0.699503,-0.0770027,0.109207,0.175905,0.000617785,0.01265,0.101628,0.145178,0.108201,-0.117834,0.677942,-0.36832
2474.21,0.868117,0.595017,3,7,0,-2466.69,-1.43084,-0.106646,0.0314085,-0.00383855,0.0290767,-0.0833707,-0.166234,-0.207305,0.0878874,-0.0159275,0.0352613,-0.0979503,0.0239395,0.0503992,0.00701213,0.00444124,0.0147319,0.0111327,0.0422981,0.0150483,0.0341695,0.000466718,15.7898,0.122412,-0.0166223,0.0547936,-0.00429546,0.146833,-0.64827,-2.76787,0.452414,-0.472666,0.500295,-0.0644331,0.11383,0.133883,0.0996792,0.125686,0.174284,0.181806,0.262604,0.120725,0.538444,0.00527185
2475.24,0.967819,0.595017,3,7,0,-2462.26,-1.44097,-0.10417,0.041729,0.0260989,-0.00987282,-0.0468306,-0.129798,-0.185255,0.121911,-0.0327283,0.0182074,-0.0811764,0.00950054,0.0766284,-0.0163941,-0.00385434,0.0188085,0.0368987,0.0322044,-0.0315826,0.0337825,-0.0236998,15.4534,-0.169177,0.00948767,0.152786,-0.0994944,0.162369,-0.563572,-2.24345,0.772417,-0.575754,0.352575,-0.0803971,0.12152,0.20994,-0.0449382,-0.016484,0.048287,0.126912,0.0391368,-0.18509,0.472439,-0.267703
2478.46,0.965937,0.595017,3,7,0,-2463.75,-1.43339,-0.099106,0.0550179,-0.00308096,0.020934,-0.0781009,-0.144195,-0.181317,0.0893533,-0.0197516,0.0405386,-0.0890934,0.0269337,0.0401177,0.00146595,0.010064,0.033986,0.018566,0.0430043,0.0212882,0.0313573,-0.0162812,15.9638,-0.0843479,0.00468124,0.0559657,-0.0232686,0.132147,-0.534373,-2.35671,0.431853,-0.49952,0.525774,-0.0591469,0.106724,0.104917,0.0938561,0.147162,0.234493,0.200946,0.244577,0.112579,0.452699,-0.183905
2476.5,0.903986,0.595017,3,7,0,-2468.77,-1.4374,-0.0993742,0.0347914,0.0150965,0.00157437,-0.048319,-0.135858,-0.194455,0.12143,-0.0214727,0.0193504,-0.0895288,0.00384247,0.0885912,-0.00782619,-0.00037052,0.00863304,0.0413726,0.0245341,-0.0227377,0.0280695,-0.0242148,15.2762,-0.0566991,-0.000978912,0.116277,-0.0700415,0.165993,-0.582388,-2.36413,0.811065,-0.492357,0.367146,-0.0860358,0.126202,0.241385,-0.0206182,-0.00539642,0.0185608,0.156484,0.0229788,-0.145373,0.38133,-0.27352
2478.51,0.888606,0.595017,3,7,0,-2462.72,-1.44647,-0.114944,0.051903,0.000490987,0.00666186,-0.0575786,-0.14849,-0.197101,0.117138,-0.036573,0.0663696,-0.0911267,0.0281972,0.0680037,-0.00540885,-0.00555393,0.0206133,0.0338222,0.0458661,-0.00252129,0.0331296,-0.00817203,16.0397,-0.13812,0.00664507,0.0825226,-0.0511146,0.181561,-0.613713,-2.5169,0.57159,-0.777305,0.85781,-0.0673386,0.146741,0.183751,0.0446499,0.069889,0.159522,0.23513,0.210446,0.00554986,0.500673,-0.0923077
2478.25,0.984738,0.595017,3,7,0,-2471.08,-1.42892,-0.0834247,0.0490281,0.0116738,0.00766086,-0.0794993,-0.140363,-0.17851,0.110296,-0.00512725,0.000654746,-0.0934894,0.0149583,0.0546789,0.0134562,0.0113137,0.0314032,0.021728,0.029957,0.0018463,0.0340515,-0.03224,15.4602,-0.0579457,0.00327732,0.0905795,-0.0644753,0.118164,-0.535249,-2.0991,0.752166,-0.248956,0.113863,-0.0797834,0.102761,0.145657,0.0776123,0.0792097,0.143718,0.120436,0.103683,-0.0251523,0.455493,-0.364169
2480.26,0.787033,0.595017,3,7,0,-2466.35,-1.43731,-0.118613,0.0369361,0.00532212,0.00407972,-0.0506946,-0.146407,-0.191736,0.10883,-0.0378696,0.055546,-0.0792131,0.022453,0.0741474,-0.00578272,-0.00891007,0.0131241,0.0246351,0.0479028,-0.00711064,0.0295769,-0.00609853,15.9146,-0.0825257,-0.000254713,0.0959875,-0.0472183,0.173539,-0.628014,-2.48498,0.534455,-0.742776,0.761463,-0.0592036,0.142807,0.201043,0.0294313,0.0427544,0.118681,0.180456,0.207231,-0.0183534,0.44995,-0.0688864
2479.59,0.731163,0.595017,3,7,0,-2466.84,-1.42274,-0.0818705,0.0501501,0.0135043,0.0082827,-0.0798471,-0.140374,-0.179669,0.103024,-0.00382917,0.00822436,-0.0913367,0.0174127,0.0539953,0.0111422,0.0117436,0.029706,0.0282232,0.0279103,0.00166845,0.035805,-0.0272234,15.3279,-0.0724798,0.00483975,0.0945118,-0.0584025,0.116616,-0.536225,-2.16766,0.686678,-0.260493,0.188623,-0.0755095,0.107099,0.144005,0.0774279,0.0892441,0.148552,0.161181,0.10674,-0.0126063,0.495503,-0.307504
2474.71,0.752581,0.595017,3,7,0,-2466.75,-1.44223,-0.0904123,0.0366437,0.0168239,-0.0141257,-0.056534,-0.151836,-0.198813,0.0978381,-0.0132736,0.0401163,-0.0748509,0.027922,0.0548364,-0.0129327,0.0011883,0.0278246,0.0135574,0.0662328,0.00612599,0.0301882,0.00794662,16.0138,-0.0910377,0.00441235,0.102483,-0.0739099,0.162364,-0.626474,-2.51086,0.517844,-0.450141,0.583854,-0.039942,0.126784,0.146991,0.0636317,0.140555,0.241256,0.211199,0.353493,0.0854973,0.494387,0.0897616
2475.98,0.950975,0.595017,3,7,0,-2462.76,-1.42684,-0.0873854,0.0433399,0.0252275,0.0277554,-0.078681,-0.153634,-0.195827,0.108503,-0.014029,0.00330008,-0.0828555,0.00834021,0.0509908,-0.00190823,0.00549124,0.0232168,0.0326428,0.0194712,-5.74084e-05,0.0483215,-0.0166077,15.5825,-0.00973272,-0.00153863,0.145684,-0.0135916,0.129217,-0.619719,-2.4297,0.718151,-0.337259,0.141207,-0.0648231,0.0852136,0.136976,0.0450279,0.0810247,0.141981,0.20058,0.101062,0.0167549,0.718637,-0.187593
2473.56,0.775402,0.595017,3,7,0,-2460.62,-1.42864,-0.116717,0.0445947,-0.0112379,-0.014002,-0.0499267,-0.132939,-0.170195,0.101515,-0.0260538,0.0612679,-0.0890457,0.0314271,0.0751287,0.0115848,0.000761534,0.0210305,0.0164441,0.0610869,0.00649073,0.0139477,-0.0189965,15.4102,-0.139282,0.00524721,0.0273055,-0.0896075,0.161665,-0.525753,-2.14183,0.474737,-0.6518,0.813351,-0.0661321,0.161257,0.201173,0.0899243,0.0823244,0.153837,0.152204,0.25807,0.00716556,0.172214,-0.214576
2471.7,0.577303,0.595017,3,7,0,-2450.53,-1.43949,-0.0954149,0.0510154,0.0248261,0.0352731,-0.0671136,-0.130705,-0.185507,0.118861,-0.00317145,0.0157841,-0.0810303,0.00379694,0.0424867,0.00377611,0.0144231,0.00946271,0.0234934,0.0280642,0.00140243,0.0555165,0.00767538,15.6841,-0.0755124,0.0042883,0.134998,0.0279539,0.133646,-0.53408,-2.1495,0.787583,-0.270935,0.267654,-0.0503386,0.0632966,0.113748,0.0880407,0.143512,0.145486,0.223755,0.201213,0.0884506,0.89198,0.0866978
2467.47,0.895805,0.595017,3,7,0,-2454.79,-1.43824,-0.0907804,0.0658363,0.0244728,0.0358733,-0.0803675,-0.131674,-0.192545,0.108096,-0.00909298,0.015316,-0.0676106,-0.0172408,0.0462925,-0.00356589,0.0165163,0.00942859,0.0280103,0.0296112,-0.00392558,0.049235,-0.00269265,16.0871,-0.189168,0.0163735,0.14366,0.0361564,0.105003,-0.554351,-2.34786,0.704787,-0.306794,0.264474,-0.0449339,0.0255111,0.124607,0.0535905,0.124394,0.11533,0.207986,0.164728,0.0289561,0.767502,-0.030415
2474.32,0.932313,0.595017,3,7,0,-2454.41,-1.41946,-0.102329,0.0394344,-0.005679,-0.00611668,-0.0775255,-0.150303,-0.174618,0.114731,-0.0283323,0.0454385,-0.105297,0.0349955,0.0842363,0.0110007,-0.00612902,0.0268046,0.0199147,0.0436508,-0.00262944,0.00928662,-0.0330312,14.6774,-0.0109903,-0.00512161,0.0542176,-0.108514,0.149973,-0.597275,-2.14129,0.634894,-0.643292,0.648817,-0.0951415,0.182298,0.226741,0.0491285,0.00962225,0.109128,0.09173,0.122715,-0.0792139,0.0641248,-0.373106
2475.06,0.961432,0.595017,3,7,0,-2464.66,-1.4371,-0.098758,0.0475651,0.0207585,0.0199878,-0.0505768,-0.133884,-0.194669,0.0986914,-0.0169744,0.0162752,-0.0677116,0.0016863,0.0435335,-0.00355277,0.0103118,0.0165755,0.0300612,0.0323606,0.00223677,0.0535085,-0.000662623,16.4386,-0.132253,0.00846342,0.126568,2.71382e-05,0.143964,-0.54481,-2.48328,0.58263,-0.387001,0.278166,-0.0401788,0.0604581,0.116685,0.0683803,0.132764,0.167079,0.245952,0.202468,0.0715203,0.839733,-0.0074847
2474.25,0.901283,0.595017,3,7,0,-2461.67,-1.42834,-0.100922,0.0429404,0.0138976,-0.00800627,-0.0520888,-0.126528,-0.181535,0.105496,-0.0314457,0.0538344,-0.0788617,0.0481966,0.0706338,0.00599215,0.00178362,0.013492,0.0152184,0.05772,-0.0186896,0.03462,-0.0448805,15.3689,-0.149181,0.00822817,0.115951,-0.0596809,0.147829,-0.538648,-2.32115,0.544344,-0.660848,0.724521,-0.0765752,0.190238,0.19153,0.021243,0.00434454,0.0391565,0.0446261,0.141734,-0.163567,0.433092,-0.506951
