# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_download_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2854.54,0.964916,0.330878,4,15,0,2894.64,5.55818,5.81673,5.89774,5.97823,5.69272,5.8692,5.85859,5.9488,5.67781,5.66537,5.98004,5.99544,5.80876,5.9483,5.87447,5.68601,5.73427,5.79686,5.99631,5.80129,5.64722,5.79705,5.71885,5.66837,5.9339,6.03713,6.02744,5.81641,5.97602,6.22143,5.47216,6.01709,6.00226,5.63475,6.16064,5.93128,5.75544,6.01426,5.98194,5.77369,5.60539,5.68131,5.75742,5.74934,6.03651,5.97201,5.56029,6.00586,6.08532,5.76226,5.88536,6.34218,0.00368248,0.0434645,-0.0157072,0.00581889,0.0567855,0.00615173,0.388373,0.26257,-0.582766,-0.833057,-0.115579,0.851334,-0.0903352,-0.104503,0.17898,0.22001,0.113125,-0.0230226,0.0316303,0.0862673,-0.00934653,0.000788494,0.0113294,0.0092787,0.0183717,-0.0123428,0.00168467,-0.0314653,0.966084,0.120117,0.479838,-0.0332281,-0.0192941,0.119887,-0.706309,-0.575057,-0.234049,0.962535,-0.720037,-0.377184,1.41012,0.935626,0.9557,-0.0272379,0.183322,0.240296,-0.034244,-0.0173233,0.0123815,0.00491708,0.0158574,-0.128472,-0.0287481,-0.415363,0.0061559,0.028502,-0.122171,0.00108503
-2851.75,0.923177,0.330878,4,15,0,2897.73,5.71889,5.82568,5.94649,5.93125,5.92096,5.8337,6.0123,5.99465,5.65828,5.67281,5.94868,6.02578,5.79294,5.83199,5.89059,5.78565,5.77429,5.65177,5.81025,5.7248,5.53213,6.03859,5.71422,5.65092,5.84671,6.0135,5.95648,5.85929,6.03503,6.09353,5.47916,5.95108,5.8799,5.65931,6.21812,5.97644,5.64073,6.03377,5.89789,5.77845,5.60238,5.62464,5.78008,5.72978,5.98381,5.98041,5.17457,6.02156,5.95824,5.88373,5.71693,5.9839,-0.00470991,0.10845,-0.0138967,-0.0654856,0.0566136,0.0210577,0.38459,0.251741,-0.631249,-0.851876,-0.108849,0.824829,-0.0954077,-0.0843025,0.185422,0.195294,0.0798603,0.0181084,0.00568805,0.1031,-0.0276289,-0.0127411,0.0394117,0.0138482,-0.00456798,-0.0119554,-0.0232167,-0.0135309,0.960846,0.128028,0.199344,-0.0141844,-0.101054,0.0791417,-0.922448,-0.712715,-0.180445,0.917729,-0.814302,-0.199447,1.53943,0.881534,0.697474,0.002548,0.154488,0.285607,-0.0833087,-0.05599,0.112998,0.00767603,-0.0987819,-0.119915,-0.433181,-0.178617,-0.0231387,0.0652296,-0.0379175,-0.0122109
-2853.43,0.999746,0.330878,4,15,0,2889.72,5.72404,5.88104,6.04094,5.98436,5.83094,5.94185,5.87715,6.01046,5.55772,5.59363,6.04115,6.12518,5.92563,6.22397,5.7641,5.73255,5.7994,5.65011,5.95486,5.875,5.65462,5.88044,5.50488,5.57789,5.77153,6.14056,6.04374,5.999,6.11237,6.07897,5.44918,5.90694,6.10059,5.67432,6.18534,6.16247,5.72242,5.98472,5.75918,5.82948,5.52998,5.71038,6.0129,5.91702,5.9854,5.98542,5.53722,6.06076,5.98036,5.9358,5.91675,6.35792,-0.0453627,0.117401,0.00579941,0.0077311,0.0518747,-0.00540965,0.370185,0.25957,-0.553401,-0.843667,-0.107468,0.815246,-0.0937365,-0.127533,0.15453,0.22344,0.103615,0.00614672,0.0201924,0.0765573,-0.0364092,0.0143623,0.0319117,0.0228575,0.0224446,-0.0196604,0.0230081,-0.0278832,0.965069,0.159458,0.583184,-0.0406116,-0.0811023,0.115941,-0.723646,-0.703742,-0.19734,0.909606,-0.736331,-0.62015,1.2468,0.981258,0.88703,0.00366568,0.146677,0.21261,-0.0685324,0.0600483,0.120193,0.0980102,0.0444633,-0.144394,0.352702,-0.368076,-0.0183052,0.0642161,0.0352931,0.00144159
-2855.8,0.971615,0.330878,4,15,0,2895.57,5.64457,5.89265,5.96673,5.8319,5.77224,5.88878,5.92192,6.00941,5.52267,5.51094,6.0517,6.00945,5.83296,5.74167,5.82433,5.78183,5.86948,5.71581,5.88914,5.9505,5.78704,5.98328,5.72399,5.64141,5.78698,5.94562,6.12989,5.83872,6.18895,5.90214,5.35463,5.88134,5.95231,5.70091,6.1445,6.02899,5.75105,5.89295,5.99518,5.83929,5.59332,5.60786,5.73723,5.82355,5.96665,5.8388,5.24003,6.08727,5.79895,5.93795,5.76992,5.9045,-0.0086206,0.106263,0.0110626,-0.0603582,0.0582721,0.0434792,0.37301,0.239187,-0.613849,-0.845523,-0.106867,0.815298,-0.0870542,-0.131016,0.160288,0.208727,0.0904813,-0.0119144,0.0290218,0.0797035,-0.0362979,0.00741605,0.0348366,0.0155898,-0.0115766,-0.0176611,0.00976932,-0.00488118,0.957694,0.128802,-0.0663902,0.00474915,-0.150858,0.0622125,-0.875234,-0.698943,-0.187902,0.917506,-0.68723,-0.677016,1.30017,0.930772,0.769177,-0.0145985,0.169564,0.219994,-0.085887,0.0192805,0.10991,0.0358547,-0.105198,-0.105169,0.162664,-0.0644347,-0.0250058,0.0572949,0.141936,-0.0112548
-2848.94,0.913021,0.330878,4,15,0,2893.89,5.65608,5.84684,5.94542,5.93282,5.76065,5.91401,5.85225,6.02594,5.63609,5.60127,5.92114,6.09247,5.88397,5.73684,5.87562,5.61667,5.88982,5.6919,6.05009,5.90939,5.53559,6.00174,5.76201,5.70321,5.87673,6.13933,6.09539,5.81364,6.13963,6.1266,5.41976,6.17754,6.08418,5.6961,6.12904,6.03515,5.77421,5.99726,5.90177,5.74232,5.45187,5.80112,5.69618,5.68734,5.94888,5.95522,5.57895,6.16446,5.79842,5.92661,5.80038,6.15861,0.00592235,0.0396472,-0.0189659,-0.00644438,0.0547822,0.0229596,0.379795,0.257248,-0.593636,-0.845426,-0.107411,0.825167,-0.0860238,-0.104242,0.160488,0.216785,0.0969642,-0.015344,0.0274639,0.0954355,-0.0274759,0.00811582,0.0274989,0.0233196,-0.00130585,-0.0241508,-0.0123455,-0.0132513,0.952996,0.1521,0.22126,-0.0157844,-0.089638,0.095265,-0.796855,-0.662648,-0.204471,0.924431,-0.684142,-0.428038,1.31061,0.957753,0.821866,-0.0245093,0.188554,0.265592,-0.0795666,-0.00230324,0.0558031,0.0488996,-0.102279,-0.181838,-0.241576,-0.174925,0.00291441,0.0273609,-0.134135,-0.00120166
-2850.78,0.794584,0.330878,4,15,0,2889.9,5.62639,5.93111,5.88307,5.92611,5.77019,5.90409,5.66088,6.01459,5.50354,5.4603,5.99823,6.02362,5.86938,5.87698,5.8386,5.69058,5.88297,5.64618,6.10544,5.65837,5.59049,5.88848,5.59984,5.82658,5.9332,6.0384,6.05699,5.88773,6.21709,5.96917,5.53081,5.98484,5.90736,5.56641,6.22771,6.18174,5.6413,6.02588,5.83204,5.77728,5.77091,5.6064,5.84555,5.73257,5.99217,5.96856,5.56402,6.08709,5.89085,5.74744,5.81364,6.00256,-0.0254519,0.0725251,-0.0183012,-0.0328735,0.0756296,0.0210629,0.371367,0.240646,-0.597645,-0.847829,-0.124399,0.827041,-0.100504,-0.101487,0.175742,0.207404,0.103549,-0.0053783,0.0140892,0.0816758,-0.038336,0.0133279,0.0313582,0.00819342,0.0154579,-0.00077836,-0.00865357,-0.0361217,0.957964,0.154139,0.252784,-0.016061,-0.092349,0.0381201,-0.805782,-0.670633,-0.25031,0.931993,-0.773238,-0.363311,1.40267,0.892395,0.881182,-0.00906231,0.142038,0.226623,-0.0821962,0.0449161,0.104268,0.00715239,0.0130089,-0.0775617,-0.219102,-0.47683,-0.0224187,0.0459061,-0.102954,-0.00612982
-2854.81,0.710648,0.330878,4,15,0,2895.82,5.69876,5.84726,6.03901,5.92024,5.9857,5.8679,6.11959,5.94086,5.60188,5.82062,5.8584,6.13092,5.82931,6.06052,5.84125,5.72895,5.79513,5.73423,5.91978,5.94556,5.61426,5.95496,5.66645,5.52348,5.74404,5.99645,6.02823,5.95868,6.05753,6.28103,5.31065,5.89691,5.92656,5.7657,6.17334,5.90371,5.6329,6.0755,5.83381,5.75584,5.44964,5.62159,5.94283,6.06836,5.93516,5.88049,5.51614,6.06775,5.93547,5.99442,5.87606,6.37512,-0.0472741,0.144906,-0.0417573,-0.00576255,0.0365781,0.00770064,0.379186,0.268799,-0.592942,-0.82339,-0.104911,0.815482,-0.093435,-0.090007,0.165121,0.224724,0.0855945,0.0248453,0.00635536,0.0795779,-0.0239623,-0.0172068,0.0274562,0.0270064,-0.00997726,-0.0148561,0.000659957,-0.0102753,0.963207,0.143371,0.320757,-0.0233434,-0.0535885,0.1761,-0.823802,-0.633126,-0.184939,0.899588,-0.790889,-0.270539,1.39915,1.03469,0.737115,0.0106768,0.122778,0.219565,-0.0736622,-0.0638993,0.0809553,0.0979854,-0.106875,-0.107149,-0.0074578,-0.135641,-0.0204332,0.0924637,-0.303696,-0.00107452
-2862.45,0.937,0.330878,4,15,0,2896.22,5.58464,5.85587,5.89414,5.8709,5.93917,5.89248,5.84299,5.97708,5.57427,5.68611,5.94482,6.12263,5.70373,5.74655,5.74144,5.73005,5.82799,5.72772,5.9876,5.72412,5.6436,5.92263,5.63164,5.62064,5.90503,5.96407,6.22258,5.87067,6.14589,6.11469,5.58555,5.9535,5.82914,5.71625,6.09817,5.99776,5.66163,6.00654,5.81256,5.86378,5.1405,5.537,5.76973,5.8769,5.99767,5.81505,5.21359,6.13505,5.89013,5.91817,5.87954,6.1168,0.0196474,0.037107,0.0283888,-0.00192118,0.0692937,0.0203426,0.387258,0.263446,-0.575662,-0.846363,-0.110161,0.796949,-0.075957,-0.109876,0.174436,0.220823,0.0991493,0.0152246,0.014172,0.0873884,-0.0273142,-0.0297862,0.0161278,0.0296973,0.00476417,0.000361738,-0.0103862,0.00376039,0.970864,0.205053,0.151431,-0.00866509,-0.0552843,0.120036,-0.823668,-0.794546,-0.221718,0.89303,-0.717686,-0.436302,1.43591,0.970351,0.858941,0.0149756,0.148479,0.239435,-0.0618922,-0.0618691,0.0942463,0.183301,0.0222599,-0.00181287,-0.175586,0.0496397,0.00847224,0.0132646,0.212269,-0.000358235
-2861.97,0.950222,0.330878,4,15,0,2905.53,5.6034,5.79045,6.05008,6.04524,5.83933,5.79141,6.04776,6.01101,5.58603,5.71763,5.7814,6.01485,5.94238,6.07597,5.76733,5.74127,5.8651,5.75221,6.13607,5.81891,5.72157,5.92206,5.61568,5.65247,5.79614,5.89681,6.01444,5.93688,6.12856,6.16522,5.28613,6.05014,6.08738,5.78749,6.2537,6.14694,5.6114,6.07754,5.88991,5.6619,5.94536,5.7571,5.8667,5.86158,5.95328,5.74681,5.44584,6.09073,5.95283,5.89147,5.78132,6.52793,-0.013232,0.123895,-0.0181454,0.0449101,0.0594063,0.0208399,0.385742,0.263494,-0.605376,-0.83193,-0.103354,0.829158,-0.122492,-0.075929,0.180572,0.215588,0.0833829,0.0182726,0.0222706,0.0845149,-0.0422762,0.0106916,0.0412949,0.0104191,0.0100427,-0.00840659,0.0101485,-0.0453066,0.966231,0.133596,0.181669,-0.0128355,-0.0535016,0.134101,-0.806861,-0.574081,-0.174024,0.926176,-0.913792,-0.109003,1.49054,0.987543,0.720073,0.00574518,0.162558,0.23426,-0.0983973,0.0283063,0.127948,-0.0031564,-0.0321932,-0.120561,0.0943513,-0.598077,0.0138984,0.0738432,-0.179073,0.00837424
-2858.28,1,0.330878,4,15,0,2892.46,5.69557,5.90748,5.90655,5.88603,5.887,5.94845,5.81882,5.98373,5.4678,5.66524,6.11396,6.14368,5.85032,5.74236,5.88214,5.68249,5.8323,5.6867,5.87344,5.94017,5.61185,5.82671,5.71834,5.71899,5.82189,6.13532,6.07518,5.78123,6.2027,5.89114,5.68695,5.91167,5.7908,5.59132,6.16056,6.01932,5.70693,5.93821,5.74347,5.90897,5.19514,5.54228,5.76491,5.82549,6.04044,5.99978,5.47303,6.04796,5.91097,5.87654,5.88041,6.18284,0.0461092,0.0785146,0.0565014,-0.00262665,0.067581,0.00855629,0.362496,0.24569,-0.579476,-0.862583,-0.115056,0.828468,-0.0703232,-0.122068,0.164811,0.222149,0.103891,0.0164832,0.00148104,0.0937497,-0.0214385,-0.00971951,0.0343866,0.0306699,0.000413967,-0.0120426,-0.021428,0.00340704,0.953252,0.173377,0.351861,-0.0231829,-0.134096,0.0780549,-0.809622,-0.785982,-0.220059,0.915943,-0.672839,-0.559088,1.35358,0.977836,0.892748,0.011021,0.133364,0.260196,-0.0453818,-0.015126,0.13276,0.142584,-0.0437234,-0.0886012,-0.370325,0.0449751,0.0210554,0.0290019,0.421284,-0.000489783
-2854.73,0.98494,0.330878,4,15,0,2889.64,5.4988,5.83987,5.99145,5.97863,5.81339,5.81756,5.98663,5.97464,5.65733,5.61165,5.76344,6.00832,5.88273,5.95916,5.77708,5.74909,5.8998,5.70504,6.16659,5.80662,5.58243,5.95972,5.53263,5.74812,5.85546,5.8369,6.08067,5.8384,6.15912,6.16784,5.32915,6.04145,6.03148,5.7312,6.25554,6.15465,5.66255,6.01312,5.8672,5.61126,5.7344,5.70728,5.81086,5.88984,5.9671,5.84164,5.18229,6.16878,5.99472,5.90923,5.8555,5.89436,-0.0599971,0.105103,-0.0425863,-0.0249992,0.0455847,0.0188764,0.387285,0.27812,-0.60671,-0.833483,-0.109297,0.828102,-0.0928226,-0.089411,0.184266,0.212067,0.0801739,-0.00672218,0.0226354,0.0819449,-0.0391895,0.00897331,0.0326299,0.00667792,-0.00261133,-0.00925723,0.00355508,-0.0431854,0.965351,0.155199,0.299467,-0.0216565,-0.039658,0.143974,-0.803269,-0.600121,-0.201021,0.930148,-0.747589,-0.244993,1.51727,0.973088,0.682417,-0.0197769,0.159693,0.226866,-0.110074,-0.00292129,0.0688939,-0.0475213,-0.103935,-0.1287,-0.0176091,-0.570075,-0.0350471,0.070567,-0.290728,-0.00466152
