# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_upload_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
44.0554,0.835569,0.592406,3,7,0,-34.8826,6.72938,0.178698,-0.129649,0.0152392,-0.128061,0.866184,-0.140751,-0.165274,0.0849078,-0.0308618,0.0181805,-0.105115,0.0246111,0.0402604,0.0168423,-0.0235911,0.0215241,0.0244958,0.0373759,-0.00870031,0.0128645,-0.0210827,0.6014,-0.0312755,0.00180275,0.0284398,-0.0578238,1.17403,-0.531934,-2.18205,0.458333,-0.550913,0.31455,-0.0949157,0.102479,0.109422,0.053136,-0.0416169,0.0945376,0.117278,0.107735,-0.0802888,0.15001,-0.238141
43.8144,0.599532,0.592406,3,7,0,-20.782,6.7226,0.127762,-0.132064,0.04199,-0.146523,0.830343,-0.173259,-0.185442,0.112681,-0.0211261,0.0364252,-0.0782943,0.00438489,0.0809151,-0.00621891,0.0374322,0.0217458,0.023148,0.0310923,-0.0163955,0.0299999,-0.0311139,0.592361,-0.110293,0.00326292,0.126334,-0.0670795,1.13726,-0.730239,-2.2814,0.669405,-0.497342,0.500251,-0.0728698,0.116462,0.217852,0.0134027,0.11516,0.0677631,0.0790962,0.0564526,-0.124985,0.394578,-0.351449
42.2885,0.957707,0.592406,3,7,0,-29.9088,6.72313,0.161043,-0.162917,0.0228353,-0.137528,0.861774,-0.153388,-0.166387,0.0945001,-0.0398169,0.0147146,-0.103691,0.00935037,0.0629152,0.00624289,0.000849663,-0.00463349,0.0340416,0.0132852,-0.0130563,0.0401067,-0.00448591,0.607718,0.183667,-0.0232355,0.0555974,-0.104255,1.18142,-0.603153,-2.20197,0.520665,-0.64197,0.277559,-0.0881243,0.10315,0.171183,0.0354227,0.0290031,0.0167756,0.181214,0.055167,-0.0345173,0.619521,-0.0506708
43.3001,0.935032,0.592406,3,7,0,-32.9905,6.72502,0.140034,-0.107918,0.0150776,-0.152594,0.84719,-0.163796,-0.183951,0.111578,-0.0118157,0.0499057,-0.0888822,0.0298837,0.0721183,0.00424109,0.00667831,0.0236892,-0.00281678,0.0603531,-0.0049345,0.00958318,-0.0335394,0.587198,-0.273088,0.0216107,0.0293764,-0.0579943,1.16311,-0.692697,-2.20916,0.657595,-0.467368,0.686495,-0.0796518,0.154132,0.19373,0.0363876,0.0432233,0.0972757,-0.00730838,0.188157,-0.0923975,0.0675279,-0.378847
49.4285,0.977546,0.592406,3,7,0,-34.8154,6.72718,0.169169,-0.136193,0.0254641,-0.130462,0.841764,-0.154302,-0.179983,0.107403,-0.0332855,0.0368562,-0.089042,0.0165233,0.0661706,-0.0221086,0.00984063,0.0375803,0.027347,0.0408723,-0.0256001,0.0298492,-0.0142644,0.597673,-0.00713072,-0.00227139,0.0810089,-0.0506693,1.16375,-0.632992,-2.24719,0.585236,-0.633559,0.529447,-0.0795686,0.121357,0.180149,-0.024768,0.0622325,0.147765,0.120652,0.10891,-0.135879,0.433986,-0.161124
47.5288,0.85458,0.592406,3,7,0,-39.4539,6.74019,0.14347,-0.127891,0.0253524,-0.146423,0.865859,-0.168056,-0.179429,0.0968623,-0.0169867,0.00525358,-0.0964003,0.0205786,0.05928,0.0226129,0.010271,0.00189339,0.0272165,0.0389033,0.00607112,0.00756117,-0.038418,0.602449,-0.108419,0.00525075,0.050062,-0.0879112,1.16927,-0.65541,-2.27938,0.614959,-0.369361,0.159969,-0.0854569,0.119265,0.158311,0.0820235,0.04908,0.0249753,0.132996,0.112856,-0.0468877,0.0236373,-0.433953
48.7116,0.896109,0.592406,3,7,0,-37.3462,6.70647,0.146145,-0.129147,0.0371793,-0.137344,0.839668,-0.155033,-0.176665,0.102489,-0.0231394,0.0544663,-0.0901815,0.0116451,0.0665994,0.00851051,0.0120629,0.0267028,0.00433777,0.0411404,-0.0287599,0.0305619,-0.0111521,0.596328,-0.106712,0.00522498,0.110847,-0.0346197,1.15105,-0.653295,-2.21891,0.53774,-0.584881,0.716151,-0.0820435,0.110933,0.180767,0.0406334,0.0464677,0.0923578,0.00474038,0.108692,-0.144871,0.452909,-0.125969
43.2471,0.894198,0.592406,3,7,0,-38.4623,6.74273,0.168,-0.131196,0.0286552,-0.145297,0.863995,-0.161291,-0.182268,0.0932392,-0.0157662,-0.00410762,-0.0876801,0.0194537,0.0566181,0.000385013,-0.00312262,0.0188543,0.0427437,0.0240214,0.0108522,0.00838392,-0.0465681,0.583013,-0.0821867,0.00538342,0.0590056,-0.0888601,1.16293,-0.630305,-2.32983,0.640334,-0.32424,0.0562633,-0.0814215,0.115295,0.151539,0.0195711,0.0139664,0.0777299,0.189185,0.0451014,-0.0389998,0.0163665,-0.526013
48.4664,0.897235,0.592406,3,7,0,-33.04,6.73306,0.16732,-0.136172,0.0297966,-0.135321,0.866172,-0.148342,-0.179988,0.0843844,-0.0170558,0.0141942,-0.0756274,0.0214776,0.0554381,-0.000191379,0.00506336,0.00954276,0.0392579,0.0290073,0.00143454,0.0053075,-0.0420622,0.593814,-0.0645018,0.00314901,0.0689532,-0.0372893,1.14834,-0.599937,-2.37064,0.538212,-0.370347,0.239794,-0.0724134,0.117357,0.149114,0.0105664,0.0205412,0.0307667,0.15906,0.0470372,-0.0826681,-0.0208355,-0.475117
48.0395,0.850097,0.592406,3,7,0,-37.3277,6.70143,0.136895,-0.117994,0.0335758,-0.143976,0.838985,-0.157895,-0.177693,0.107617,-0.0320987,0.0442667,-0.102259,0.00789151,0.0664275,-0.00577249,-0.00702344,0.0268996,0.0173012,0.0440346,-0.0258438,0.0329241,-0.0247517,0.599245,-0.180909,0.0120039,0.0996027,-0.0858753,1.16787,-0.652826,-2.21408,0.592891,-0.669167,0.632968,-0.0966473,0.103334,0.181292,-0.00847747,-0.0113624,0.0902698,0.0564502,0.103178,-0.157716,0.456333,-0.279584
50.9871,0.711192,0.592406,3,7,0,-32.1608,6.74006,0.1776,-0.130986,0.0248162,-0.131683,0.856574,-0.156833,-0.177798,0.0906152,-0.0251569,0.0232256,-0.0934451,0.0154404,0.0501305,0.00339943,0.0144516,0.0378532,0.0166726,0.0378564,-0.00208927,0.031246,-0.0223627,0.586409,-0.0337301,0.00186182,0.0649583,-0.0481395,1.16827,-0.59494,-2.30347,0.474155,-0.49942,0.352121,-0.0767588,0.0972065,0.133681,0.0626423,0.102113,0.17898,0.111346,0.144958,-0.0268105,0.435869,-0.252599
48.7957,0.942744,0.592406,3,7,0,-43.1306,6.71727,0.12716,-0.125724,0.0157473,-0.154561,0.833609,-0.15573,-0.176377,0.10264,-0.00817273,0.0288564,-0.0856172,0.0322194,0.0735703,-0.0021057,-0.00129075,0.0104098,0.0248469,0.0293886,-0.0203289,0.014329,-0.0304825,0.596592,-0.167196,0.00905296,0.0216638,-0.0860906,1.13223,-0.673959,-2.1542,0.698042,-0.366853,0.440891,-0.0868293,0.163497,0.200265,-0.017714,-0.025874,0.00380003,0.0613625,0.022816,-0.162503,0.149731,-0.344317
49.42,0.689559,0.592406,3,7,0,-34.2773,6.73471,0.177328,-0.13811,0.0374372,-0.123614,0.86557,-0.156562,-0.170995,0.097527,-0.0342879,0.0237292,-0.0971275,-0.00176482,0.0472926,0.0111437,0.0150581,0.0263546,0.0200414,0.0433963,-0.00857799,0.0281928,-0.021731,0.593477,0.0289824,-0.0046521,0.112414,-0.0378334,1.17753,-0.595521,-2.18812,0.496902,-0.587314,0.35719,-0.0817401,0.0576191,0.126708,0.0733199,0.0896164,0.128911,0.116288,0.149229,-0.0636309,0.389428,-0.245464
46.0112,0.660401,0.592406,3,7,0,-32.9534,6.72852,0.131517,-0.138369,0.0127217,-0.162648,0.837425,-0.161751,-0.167255,0.104305,-0.00498348,0.0380895,-0.0853114,0.0356424,0.0653911,0.00306146,0.00862525,0.0141563,0.0276617,0.038851,-0.0234398,0.0115,-0.0390822,0.581348,-0.0755144,-5.02563e-05,0.0101535,-0.0971248,1.13162,-0.693076,-1.98236,0.692031,-0.353487,0.516423,-0.0885841,0.159025,0.177752,-0.001491,-0.00313494,0.00667148,0.0596485,0.0342208,-0.20212,0.0839255,-0.441456
46.9165,0.843486,0.592406,3,7,0,-33.0488,6.71768,0.173469,-0.120718,0.0428206,-0.132701,0.869913,-0.144253,-0.163276,0.0913276,-0.0300092,0.0222641,-0.0913281,0.00390107,0.0601773,0.00368216,-0.00714133,0.0442189,0.0167897,0.037293,-0.00185437,0.0325766,-0.025887,0.603804,-0.168367,0.0142543,0.121548,-0.0523488,1.17811,-0.551033,-2.08226,0.476639,-0.55964,0.384057,-0.0771368,0.0871876,0.161505,0.0508164,0.0382811,0.197705,0.106248,0.137159,-0.0321115,0.448054,-0.292408
46.9021,0.926714,0.592406,3,7,0,-36.9225,6.72326,0.154604,-0.136269,0.0200998,-0.150334,0.833805,-0.162208,-0.159863,0.0930434,-0.0175664,0.0191466,-0.0815846,-0.00160683,0.0601927,0.00649124,-0.00580835,0.0457285,0.0188525,0.0168166,-0.00405233,0.0143754,-0.0367492,0.611006,-0.051026,0.000504257,0.0447128,-0.089213,1.12414,-0.658469,-1.98706,0.579541,-0.401236,0.318306,-0.0806791,0.0774288,0.161583,0.0248507,-0.00814901,0.142096,0.0465243,-0.000134349,-0.0895582,0.134923,-0.415103
50.6399,0.701092,0.592406,3,7,0,-30.8884,6.72636,0.149138,-0.136084,0.0337247,-0.129338,0.866052,-0.150886,-0.183426,0.10171,-0.0255617,0.0356163,-0.102068,0.0279935,0.0605946,0.00285058,0.022599,0.00577299,0.0196772,0.0528812,-0.0191787,0.025768,-0.0160383,0.590156,-0.0315937,-0.00201396,0.0927671,-0.0385596,1.18648,-0.596551,-2.32753,0.553086,-0.561223,0.498451,-0.0874122,0.13553,0.164067,0.0421088,0.0927097,0.0473272,0.107177,0.170643,-0.110177,0.365414,-0.181162
46.8786,0.853135,0.592406,3,7,0,-41.2704,6.70493,0.153604,-0.128063,0.00732734,-0.133214,0.828747,-0.150622,-0.163093,0.0923273,-0.0206122,0.0120013,-0.0840109,0.0165917,0.0691196,0.0193107,0.0123373,0.0421819,0.0284365,0.028244,-0.0193026,0.0177855,-0.00759154,0.597599,-0.0657325,0.00183081,0.0104956,-0.0598534,1.11717,-0.5871,-2.05973,0.519601,-0.416887,0.245204,-0.0722383,0.125684,0.186212,0.0883716,0.0744174,0.165732,0.12835,0.0725582,-0.100588,0.26084,-0.0857507
45.826,0.935886,0.592406,3,7,0,-37.4525,6.74715,0.150552,-0.129033,0.0440929,-0.146339,0.871654,-0.162933,-0.188328,0.103465,-0.0215315,0.0445138,-0.0994118,0.00986584,0.0505938,-0.00854114,0.0021551,-0.00165228,0.0149811,0.0419813,-0.0032941,0.0251084,-0.04455,0.592755,-0.122665,0.00773551,0.117722,-0.0638354,1.19559,-0.678371,-2.37963,0.628294,-0.545806,0.590246,-0.0945135,0.0858414,0.136894,-0.0196846,0.00335005,-0.00841279,0.0559148,0.106286,-0.0911289,0.284349,-0.503217
45.6551,0.959393,0.592406,3,7,0,-35.8937,6.70569,0.15401,-0.127139,0.0115326,-0.132053,0.826286,-0.149742,-0.160088,0.0916712,-0.0273338,0.0118835,-0.0833037,0.0219655,0.0712127,0.0202019,0.0118892,0.0438433,0.0277712,0.0278466,-0.0216869,0.0182429,-0.00816644,0.601645,-0.0752543,0.00270763,0.0283637,-0.0638517,1.11455,-0.581514,-2.05055,0.488321,-0.477914,0.246359,-0.072906,0.139542,0.192018,0.0872725,0.0682653,0.165088,0.117553,0.0635483,-0.114165,0.266606,-0.0922446
48.9557,0.953424,0.592406,3,7,0,-37.4,6.74236,0.157795,-0.139558,0.0364545,-0.140078,0.868727,-0.174749,-0.187986,0.105713,-0.0177893,0.0387873,-0.0973848,0.0151164,0.0564877,-0.00996094,0.000445742,0.0057398,0.0278021,0.0343647,-0.0145686,0.0293926,-0.0393505,0.590246,-0.0221053,-0.00180028,0.09736,-0.0523696,1.19508,-0.738129,-2.34508,0.673081,-0.499205,0.531587,-0.0951632,0.10543,0.153881,-0.028641,-0.00810475,0.00505207,0.0946202,0.0577018,-0.134763,0.364606,-0.444486
50.0872,0.819385,0.592406,3,7,0,-38.1257,6.73222,0.164259,-0.12571,0.034481,-0.140739,0.855887,-0.174056,-0.176982,0.108414,-0.0074469,0.0346184,-0.109796,0.0137151,0.055386,-0.00745906,0.00772427,0.000124156,0.0198771,0.0357429,-0.0128352,0.0330874,-0.028973,0.595295,-0.0777624,0.00516749,0.0802339,-0.0693472,1.18646,-0.719803,-2.09764,0.727163,-0.405113,0.487481,-0.101032,0.100646,0.150505,-0.00941864,0.0269593,0.00537678,0.0851548,0.0942547,-0.0974685,0.448434,-0.327266
47.0345,0.73637,0.592406,3,7,0,-36.8536,6.72279,0.145022,-0.119022,0.019955,-0.137856,0.855025,-0.140355,-0.168311,0.100515,-0.0427332,0.0335558,-0.0724037,0.0403482,0.0589084,0.0131596,0.00969617,0.0383326,0.0128525,0.0325049,-0.00696066,0.00278654,-0.0175824,0.594707,-0.213446,0.015286,0.0622099,-0.0482448,1.1461,-0.56275,-2.21339,0.471813,-0.65117,0.45398,-0.0639829,0.16004,0.157733,0.0651721,0.058217,0.145007,0.0549695,0.0879709,-0.0744376,0.000221202,-0.198603
45.7309,0.959442,0.592406,3,7,0,-37.3304,6.73394,0.150158,-0.140255,0.0319499,-0.149847,0.852113,-0.165743,-0.183455,0.10585,-0.002902,0.0164412,-0.113471,-0.0134203,0.0572721,-0.00640656,-0.00245743,0.00814835,0.0346479,0.0411356,-0.0173089,0.0253804,-0.0469072,0.597627,0.0121327,-0.00560335,0.0673766,-0.100818,1.17344,-0.670436,-2.16411,0.774763,-0.319326,0.310182,-0.112425,0.0477693,0.15621,-0.0244874,-0.0231574,0.00389391,0.111487,0.0593695,-0.171353,0.282782,-0.529843
45.1045,0.945575,0.592406,3,7,0,-35.0509,6.70996,0.149178,-0.131617,0.0249446,-0.133158,0.849017,-0.143542,-0.149348,0.0897371,-0.0216607,0.0531225,-0.0875082,0.0206872,0.0621059,0.0105864,0.00992214,0.0432295,0.0452276,0.0351989,-0.00735305,0.00736853,-0.0281532,0.581814,-0.0731639,0.00160448,0.0657416,-0.0447535,1.1406,-0.547608,-1.87914,0.435351,-0.557683,0.659977,-0.077288,0.124665,0.166544,0.0687176,0.0718397,0.171609,0.202405,0.0812295,-0.0955436,0.0460594,-0.318006
46.2884,0.898132,0.592406,3,7,0,-33.5493,6.73601,0.129991,-0.131569,0.0263617,-0.142403,0.851382,-0.161198,-0.181317,0.105282,-0.0264417,0.015952,-0.0927459,-0.00419005,0.0579789,0.0100118,0.0114554,-0.00457056,-0.00423063,0.0331398,-0.021279,0.0342486,-0.0221804,0.606876,-0.0972927,0.00275879,0.0692961,-0.0671422,1.15912,-0.682891,-2.27894,0.656306,-0.487123,0.297753,-0.088642,0.0669253,0.157587,0.0197479,0.011625,-0.03649,-0.0462109,0.0752529,-0.12584,0.483534,-0.25054
48.6882,0.821861,0.592406,3,7,0,-34.6774,6.71076,0.168221,-0.123047,0.0304618,-0.14182,0.852668,-0.162465,-0.160157,0.0990282,-0.0209856,0.0179867,-0.0972182,0.0207355,0.0628247,-0.0120764,-0.00316839,0.0203708,0.0459462,0.0371212,-0.0150694,-0.00251264,-0.0319438,0.596847,-0.125581,0.00941519,0.0733791,-0.0968611,1.16144,-0.652474,-1.94416,0.637527,-0.459927,0.310929,-0.0947227,0.125642,0.171008,-0.0273373,-0.00772014,0.0577048,0.171254,0.0498047,-0.156872,-0.118712,-0.360823
49.4387,0.822095,0.592406,3,7,0,-36.3096,6.74245,0.136207,-0.134416,0.0225586,-0.136694,0.852358,-0.150342,-0.183346,0.0981283,-0.0201764,0.0359225,-0.0864614,0.0144223,0.0576056,0.0194845,0.018109,0.0236584,0.000311427,0.0330728,-0.00733386,0.0450473,-0.0195871,0.597141,-0.0681736,0.000494101,0.057828,-0.0289473,1.15623,-0.605306,-2.35304,0.526521,-0.487081,0.495819,-0.0716876,0.104799,0.154019,0.091163,0.0919021,0.115426,0.0284787,0.130337,-0.0328179,0.659765,-0.221248
45.0504,0.79903,0.592406,3,7,0,-39.1874,6.70339,0.151181,-0.151389,0.0276039,-0.157464,0.834388,-0.174599,-0.179653,0.081091,-0.0276538,0.0138012,-0.103599,0.0168271,0.0708731,-0.00374117,-0.0069416,0.0292277,0.0342724,0.0211598,-0.0208659,0.0091267,-0.0343541,0.59264,0.058615,-0.0113501,0.0675725,-0.143629,1.15105,-0.693071,-2.41976,0.487123,-0.518748,0.278055,-0.106513,0.129437,0.192869,-0.0240617,-0.0423551,0.0575248,0.084074,-0.0281093,-0.180191,0.0583302,-0.388049
48.3261,0.998365,0.592406,3,7,0,-39.2343,6.74807,0.158021,-0.114466,0.0315867,-0.129836,0.856188,-0.154142,-0.161156,0.100406,-0.0205803,0.0308306,-0.0983563,0.0107485,0.0342536,0.00957791,0.0161337,0.00854233,0.00775104,0.0256701,-0.0121548,0.0305754,-0.0226419,0.589453,-0.167715,0.0137763,0.080754,-0.0394994,1.16001,-0.617841,-1.98063,0.599649,-0.461961,0.396676,-0.0904443,0.0665952,0.0922718,0.0381178,0.0490064,0.0272486,0.0237997,0.0630272,-0.0821752,0.424633,-0.255753
48.6119,0.807588,0.592406,3,7,0,-34.4587,6.70431,0.146811,-0.149383,0.0263159,-0.15109,0.842629,-0.159501,-0.188643,0.0941796,-0.0177913,0.0232673,-0.084628,0.0185169,0.0856758,0.000309336,-0.00145325,0.0293623,0.0340847,0.0431861,-0.0138941,0.0120432,-0.0295289,0.601133,0.0176694,-0.0080989,0.0639378,-0.0852174,1.14814,-0.654953,-2.42389,0.565182,-0.456295,0.412309,-0.078096,0.151037,0.231811,0.0206241,0.018221,0.109769,0.141424,0.100014,-0.128429,0.116154,-0.333546
48.5062,0.861812,0.592406,3,7,0,-37.1949,6.74369,0.150257,-0.113605,0.018368,-0.124774,0.841427,-0.164699,-0.163034,0.101437,-0.0206104,0.0300789,-0.104533,0.00419003,0.0474651,-0.00426155,0.0332914,0.0128673,0.0267229,0.0264551,-0.0155683,0.0194968,-0.0225064,0.594764,-0.127797,0.00889427,0.0464567,-0.0516182,1.15315,-0.643319,-1.99,0.609415,-0.473414,0.382729,-0.0962241,0.0713956,0.127932,0.0138178,0.10094,0.0390334,0.100027,0.0454917,-0.112804,0.250768,-0.254222
51.2373,1,0.592406,3,7,0,-43.8911,6.71924,0.149377,-0.12744,0.0486275,-0.14709,0.836906,-0.155833,-0.168129,0.0929274,-0.0163381,0.0200741,-0.0880971,0.0173674,0.0670946,0.0250136,-0.00232346,0.0130247,0.0187989,0.0460407,-0.0118583,0.0261594,-0.0186971,0.597497,-0.129837,0.0079768,0.124297,-0.0803104,1.13208,-0.632759,-2.11357,0.541566,-0.423595,0.363842,-0.0745543,0.122684,0.181191,0.0909803,0.027247,0.0779163,0.10873,0.155901,-0.0765817,0.364976,-0.211194
49.7543,0.619752,0.592406,3,7,0,-36.5017,6.72754,0.154588,-0.139002,0.047315,-0.124091,0.853489,-0.149954,-0.157941,0.0930099,-0.023058,0.0219343,-0.0861112,0.0259641,0.0762419,0.0254781,-0.0037767,0.0186623,0.0200403,0.0339761,-0.0135558,0.0148871,-0.0196651,0.598688,-0.0330333,-0.00182039,0.134178,-0.0245716,1.14554,-0.609474,-2.00377,0.52589,-0.484644,0.37993,-0.0780889,0.153455,0.205961,0.0779297,0.00308917,0.0704478,0.0826579,0.0847516,-0.100762,0.185328,-0.222129
49.547,0.931218,0.592406,3,7,0,-41.5845,6.73555,0.138246,-0.140266,0.020858,-0.126952,0.850424,-0.152517,-0.182599,0.0973492,-0.0180717,0.00713709,-0.0859178,0.0221614,0.0829406,0.00863957,0.00660394,0.00778457,0.0333699,0.0446568,-0.00666378,0.0214026,-0.0378187,0.590103,-0.00030748,-0.00653886,0.0496542,-0.035954,1.14811,-0.614852,-2.31358,0.616751,-0.407785,0.230752,-0.0774917,0.154317,0.22376,0.0429762,0.0372022,0.0415308,0.151574,0.118845,-0.0979918,0.242768,-0.427183
46.4049,0.790661,0.592406,3,7,0,-36.9692,6.71418,0.16692,-0.128364,0.038506,-0.14333,0.857554,-0.168224,-0.169057,0.10724,-0.0277867,0.0353347,-0.0932042,0.0158152,0.0334375,-0.0158751,0.0235117,0.0384712,0.00997067,0.0237769,-0.0203567,0.026964,-0.0149853,0.593972,-0.107438,0.0079982,0.110195,-0.0732386,1.17731,-0.680952,-2.06745,0.612443,-0.531071,0.436034,-0.0865912,0.0768539,0.0904174,-0.0142513,0.083241,0.12847,0.0222799,0.0444948,-0.112714,0.38683,-0.169267
