# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_pcount_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3004.71,0.779871,0.516086,3,7,0,3016.52,5.87167,-0.129184,-0.0133848,0.372531,0.235643,-0.604042,-0.867524,-0.09213,0.842989,-0.0547688,-0.115235,0.184948,0.217587,0.090133,-0.0150628,0.0229194,0.0785265,-0.0332381,0.0275143,0.0248273,0.0288681,0.000614308,0.000874237,-0.0097024,-0.00454775,0.970333,0.0207731,-0.00208762,-0.126675,0.0493264,-0.775685,-0.690274,-0.169669,0.951584,-0.530159,-0.459823,1.48039,0.990423,0.770167,-0.00474667,0.15022,0.209886,-0.0444968,0.117119,0.116043,0.161766,-0.0111451,-0.0127707,-0.178918,-0.0600119
-3005.55,0.96261,0.516086,3,7,0,3014.55,5.86948,-0.108446,-0.0178624,0.371172,0.249058,-0.600352,-0.840198,-0.0911939,0.827268,-0.0717919,-0.0738319,0.158035,0.234116,0.110937,-0.0147176,0.0323732,0.0914971,-0.0297385,0.0133456,0.0316307,0.0359272,0.0150238,-0.00460784,0.00262672,-0.0265057,0.985628,0.0622583,-0.005371,-0.0631839,0.13535,-0.768868,-0.585602,-0.196913,0.930459,-0.587583,-0.120539,1.25545,1.02718,0.951073,-0.00763129,0.18605,0.245278,-0.0439115,0.0706241,0.137482,0.188256,0.0271538,-0.0719002,-0.00281491,-0.349768
-3006.91,0.731938,0.516086,3,7,0,3024.11,5.8815,-0.130419,0.0164313,0.383655,0.243153,-0.584046,-0.858494,-0.10594,0.836222,-0.0327842,-0.114071,0.170271,0.206782,0.0866334,-0.0216575,0.0119372,0.0880502,-0.0326188,-0.00652693,0.0140383,-0.0045996,-0.00437305,-0.00940961,-0.0189287,-0.0179595,0.963186,-0.0943163,0.0106088,-0.054801,0.0476402,-0.752117,-0.707069,-0.204962,0.937866,-0.448646,-0.507545,1.40556,0.924124,0.75211,-0.0316285,0.142076,0.239603,-0.11288,-0.0656075,-0.00608976,-0.100293,-0.094463,-0.107984,-0.365848,-0.236992
-3011.45,0.848555,0.516086,3,7,0,3022.7,5.86133,-0.123039,-0.00442278,0.395913,0.228588,-0.591835,-0.837799,-0.114127,0.842923,-0.0447594,-0.0999933,0.170513,0.195197,0.121219,-0.00682206,-0.0044429,0.108676,-0.0562869,-0.00236899,0.0298157,0.021057,0.0140995,0.00381567,0.00740922,-0.0334442,0.982348,-0.0370111,0.00394487,0.0240809,0.050223,-0.747542,-0.645751,-0.233849,0.950956,-0.535541,-0.349304,1.35375,0.767983,1.05986,-0.00329386,0.134662,0.292822,-0.11935,0.0188588,0.130418,0.111942,0.0374163,-0.0284391,0.0684141,-0.441329
-3006.89,0.970456,0.516086,3,7,0,3021.81,5.88324,-0.115932,-0.00191914,0.366918,0.229236,-0.617559,-0.861539,-0.0761982,0.826709,-0.0444145,-0.117463,0.165295,0.225983,0.0799462,-0.0368826,0.0036492,0.0827216,-0.0281543,0.00566949,0.0396176,0.0283954,0.00433664,-0.0169354,-0.0202791,-0.0470374,0.974285,0.0227735,-0.000324421,-0.186758,0.0638204,-0.819865,-0.686218,-0.130839,0.927345,-0.428667,-0.537112,1.36146,1.06076,0.675227,-0.0465183,0.116751,0.223231,-0.0896821,-0.0220359,0.0832974,0.0472038,-0.116109,-0.206124,-0.443313,-0.620703
-3007.79,0.857804,0.516086,3,7,0,3023.06,5.88546,-0.124462,-0.00351834,0.407863,0.2599,-0.598477,-0.839618,-0.110995,0.845471,-0.0626248,-0.0824675,0.172103,0.215535,0.115971,-0.000623083,0.0249804,0.0970471,-0.0443146,0.000410957,0.0145259,0.0240825,0.0105925,-0.00604706,0.00610453,-2.81887e-05,0.979435,-0.0306396,0.00337436,0.0676834,0.137217,-0.76024,-0.600262,-0.236213,0.953798,-0.627414,-0.177463,1.3785,0.896323,1.01359,0.00618931,0.179429,0.261951,-0.0869429,0.0315595,0.0841261,0.149921,0.0460861,-0.0302123,0.107232,-0.000371977
-3004.18,0.981783,0.516086,3,7,0,3016.67,5.87166,-0.11802,0.00108899,0.373328,0.216546,-0.603724,-0.842139,-0.0949163,0.813436,-0.0381043,-0.11119,0.169246,0.212863,0.0916809,-0.0137952,0.00155223,0.0965607,-0.0391331,-0.00231188,0.00881669,0.0260576,0.0270968,-0.0167307,-0.00397075,-0.0206463,0.974748,-0.0311368,0.00423555,-0.114152,0.03898,-0.823383,-0.704638,-0.185481,0.914229,-0.478896,-0.457262,1.39108,0.938472,0.807434,-0.0147042,0.130391,0.261734,-0.0980039,-0.0106139,0.0246284,0.118167,0.0626753,-0.141444,-0.107935,-0.272447
-3005.96,0.859147,0.516086,3,7,0,3017.88,5.88931,-0.12539,-0.0220728,0.395973,0.250101,-0.60138,-0.85358,-0.0892978,0.817839,-0.0590578,-0.111684,0.170733,0.208274,0.113638,-0.0236024,0.034906,0.0959109,-0.0310875,0.00698688,0.0428844,0.00445474,-0.00113525,0.00904315,-0.0217865,-0.0277554,0.969345,0.0684765,-0.00691704,-0.0323959,0.113129,-0.808805,-0.72697,-0.178423,0.930064,-0.538592,-0.470114,1.33072,0.879492,0.971544,-0.0210607,0.198347,0.25767,-0.0646543,0.0295752,0.151547,-0.0129127,-0.0483046,-0.0169838,-0.434175,-0.366259
-3013.76,0.682087,0.516086,3,7,0,3024.71,5.86916,-0.119093,0.0133159,0.375235,0.212667,-0.607522,-0.823953,-0.0902478,0.837351,-0.0785738,-0.103134,0.167902,0.237662,0.0722139,-0.014342,0.0117546,0.0809435,-0.0510824,-0.0135976,0.0295468,0.0170981,0.000461863,-0.00571295,-0.020381,-0.00118662,0.957748,-0.0761243,0.00909282,-0.12371,0.0485678,-0.752159,-0.476793,-0.166066,0.944953,-0.644437,-0.400752,1.42055,1.12924,0.638158,-0.0137323,0.132389,0.219252,-0.125142,-0.0344659,0.109734,0.0700211,-0.0337741,-0.0575618,-0.360378,-0.0156586
-3013.47,0.988682,0.516086,3,7,0,3026.59,5.8838,-0.12278,-0.00988533,0.383817,0.275518,-0.606134,-0.873859,-0.102192,0.820036,-0.0307344,-0.0975421,0.164451,0.205395,0.129665,-0.0210385,0.0208078,0.100564,-0.0177801,0.0201999,0.0273166,0.0235678,0.00941564,-0.0196918,0.00580991,-0.0474609,0.991914,0.0399765,-0.00323047,-0.0127079,0.162131,-0.855225,-0.841551,-0.225373,0.919503,-0.426268,-0.329294,1.27682,0.824317,1.10067,-0.0292037,0.174206,0.270881,-0.0536371,0.0287696,0.0472021,0.0403491,-0.0720777,-0.196582,0.0144066,-0.626291
-3007.95,0.813169,0.516086,3,7,0,3034.38,5.87939,-0.128064,0.00151079,0.356576,0.220911,-0.606863,-0.829493,-0.094957,0.823543,-0.0790269,-0.101039,0.166163,0.236055,0.0737787,-0.0104659,0.0124541,0.0903899,-0.0435494,-0.00234335,0.0299783,0.0068416,-0.00483247,-0.00526529,-0.0193261,-0.00921176,0.970076,-0.0372372,0.00369522,-0.146047,0.0650939,-0.787394,-0.535022,-0.185008,0.92693,-0.647452,-0.379366,1.40776,1.12126,0.651615,-0.0143599,0.146022,0.244473,-0.112614,-0.0168523,0.0892201,-0.00896524,-0.0724723,-0.0679528,-0.356668,-0.121558
-3009.15,0.97311,0.516086,3,7,0,3021.74,5.88339,-0.127044,-0.0096845,0.387906,0.215739,-0.612727,-0.85865,-0.101376,0.834918,-0.0338523,-0.127207,0.158411,0.226523,0.0942476,-0.0100557,0.028194,0.097164,-0.0249216,0.00648445,0.0339561,0.0191195,0.00901091,-0.0140493,-0.00826636,-0.0401302,0.997288,-0.00833685,0.000784433,-0.103743,0.0486427,-0.848593,-0.714308,-0.202116,0.927574,-0.432122,-0.619818,1.29814,1.02519,0.814552,-0.0193855,0.185554,0.262116,-0.0718046,-0.00476688,0.0822827,0.0255633,-0.0613428,-0.16413,-0.219431,-0.529556
-3007.44,1,0.516086,3,7,0,3019.6,5.87973,-0.11623,0.0166581,0.36569,0.278404,-0.577856,-0.854822,-0.0919338,0.812952,-0.0566674,-0.0857253,0.160994,0.210231,0.101801,-0.0322689,0.0210538,0.0845064,-0.0429537,0.00128448,0.0238251,0.0190907,0.0143272,-0.0256176,-0.0174437,-0.0226568,0.967621,-0.0377599,0.00629723,-0.0500106,0.137977,-0.741134,-0.701947,-0.188643,0.919826,-0.523259,-0.263403,1.29827,0.905988,0.872197,-0.0394656,0.154803,0.229291,-0.126477,-0.0317017,0.0364719,0.0221407,-0.0437853,-0.212472,-0.348431,-0.298978
-3003.8,0.964372,0.516086,3,7,0,3015.31,5.89747,-0.103005,0.00441328,0.380445,0.259794,-0.57924,-0.838645,-0.104983,0.820542,-0.0686764,-0.0977606,0.161446,0.219314,0.0937556,-0.0122636,0.0248931,0.079887,-0.0367999,-0.00464414,0.040901,0.0248688,-0.000703472,-0.0191011,-0.00428707,-0.0243924,0.977966,-0.0138924,0.00415195,-0.0103609,0.12055,-0.742019,-0.621979,-0.216299,0.922044,-0.597368,-0.360018,1.31864,0.984069,0.805786,-0.020076,0.156775,0.215723,-0.101245,-0.0315139,0.116813,0.0616168,-0.0964331,-0.16268,-0.120416,-0.321881
-3011.63,0.750858,0.516086,3,7,0,3019.98,5.87131,-0.104209,0.0068491,0.383055,0.266747,-0.596695,-0.886404,-0.100752,0.810019,-0.041303,-0.0841369,0.179409,0.245878,0.0902435,-0.035193,0.0115027,0.0926256,-0.0367891,0.00372836,0.0227331,0.0123741,-0.0122667,-0.024123,-0.0071652,-0.0306236,0.973219,0.0124955,0.00216371,-0.0752833,0.104812,-0.805829,-0.785934,-0.249124,0.916726,-0.478677,-0.189743,1.5016,1.13612,0.770565,-0.0493647,0.146984,0.251568,-0.131791,-0.0554289,-0.00451605,-0.0536137,-0.183196,-0.206935,-0.182512,-0.404108
-3012.09,0.966149,0.516086,3,7,0,3028.2,5.88222,-0.141147,-0.00967943,0.376511,0.222258,-0.59477,-0.815023,-0.0945201,0.841138,-0.063727,-0.127765,0.156801,0.205584,0.106554,-0.00151175,0.0226628,0.0813171,-0.0319429,-0.00632952,0.0356984,0.030867,0.0272236,-0.00438296,-0.00763287,-7.65209e-07,0.973673,-0.0338142,0.00172974,-0.0580935,0.0912742,-0.753585,-0.553311,-0.157975,0.944024,-0.575411,-0.633201,1.22637,0.87541,0.929267,0.0108591,0.152818,0.218253,-0.0375952,0.0414889,0.192542,0.205491,0.124973,-0.0342995,-0.134145,-1.00977e-05
-3003.62,0.859769,0.516086,3,7,0,3024.37,5.88441,-0.0997555,-0.00521902,0.376814,0.251078,-0.598992,-0.86568,-0.105506,0.816671,-0.0574591,-0.102485,0.182051,0.229959,0.10653,-0.0191649,0.0221295,0.0767447,-0.0302357,0.00252687,0.00782665,0.0135775,0.00494222,-0.0239253,-0.0177842,-0.0297217,0.961764,0.029288,-0.000269983,-0.0664803,0.103238,-0.817171,-0.767355,-0.24383,0.925025,-0.587325,-0.350776,1.49061,1.0083,0.905184,-0.0354575,0.147264,0.209221,-0.115784,-0.0575813,-0.0529001,-0.0304982,-0.100642,-0.215102,-0.367469,-0.392206
-3004.27,0.981391,0.516086,3,7,0,3011.78,5.88604,-0.108191,-0.00869845,0.374185,0.243922,-0.603359,-0.864329,-0.107478,0.818286,-0.0656321,-0.105906,0.190461,0.229124,0.101373,-0.0265127,0.0259742,0.0793612,-0.0264469,0.00753537,0.0103166,0.016794,0.00765773,-0.0137501,-0.0243419,-0.0211345,0.959506,0.0400685,-0.00210607,-0.0830455,0.0719978,-0.809174,-0.731535,-0.251117,0.933794,-0.602825,-0.366658,1.53883,1.01954,0.86095,-0.0325769,0.158289,0.215264,-0.0834082,-0.0116345,-0.00927332,0.0247988,-0.0525117,-0.145347,-0.46685,-0.27889
-3003.7,0.912217,0.516086,3,7,0,3016.31,5.86829,-0.124605,0.0172039,0.389934,0.251995,-0.60699,-0.844294,-0.089459,0.823174,-0.0445433,-0.0904573,0.144279,0.21829,0.0962577,-0.00631974,0.0036853,0.10226,-0.0325861,-0.00251803,0.0424351,0.0243217,0.00772512,-0.00714414,0.00720642,-0.0226361,0.985895,-0.0765955,0.00929304,-0.0416416,0.138455,-0.824223,-0.648111,-0.16323,0.912864,-0.470163,-0.313215,1.17754,0.970842,0.844904,-0.00382791,0.142219,0.275018,-0.0627063,0.0152301,0.169459,0.111925,-0.0072593,-0.0756319,0.0848216,-0.298705
-3013.95,0.68909,0.516086,3,7,0,3022.85,5.88101,-0.108271,-0.0160386,0.370977,0.249957,-0.638309,-0.858569,-0.117322,0.81211,-0.0587066,-0.0972325,0.191128,0.219346,0.0986945,-0.0317465,0.0176433,0.0808786,-0.00994442,0.0202928,0.023163,0.0152359,0.00633196,-0.0268869,-0.00819648,-0.0338166,0.948616,0.0896473,-0.00713766,-0.0721823,0.0983931,-0.912647,-0.724714,-0.279009,0.92189,-0.549845,-0.280981,1.52287,0.982866,0.831197,-0.0418631,0.141935,0.2184,-0.0473812,0.0102058,0.0112889,-0.0236681,-0.0983539,-0.230304,-0.206537,-0.446243
-3008.61,0.984589,0.516086,3,7,0,3027.06,5.88705,-0.107689,-0.0088645,0.381725,0.261292,-0.587735,-0.866809,-0.0975217,0.833071,-0.0542973,-0.0717596,0.153636,0.218184,0.0852375,-0.0101287,0.0282457,0.0942484,-0.0572995,0.0124686,0.0516008,0.0278704,0.00955319,-0.00146561,-0.010637,-0.0141117,0.970612,0.0291717,-0.00104386,-0.0525035,0.0806651,-0.751897,-0.644785,-0.189984,0.929339,-0.499663,-0.13998,1.25072,0.996394,0.748041,-0.0018618,0.181943,0.252195,-0.101232,0.0824675,0.222509,0.146962,0.0136564,-0.0447387,-0.213016,-0.186217
-3009.89,0.913275,0.516086,3,7,0,3022.46,5.88976,-0.126586,-0.00453654,0.397862,0.259636,-0.615038,-0.87386,-0.0852028,0.840715,-0.047561,-0.0866138,0.180595,0.223688,0.123903,-0.0102392,0.0108635,0.0956102,-0.00740114,-0.00569702,0.000468457,0.0152047,0.00638456,-0.0169597,-0.00173182,-0.0249954,0.976274,-0.00610579,0.00110251,-0.0386886,0.159848,-0.832831,-0.778517,-0.172239,0.944859,-0.566989,-0.188538,1.4501,0.931746,1.06313,-0.0204067,0.148738,0.260051,-0.0486638,-0.059561,-0.0483175,0.019565,-0.0520379,-0.148199,-0.0766233,-0.329839
-3010.54,0.995298,0.516086,3,7,0,3022.8,5.86758,-0.119897,-0.00121778,0.377373,0.25934,-0.586337,-0.833904,-0.115928,0.807026,-0.0557107,-0.0805675,0.166149,0.219502,0.0845178,-0.0352361,0.00822669,0.0802121,-0.0616732,0.0157416,0.0514868,0.0330039,0.00759185,0.00438287,-0.011773,-0.0307549,0.976908,0.0233517,-0.000803384,-0.00492912,0.0766107,-0.735702,-0.572975,-0.270834,0.915382,-0.472136,-0.202478,1.33902,1.00787,0.722304,-0.0247498,0.122677,0.213988,-0.11451,0.0863018,0.213476,0.163811,-0.00951967,-0.0400526,-0.263734,-0.40584
-3012.31,0.942054,0.516086,3,7,0,3026.97,5.88763,-0.115232,-0.0298971,0.360679,0.230889,-0.602557,-0.84788,-0.0848273,0.810014,-0.0380434,-0.108881,0.145543,0.222426,0.0778174,-0.00894235,0.0285322,0.0895975,-0.036603,0.00839286,0.0202754,-8.31523e-05,-0.00758531,0.0018492,-0.00188884,0.00309603,0.97328,0.0770844,-0.00801038,-0.162659,0.0761177,-0.840859,-0.689369,-0.146712,0.901385,-0.434796,-0.496405,1.21581,1.03654,0.686698,-0.00372993,0.177322,0.241462,-0.0751732,0.0399309,0.083617,-0.00323164,-0.0320634,0.0146708,-0.0274745,0.0408551
-3013.14,0.934815,0.516086,3,7,0,3024.04,5.86642,-0.128736,0.0145642,0.394867,0.260295,-0.597474,-0.844183,-0.111992,0.842104,-0.0751388,-0.0931009,0.195025,0.22409,0.120656,-0.0237813,-0.00544348,0.0893875,-0.0384585,-0.00133157,0.0381281,0.0366756,0.0319863,-0.0236061,-0.0126185,-0.0528572,0.971983,-0.0531201,0.00678684,0.0421321,0.136404,-0.727441,-0.611056,-0.262109,0.960468,-0.663128,-0.221648,1.54569,0.942775,1.0308,-0.0324873,0.105948,0.241423,-0.105546,-0.0253466,0.100909,0.116107,0.010503,-0.248723,-0.319435,-0.697501
-3011.25,0.991852,0.516086,3,7,0,3026.67,5.88405,-0.120591,0.00407153,0.373234,0.268143,-0.610079,-0.830234,-0.110462,0.849384,-0.0509785,-0.0969834,0.20233,0.216367,0.106926,-0.00902497,0.0115,0.074632,-0.0490981,0.0140133,0.0324537,0.0502864,0.0262023,-0.00684598,-0.00750516,-0.0328424,0.967448,-0.0206041,0.00329334,0.00431743,0.16403,-0.753143,-0.581013,-0.240904,0.962186,-0.56312,-0.245857,1.6039,0.934826,0.913805,-0.00408244,0.12115,0.199713,-0.0878237,0.0769052,0.144332,0.266114,0.0604092,-0.107039,-0.192587,-0.433386
-3012.68,0.99039,0.516086,3,7,0,3019.76,5.86591,-0.131253,-0.0097719,0.393432,0.226351,-0.607934,-0.861406,-0.0881262,0.801499,-0.0587655,-0.0973536,0.137003,0.228979,0.0901496,-0.0242525,0.0246533,0.105496,-0.0169876,-0.00889372,0.0276542,-0.0110586,-0.0101683,-0.0261942,-0.0087807,-0.0141402,0.978024,0.01216,-0.00137778,-0.103512,0.065336,-0.873644,-0.725262,-0.175292,0.89517,-0.520643,-0.410002,1.15106,1.0441,0.787209,-0.0389644,0.190554,0.286873,-0.0880569,-0.0924847,0.0176275,-0.173934,-0.152448,-0.191967,-0.180445,-0.186594
-3005.61,0.764208,0.516086,3,7,0,3031.38,5.88434,-0.122046,-0.0308749,0.375984,0.253102,-0.588211,-0.843243,-0.104911,0.817106,-0.0475442,-0.0799602,0.169893,0.227071,0.0865815,-0.0028818,0.026293,0.0864093,-0.0404179,0.00101692,0.030681,0.01819,0.0294297,-0.0199609,-0.0111487,-0.0109344,0.978931,0.0804331,-0.00885388,-0.0375756,0.110986,-0.77972,-0.648915,-0.227344,0.912723,-0.524616,-0.166415,1.3904,1.03895,0.76568,-0.00347352,0.166933,0.233205,-0.0885352,0.0139752,0.115177,0.0741629,0.0754157,-0.151165,-0.216137,-0.144289
-3008.61,0.87689,0.516086,3,7,0,3017.67,5.86519,-0.120533,-0.008595,0.368802,0.243234,-0.633786,-0.84443,-0.0850891,0.846094,-0.0514213,-0.12367,0.153321,0.218179,0.112811,-0.0265496,0.0143655,0.100756,-0.0147721,-0.00492005,0.0331995,0.026798,-0.0152354,-0.0147211,0.0105906,-0.0245426,0.968347,0.0208709,-0.00155636,-0.118102,0.149364,-0.850916,-0.629717,-0.149587,0.950586,-0.497246,-0.601173,1.22613,0.93399,0.96231,-0.0300284,0.163003,0.27211,-0.0498083,-0.0348073,0.0881416,0.0771625,-0.147756,-0.121193,0.140773,-0.323863
-3009.69,0.868985,0.516086,3,7,0,3023.22,5.87369,-0.123456,-0.0106802,0.373261,0.248313,-0.603971,-0.859739,-0.126383,0.832515,-0.0437161,-0.101572,0.178027,0.206486,0.082056,-0.0167895,0.0162027,0.100615,0.00150043,-0.0128324,0.0194725,0.0213647,-0.00982558,-0.0310923,-0.0196738,-0.0100539,0.974437,0.00889575,-0.000619322,-0.044851,0.0497565,-0.826167,-0.704475,-0.271348,0.929567,-0.507375,-0.36765,1.46651,0.943422,0.71073,-0.0323762,0.166926,0.273974,-0.0429431,-0.101615,-0.00691866,0.00652291,-0.167143,-0.225515,-0.364336,-0.132671
-3008.09,0.930503,0.516086,3,7,0,3025.67,5.87757,-0.135982,-0.00741552,0.384804,0.248584,-0.611537,-0.843618,-0.100273,0.817681,-0.0614273,-0.106268,0.165821,0.22777,0.0824108,-0.015922,0.0365148,0.111404,-0.0230406,0.0301192,0.0267765,0.020929,0.00353279,-0.0364778,-0.0275697,-0.0104727,0.962785,0.00386609,-0.000922592,-0.0533476,0.12146,-0.841283,-0.643619,-0.209867,0.914402,-0.54999,-0.418239,1.37736,1.06342,0.716354,-0.0281254,0.221152,0.300995,-0.0743324,0.0407284,0.0222221,0.00116394,-0.118824,-0.266869,-0.503876,-0.138197
