# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/vi_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_sens_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
5619.99,0.880411,0.364611,4,15,0,-5577.58,-1.79456,-1.62532,-1.48978,-1.50689,-1.50898,-1.3601,-1.51671,-1.51006,-1.74312,-1.8503,-1.44619,-1.37611,-1.55182,-1.35475,-1.56487,-1.72805,-1.57655,-1.54898,-1.48697,-1.50274,-1.86879,-1.47305,-1.73677,-1.86417,-1.61496,-1.56845,-1.36393,-1.57929,-1.22752,-1.48661,-1.89237,-1.55035,-1.45303,-1.72348,-1.25837,-1.31479,-1.82404,-1.47659,-1.75428,-1.72821,-1.8977,-1.73753,-1.58659,-1.62408,-1.47103,-1.49875,-2.06661,-1.32997,-1.55445,-1.47323,-1.60261,-0.944182,-0.0631956,0.126923,-0.00185057,-0.0160823,0.0145763,-0.032896,-0.0802261,0.0491273,0.0423413,0.0153383,0.108032,-0.125724,-0.145247,-0.0573871,0.00850002,-0.130796,-0.0810695,-0.075035,0.117026,0.166585,0.0570582,0.00440511,0.0182766,0.0814162,-0.0304219,0.00364411,0.0314499,0.0158613,0.0219265,-0.0185449,0.0134275,-0.025465,0.124111,7.92498,0.767002,-0.0522064,-0.276407,0.0238141,-0.0153545,0.00501661,-0.105764,-0.00282418,-0.587995,-0.476736,-0.209542,-0.0683235,-0.635619,-0.282684,0.983512,0.774325,0.514287,0.00185174,0.150199,0.226419,-0.0647136,0.019504,0.111938,0.0529319,0.0388883,-0.143739,0.189217,-0.336334,-0.0356327,0.0718506,0.00226428,-0.00299882
5612.39,0.770717,0.364611,4,15,0,-5573.05,-1.83835,-1.52562,-1.49417,-1.47867,-1.68846,-1.63026,-1.51892,-1.37687,-1.88389,-1.64223,-1.39884,-1.38474,-1.53461,-1.67679,-1.6071,-1.77944,-1.59079,-1.71484,-1.57106,-1.61734,-1.8546,-1.64933,-1.7122,-1.71383,-1.47336,-1.5775,-1.38219,-1.50321,-1.48475,-1.19026,-2.03612,-1.54925,-1.38475,-1.81478,-1.21734,-1.33531,-1.7445,-1.34378,-1.45672,-1.64601,-1.93844,-1.79081,-1.74664,-1.58012,-1.37823,-1.54279,-2.15247,-1.36267,-1.48107,-1.59499,-1.48031,-1.30168,0.0292236,0.065093,-0.0447251,-0.0853705,0.00920319,0.0165697,-0.0687282,0.0414686,0.0599015,-0.0113512,0.135859,-0.10805,-0.170389,-0.0627671,0.0161242,-0.109511,-0.0761676,-0.0913448,0.14505,0.142635,0.0652996,0.00439558,0.00239483,0.0659608,-0.0193087,0.000375717,0.0453268,0.0110334,0.00159543,0.00782744,-0.0133548,-0.00540224,0.135459,8.39026,-0.0831011,0.00603815,-0.205403,0.0174166,0.097668,-0.00511485,-0.0486225,0.0435779,-0.62214,-0.513141,-0.166083,-0.037268,-0.642214,-0.392603,1.15961,0.637187,0.570187,0.0113675,0.0984303,0.183185,-0.0128494,0.0477419,0.204823,0.0686413,0.0072132,0.0237477,-0.245208,-0.071351,-0.0118182,0.0493432,-0.246601,-0.0159188
5607.06,0.697818,0.364611,4,15,0,-5549.66,-1.81741,-1.66169,-1.54684,-1.50911,-1.55557,-1.39622,-1.61605,-1.46325,-1.84601,-1.80899,-1.67878,-1.29195,-1.58056,-1.28502,-1.63897,-1.66036,-1.66257,-1.71121,-1.49505,-1.54791,-1.88306,-1.48976,-1.74968,-1.77658,-1.74508,-1.54591,-1.41213,-1.74552,-1.30202,-1.36235,-1.94208,-1.51427,-1.5613,-1.66094,-1.24563,-1.68521,-1.78386,-1.55641,-1.75025,-1.72335,-1.76615,-1.76988,-1.8035,-1.6309,-1.49724,-1.50042,-2.11146,-1.41056,-1.58242,-1.58072,-1.68123,-1.24061,0.0133682,0.0771629,-0.0340259,-0.0408247,-0.00580612,-0.0437648,-0.0908378,0.0573638,0.0295827,0.015916,0.108968,-0.111883,-0.151368,-0.0492454,0.00159649,-0.155615,-0.0732129,-0.0916886,0.108531,0.176316,0.0572986,-0.00527306,0.0186211,0.0861148,-0.0332478,0.00693089,0.0198105,0.00900298,0.0173937,-0.00469416,0.0193461,-0.0177214,0.117671,8.01383,1.01565,-0.0712186,-0.297783,0.0265118,-0.0203142,0.00431785,-0.0876192,0.0441621,-0.639056,-0.499162,-0.247984,-0.0901045,-0.572188,-0.44983,0.921835,0.823389,0.517817,0.00108021,0.157146,0.23811,-0.0582522,0.0489305,0.0959953,0.0574595,0.0701346,-0.0390548,0.307813,-0.234059,-0.0040205,0.052784,-0.211574,-0.00761244
5616,0.771892,0.364611,4,15,0,-5551.75,-1.78056,-1.48418,-1.52773,-1.44558,-1.56061,-1.49715,-1.63375,-1.43098,-1.79045,-1.78764,-1.43074,-1.36676,-1.59766,-1.524,-1.66566,-1.69034,-1.48093,-1.67258,-1.51141,-1.63341,-1.6519,-1.45852,-1.75654,-1.67574,-1.48343,-1.73264,-1.32548,-1.49058,-1.31586,-1.24175,-1.95895,-1.57747,-1.49418,-1.82388,-1.26349,-1.18414,-1.76241,-1.47203,-1.43523,-1.7399,-1.76166,-1.75366,-1.55283,-1.4917,-1.51166,-1.39537,-2.149,-1.39291,-1.51266,-1.55442,-1.55331,-1.29911,-0.0122747,0.0969972,-0.0127255,-0.0121845,0.00535175,-0.00859985,-0.0683505,0.0563678,0.0332544,0.00836286,0.114746,-0.122308,-0.16909,-0.0540876,0.00937825,-0.120411,-0.0596987,-0.104412,0.129912,0.155624,0.0479926,0.00796858,0.0147039,0.0817898,-0.0263071,0.00800037,0.0583773,0.013348,0.000877154,0.0201401,0.0120498,-0.0194089,0.14521,8.40667,0.477395,-0.0346764,-0.300801,0.0292867,-0.00101307,0.00261182,-0.108423,0.0144942,-0.637211,-0.476082,-0.18901,-0.0558931,-0.529527,-0.530846,1.0615,0.748661,0.43421,0.0224457,0.145943,0.225765,0.000355099,0.109173,0.291083,0.115033,0.0388423,0.101665,0.176192,-0.256347,-0.00771616,0.0579238,-0.0821913,-0.002272
5617.97,0.738776,0.364611,4,15,0,-5563.28,-1.78731,-1.60785,-1.53285,-1.48472,-1.58098,-1.53942,-1.56511,-1.42614,-2.01465,-1.77052,-1.62545,-1.40373,-1.529,-1.34419,-1.57928,-1.82253,-1.57604,-1.66126,-1.47019,-1.63998,-1.92727,-1.51799,-1.71194,-1.77318,-1.61038,-1.50731,-1.50035,-1.47762,-1.36948,-1.38505,-2.10564,-1.52963,-1.33779,-1.74043,-1.23962,-1.46524,-1.75693,-1.32254,-1.77845,-1.64142,-1.90443,-1.75469,-1.69729,-1.72419,-1.4103,-1.52817,-1.91461,-1.42774,-1.5443,-1.53074,-1.45572,-0.946492,-0.030393,0.113943,-0.00397733,-0.020089,0.00502385,-0.0146499,-0.0647761,0.0383156,0.0604403,0.0113252,0.125594,-0.112503,-0.165004,-0.0747437,-0.00698948,-0.114172,-0.0865444,-0.0590422,0.129614,0.159295,0.0875091,-0.00317869,0.00749094,0.0802786,-0.0187902,-0.0018503,0.0514449,0.0105738,0.0230471,0.00128087,-0.00209366,-0.0138483,0.132386,8.18701,0.317795,-0.0230347,-0.126755,0.0105332,0.0237895,0.00289047,-0.0322572,0.0118111,-0.617952,-0.503178,-0.271226,-0.0402744,-0.66758,-0.106376,1.00668,0.671139,0.764526,0.00742592,0.127885,0.223122,-0.00272329,0.0542314,0.241244,0.0763625,0.10079,-0.0189625,-0.0625643,-0.182903,-0.0202368,0.0651807,-0.00951453,-0.00374593
5618.86,0.972251,0.364611,4,15,0,-5582.82,-1.7695,-1.55557,-1.43748,-1.47083,-1.60553,-1.5323,-1.45388,-1.4644,-1.65184,-1.71668,-1.4263,-1.34026,-1.50692,-1.57203,-1.6205,-1.58788,-1.62129,-1.67473,-1.53201,-1.50029,-1.64535,-1.54557,-1.73983,-1.71544,-1.52948,-1.50922,-1.36762,-1.63537,-1.37166,-1.3515,-1.91819,-1.59897,-1.60591,-1.71659,-1.24657,-1.35123,-1.7602,-1.50386,-1.53108,-1.76711,-1.74463,-1.68708,-1.48928,-1.47913,-1.42193,-1.54226,-1.81733,-1.39305,-1.54543,-1.55991,-1.66557,-1.21923,-0.0323628,0.0637669,-0.0467688,-0.0299049,0.0171932,0.00236979,-0.077111,0.0546288,0.0385562,-0.00484677,0.119526,-0.115895,-0.149062,-0.0414729,0.0228213,-0.134978,-0.072948,-0.109893,0.125509,0.147978,0.043633,0.00166665,0.00505998,0.0605205,-0.031748,0.00897693,0.0203927,0.0117885,0.000933611,-0.0205735,0.00748998,-0.0194433,0.0870608,7.99488,0.370283,-0.0241513,-0.347582,0.0315972,0.0551468,-0.00276063,-0.0924704,0.040319,-0.599153,-0.493815,-0.137578,-0.0721344,-0.604175,-0.608977,1.07256,0.707583,0.387,-0.00770198,0.0943455,0.168412,-0.0895572,0.00166314,0.0338558,-0.00220306,-0.0736636,-0.151901,0.0958273,-0.256801,-0.0232059,0.0485508,-0.316847,-0.00557627
5617.74,0.978282,0.364611,4,15,0,-5571.62,-1.86159,-1.63045,-1.51774,-1.49866,-1.52455,-1.54758,-1.42986,-1.48157,-1.82991,-1.84694,-1.61679,-1.29033,-1.61529,-1.51138,-1.67554,-1.81313,-1.74007,-1.65404,-1.5831,-1.57175,-1.90991,-1.56898,-1.80031,-1.82546,-1.56942,-1.5681,-1.37995,-1.58423,-1.36542,-1.35205,-2.07571,-1.48053,-1.50315,-1.74555,-1.15738,-1.34297,-1.74088,-1.39994,-1.73342,-1.65415,-1.94414,-1.73446,-1.71975,-1.59152,-1.42916,-1.65615,-2.36549,-1.43223,-1.55134,-1.56831,-1.56053,-1.21059,0.00380562,0.0934929,-0.0146757,-0.0303501,0.0297761,0.00825989,-0.0518066,0.0507734,0.0629122,0.00711736,0.121989,-0.131012,-0.16286,-0.0648531,-0.00150915,-0.10876,-0.0864403,-0.0927414,0.116453,0.167269,0.0857916,0.00509352,0.0263406,0.0618652,-0.0185854,0.0179994,0.0386978,0.0125322,0.0155194,0.0229585,-0.000812801,-0.0196127,0.144924,8.12578,0.103081,-0.00652334,-0.243695,0.0233862,0.0265612,0.00253221,-0.0773455,0.00022335,-0.613806,-0.478892,-0.241517,-0.0394928,-0.636748,-0.436138,0.90514,0.727053,0.734781,0.0207369,0.142008,0.171428,0.0220659,0.137292,0.219705,0.125548,0.110586,0.104568,-0.050703,-0.259038,-0.00602918,0.0566726,-0.0785957,-0.00565929
5619.4,0.801798,0.364611,4,15,0,-5570.96,-1.82135,-1.64655,-1.52649,-1.49241,-1.49458,-1.50443,-1.43066,-1.49243,-1.8677,-1.83355,-1.57967,-1.32706,-1.62091,-1.53332,-1.72816,-1.80573,-1.75848,-1.61553,-1.57623,-1.58113,-1.93812,-1.60786,-1.81244,-1.81312,-1.5447,-1.56293,-1.37963,-1.55168,-1.39971,-1.33169,-2.10841,-1.51253,-1.46849,-1.73697,-1.17004,-1.34332,-1.72299,-1.39079,-1.70375,-1.65038,-1.95233,-1.67274,-1.65674,-1.58925,-1.4132,-1.6655,-2.29576,-1.44243,-1.53023,-1.55773,-1.54674,-1.21013,0.0029547,0.102178,0.0051013,-0.0411958,0.0244128,0.00507525,-0.0615389,0.0461131,0.0617367,0.0110946,0.122247,-0.127524,-0.161104,-0.0665587,-0.00141538,-0.107357,-0.0853016,-0.0908039,0.1195,0.175353,0.0826497,-0.00302846,0.0161881,0.0615927,-0.0256599,0.0224903,0.0410866,0.0151828,0.0176762,0.0234175,-0.00147576,-0.0185924,0.137164,8.12021,0.113749,-0.00726102,-0.187901,0.0169767,0.0188061,0.00353568,-0.0782621,0.00252984,-0.590015,-0.455268,-0.24993,-0.0350325,-0.618169,-0.409962,0.937273,0.779065,0.706982,0.0158246,0.120729,0.170349,0.0127808,0.159508,0.236387,0.146643,0.124193,0.108457,-0.060485,-0.245562,-0.0116041,0.0563877,0.0787264,-0.00768165
5606.95,0.687132,0.364611,4,15,0,-5569.24,-1.76667,-1.68512,-1.39281,-1.40375,-1.68916,-1.61277,-1.47341,-1.4893,-1.77843,-1.73536,-1.32383,-1.32748,-1.48679,-1.41441,-1.55595,-1.62664,-1.45696,-1.79055,-1.52247,-1.51606,-1.82419,-1.36897,-1.67248,-1.6577,-1.56859,-1.55994,-1.4214,-1.63618,-1.32033,-1.26576,-1.94709,-1.6683,-1.53245,-1.74839,-1.29104,-1.4253,-1.7865,-1.3596,-1.59284,-1.73967,-1.75584,-1.77089,-1.75813,-1.60922,-1.47761,-1.42074,-1.91629,-1.30167,-1.52073,-1.46306,-1.48097,-1.50042,-0.0304336,0.0490205,-0.069695,-0.0388643,0.00242911,-0.0121514,-0.0930707,0.064257,0.0498985,-0.00149993,0.139533,-0.0977379,-0.159485,-0.0489942,0.0161421,-0.154662,-0.047866,-0.0982909,0.126184,0.137777,0.0405041,-0.00273258,0.00134591,0.0876707,-0.0160843,-0.00505451,0.0242549,0.000835361,0.000740023,-0.0206556,0.00555964,-0.0077706,0.114011,8.25606,0.617184,-0.0411599,-0.417721,0.0356566,0.0649291,-0.00210687,-0.0288735,0.0638461,-0.674285,-0.579266,-0.167302,-0.0948945,-0.493639,-0.507106,1.07011,0.653763,0.377296,-0.00904014,0.124494,0.244385,-0.0557499,-0.0380247,0.055197,-0.0531468,-0.0579887,-0.133833,0.0834905,-0.102631,-0.0243249,0.0464875,-0.477829,-0.00724689
5618.39,0.925749,0.364611,4,15,0,-5559.43,-1.74888,-1.64396,-1.528,-1.58109,-1.50424,-1.47327,-1.55583,-1.40876,-1.83391,-1.82178,-1.69609,-1.43876,-1.57412,-1.67438,-1.63349,-1.79004,-1.66709,-1.62878,-1.62553,-1.58907,-1.80857,-1.56893,-1.76344,-1.77906,-1.66517,-1.39437,-1.29317,-1.5017,-1.28753,-1.26004,-1.99692,-1.44607,-1.40791,-1.76588,-1.14645,-1.57715,-1.75641,-1.37908,-1.52928,-1.76994,-1.90668,-1.73468,-1.842,-1.6806,-1.45048,-1.57229,-1.97024,-1.36328,-1.54824,-1.6137,-1.54997,-1.04204,-0.0086472,0.127145,0.0156419,-5.03103e-05,0.0171262,-0.0070086,-0.0646842,0.0678878,0.0684777,-0.00474746,0.113321,-0.1118,-0.155001,-0.0669175,-0.00523678,-0.123534,-0.0783418,-0.07605,0.122882,0.153832,0.0585855,0.0110526,0.0045216,0.0850076,-0.0287999,0.0133814,0.0264114,-0.0042995,0.0145878,0.0208049,0.000323619,-0.0153296,0.132742,8.25296,0.480828,-0.0320854,-0.430157,0.0389801,0.0751105,-0.00211148,-0.0688938,-0.00067001,-0.615901,-0.500801,-0.23901,-0.0593852,-0.625703,-0.283344,1.0111,0.704686,0.531922,0.0225954,0.128032,0.234752,-0.0218106,0.101,0.15485,0.0244858,0.107983,0.100233,-0.0227432,-0.202468,-0.0025356,0.0671409,0.115956,-9.3812e-06
5617.43,0.880442,0.364611,4,15,0,-5572.16,-1.76528,-1.59883,-1.5011,-1.48276,-1.54779,-1.41843,-1.48729,-1.40571,-1.85159,-1.70715,-1.68236,-1.32717,-1.55074,-1.52354,-1.59967,-1.74887,-1.58668,-1.56977,-1.45889,-1.66856,-1.9336,-1.47489,-1.67352,-1.76764,-1.51408,-1.57702,-1.51104,-1.44982,-1.54013,-1.7345,-1.8126,-1.53032,-1.46961,-1.67396,-1.32097,-1.35297,-1.73558,-1.34558,-1.80415,-1.68315,-1.95066,-1.70686,-1.85866,-1.49729,-1.41454,-1.56328,-2.1958,-1.35055,-1.54962,-1.44872,-1.59394,-1.00507,-0.0444618,0.0980649,0.0624362,-0.0556776,0.0188447,0.00348195,-0.0666543,0.0482676,0.0482785,-0.000142295,0.112602,-0.116694,-0.166764,-0.063195,0.00870322,-0.126471,-0.0923644,-0.0933841,0.134029,0.166629,0.0598784,-0.0101636,0.0232363,0.0670809,-0.0162953,0.00821667,0.0330576,0.0141878,0.0116951,-0.00730012,-0.00118581,-0.0200723,0.134916,8.04839,0.262478,-0.0187343,-0.210061,0.0204355,0.0514594,-0.00161687,-0.112372,0.0226271,-0.629552,-0.490357,-0.212552,-0.0520959,-0.679556,-0.424944,1.09615,0.778313,0.517502,-0.00834869,0.14203,0.187495,-0.0224346,0.0408185,0.124826,0.0521707,0.00883897,-0.0813836,-0.0581246,-0.265108,-0.0455478,0.0389523,0.517964,-0.010382
5617.61,0.804539,0.364611,4,15,0,-5574.33,-1.82793,-1.59231,-1.52208,-1.4668,-1.63312,-1.67459,-1.53572,-1.50401,-1.85945,-1.74104,-1.29021,-1.40743,-1.57901,-1.54144,-1.61639,-1.75471,-1.62795,-1.75585,-1.52831,-1.49436,-1.81339,-1.54926,-1.76018,-1.77633,-1.5907,-1.55855,-1.29355,-1.82102,-1.28546,-1.00917,-2.04313,-1.54846,-1.57728,-1.8104,-1.19269,-1.56624,-1.78136,-1.47796,-1.48319,-1.73224,-1.68275,-1.80054,-1.63824,-1.65272,-1.48372,-1.54228,-1.97271,-1.39417,-1.50103,-1.64639,-1.535,-1.60741,0.0124921,0.0667688,-0.0809389,-0.0244976,0.00607249,-0.0124701,-0.089447,0.0437244,0.0498367,0.00588132,0.134807,-0.0969931,-0.154687,-0.049085,0.00682988,-0.130131,-0.0861402,-0.0832097,0.11371,0.152983,0.0717497,-0.00548031,-0.00473593,0.0824446,-0.0343507,0.000592089,0.0332613,0.0129,0.0111224,0.00474391,0.0120253,-0.0097288,0.14549,8.22632,0.363213,-0.024326,-0.192795,0.0145043,0.0334004,0.000976724,-0.0031152,0.0683412,-0.595696,-0.454009,-0.209714,-0.0583668,-0.640163,-0.371765,0.922374,0.663777,0.636858,0.00656239,0.104837,0.227256,-0.0456501,0.0561958,0.173961,0.101735,0.0676765,0.0247776,0.19372,-0.128495,0.00446781,0.0592852,-0.575418,-0.00456799
5612.74,0.750999,0.364611,4,15,0,-5563.71,-1.79474,-1.57696,-1.40098,-1.48268,-1.55211,-1.41169,-1.5405,-1.50231,-1.90125,-1.77275,-1.66519,-1.33119,-1.47896,-1.41367,-1.71312,-1.66441,-1.56817,-1.6535,-1.4054,-1.70742,-1.77038,-1.58191,-1.86807,-1.65545,-1.52918,-1.3924,-1.41539,-1.53038,-1.39501,-1.59404,-1.85844,-1.57631,-1.58326,-1.67386,-1.24102,-1.33853,-1.7062,-1.42866,-1.718,-1.61178,-1.94635,-1.71079,-1.68617,-1.46537,-1.4762,-1.45834,-1.78724,-1.38785,-1.59797,-1.38592,-1.53382,-1.15374,-0.0686058,0.110147,-0.00486984,0.00287164,0.0092322,-0.00801319,-0.0756984,0.036673,0.0370177,0.00814827,0.129753,-0.125806,-0.176779,-0.0569915,0.011143,-0.110455,-0.0601536,-0.0834806,0.121672,0.171578,0.0508689,-0.0113812,0.0178723,0.0664421,-0.0186818,0.00673277,0.0425385,0.0120801,0.00819623,-0.00335494,-0.0055877,-0.0284931,0.120512,7.98965,0.311003,-0.021352,-0.160297,0.0133456,0.0211541,0.00112941,-0.0945388,0.0127298,-0.627156,-0.42827,-0.201727,-0.047447,-0.498859,-0.364708,1.01485,0.8303,0.440153,-0.0115199,0.130628,0.185663,-0.0297231,0.0343579,0.154191,0.0280479,-0.0171465,-0.0769753,-0.151268,-0.376328,-0.0316332,0.0630438,-0.0389382,0.000535465
5614.13,1,0.364611,4,15,0,-5575.64,-1.8316,-1.5686,-1.48761,-1.44815,-1.61452,-1.49616,-1.47217,-1.3981,-1.81425,-1.80472,-1.51335,-1.27548,-1.59924,-1.54997,-1.55882,-1.7669,-1.67205,-1.62988,-1.50987,-1.46665,-1.88871,-1.60604,-1.65835,-1.77197,-1.65889,-1.62119,-1.37199,-1.60711,-1.40625,-1.21282,-1.99647,-1.48026,-1.33507,-1.88166,-1.20987,-1.62201,-1.81656,-1.48987,-1.68046,-1.72341,-1.78474,-1.78207,-1.75014,-1.63305,-1.38494,-1.45199,-2.18504,-1.40108,-1.6353,-1.60675,-1.57937,-1.48061,0.00794659,0.0923402,-0.054679,-0.0699339,0.00710982,-0.00138915,-0.0926411,0.0379419,0.0819517,-0.0158971,0.117122,-0.104003,-0.147988,-0.0604232,0.0231252,-0.132135,-0.0874125,-0.0892493,0.14964,0.152046,0.0672831,-0.00211469,-0.00793148,0.0720981,-0.0457551,0.00197562,0.0294722,0.00846155,0.0113169,-0.00479252,0.020326,-0.0162586,0.122365,8.35135,0.117959,-0.00529835,-0.178821,0.0101454,0.139026,-0.00748857,-0.0789944,0.054466,-0.573007,-0.536257,-0.162829,-0.0506927,-0.716766,-0.351291,1.22278,0.666714,0.599309,0.00288541,0.0828283,0.197876,-0.0900346,0.0358271,0.132037,0.0486228,0.0410897,-0.0360036,0.327785,-0.214738,-0.0158481,0.0671131,-0.335695,-0.0130403
5630.82,0.987286,0.364611,4,15,0,-5583.61,-1.7652,-1.57253,-1.44133,-1.50313,-1.44363,-1.46978,-1.44653,-1.46569,-1.82733,-1.87359,-1.5576,-1.36934,-1.49975,-1.48872,-1.66691,-1.75844,-1.56426,-1.69024,-1.44221,-1.65568,-1.71122,-1.61228,-1.80213,-1.68865,-1.52458,-1.51081,-1.38391,-1.61206,-1.38895,-1.36621,-2.00243,-1.59814,-1.5934,-1.71646,-1.23524,-1.38303,-1.8033,-1.45407,-1.76713,-1.67865,-1.88933,-1.76085,-1.73665,-1.58959,-1.42635,-1.53169,-1.8971,-1.3895,-1.5205,-1.41212,-1.6089,-1.22553,-0.044659,0.11134,-0.0133106,0.0038175,-0.00132258,-0.00782718,-0.0651702,0.0505025,0.045196,0.00487265,0.127126,-0.116375,-0.146181,-0.0634652,-0.00565678,-0.123251,-0.0686085,-0.0800979,0.117676,0.164051,0.0525541,-0.00504245,0.0148294,0.070739,-0.0126576,-0.0130037,0.0264429,0.0093782,0.000777029,0.00663493,0.00372807,-0.022547,0.131816,8.21418,0.339293,-0.0243271,-0.266464,0.0243968,0.0275014,0.00105428,-0.0514834,-0.0163336,-0.584431,-0.479771,-0.249398,-0.0595492,-0.55585,-0.345175,0.988264,0.777137,0.463906,-0.00296715,0.129576,0.196174,-0.0244099,-0.0224671,0.110546,0.0442621,-0.0109352,0.0046384,0.0238197,-0.297793,-0.0182454,0.0659528,-0.102424,0.000711836
5635.23,0.879021,0.364611,4,15,0,-5597.46,-1.78186,-1.65038,-1.46811,-1.48303,-1.70287,-1.54775,-1.57756,-1.47287,-1.81198,-1.67387,-1.45697,-1.36048,-1.58944,-1.44172,-1.69068,-1.68016,-1.63355,-1.66697,-1.54289,-1.47241,-1.8839,-1.47219,-1.67748,-1.80056,-1.61453,-1.49267,-1.41859,-1.4473,-1.3864,-1.34328,-1.83219,-1.53248,-1.42596,-1.77006,-1.29599,-1.56565,-1.65796,-1.3747,-1.49525,-1.6936,-1.76309,-1.68104,-1.64663,-1.5642,-1.44141,-1.45611,-1.89116,-1.36162,-1.52736,-1.60827,-1.52204,-1.41369,-0.0252483,0.0377865,-0.0303429,-0.0357778,0.0209332,-0.0101374,-0.0845213,0.0404197,0.03354,0.00641645,0.130147,-0.111113,-0.169948,-0.0542535,0.0155078,-0.124992,-0.0626095,-0.0967587,0.118558,0.160815,0.0765479,0.000291921,0.0124725,0.0680865,-0.0364045,0.0248295,0.0370438,0.017374,0.024325,-0.00945529,-0.000424882,-0.00499105,0.10348,8.14576,0.391903,-0.0255301,-0.186726,0.0152333,0.0210171,0.00066199,-0.0584984,0.0749908,-0.647007,-0.511753,-0.190525,-0.059038,-0.536135,-0.475204,0.944927,0.70474,0.667071,0.00970039,0.12062,0.189223,-0.040005,0.126167,0.174967,0.10666,0.0949692,-0.0670211,-0.0167427,-0.0659201,-0.023404,0.0296638,-0.189297,-0.00667138
5623.46,0.404393,0.364611,4,15,0,-5586.14,-1.82283,-1.56288,-1.49434,-1.61264,-1.5217,-1.58407,-1.47758,-1.3985,-1.94565,-1.78107,-1.50824,-1.36616,-1.53807,-1.45827,-1.57519,-1.71411,-1.61747,-1.72232,-1.49429,-1.66412,-1.79771,-1.52359,-1.7155,-1.68714,-1.46043,-1.64761,-1.34729,-1.76957,-1.42861,-1.27481,-2.00584,-1.54126,-1.56392,-1.71145,-1.19876,-1.44217,-1.78798,-1.47592,-1.64891,-1.68842,-1.90444,-1.78767,-1.69414,-1.61745,-1.41597,-1.4313,-2.27076,-1.39165,-1.53421,-1.44857,-1.63717,-1.40137,0.0331632,0.124918,0.0146998,-0.0609129,0.00754234,-0.0031369,-0.0857105,0.0754941,0.0384433,0.00758716,0.118556,-0.113311,-0.153239,-0.058024,0.00596662,-0.131297,-0.0763335,-0.0736283,0.120771,0.159187,0.0421075,-0.0075667,0.00864987,0.0802498,-0.0143202,-0.0105673,0.032482,0.00918288,-0.00384437,-1.73206e-05,0.00689985,-0.0237536,0.137586,8.16046,0.577932,-0.0399026,-0.482167,0.0446865,0.0151091,0.00161992,-0.0821888,-0.00171704,-0.599662,-0.461054,-0.209171,-0.0672786,-0.591391,-0.285098,1.02858,0.773921,0.379573,-0.00821553,0.130262,0.22296,-0.0342574,-0.0260247,0.117071,0.0208201,-0.0518306,-0.0346719,0.0774377,-0.313729,-0.00330182,0.0667937,0.169439,-0.0113582
