# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_sens_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
5628.32,0.732142,0.388891,4,15,0,-5578.7,-1.88093,-1.52304,-1.41817,-1.53547,-1.53539,-1.57939,-1.60223,-1.46816,-1.93571,-1.73668,-1.55222,-1.35595,-1.53685,-1.52231,-1.62569,-1.72535,-1.4877,-1.5948,-1.416,-1.48273,-1.81927,-1.49056,-1.76548,-1.69768,-1.49518,-1.43225,-1.31324,-1.67522,-1.51973,-1.32485,-2.10079,-1.49499,-1.52425,-1.73852,-1.24597,-1.50445,-1.77604,-1.36221,-1.62988,-1.73965,-1.90443,-1.78993,-1.7556,-1.53765,-1.46499,-1.48736,-2.19866,-1.38233,-1.55583,-1.49288,-1.53168,-1.01535,0.0202033,0.117434,-0.0186793,-0.0346804,-0.00504408,0.000482374,-0.0651794,0.0476521,0.0474226,0.00111061,0.124761,-0.111528,-0.151299,-0.0608198,0.0109002,-0.119496,-0.0606259,-0.0892463,0.108701,0.158532,0.0712016,-0.0152409,0.0111436,0.086418,-0.0334627,-0.00516949,0.0360607,0.0179817,0.00929178,0.00944868,0.00643296,-0.00181907,0.131745,8.27886,0.172717,-0.0130176,-0.221481,0.0194909,0.0515156,-0.00120622,-0.0673566,0.0189235,-0.575302,-0.474871,-0.204017,-0.0472801,-0.49811,-0.44353,0.876764,0.694022,0.630462,0.00265245,0.143323,0.238062,-0.0357887,0.0543366,0.203394,0.148687,0.0776994,0.0614393,0.109912,-0.0240257,0.0017291,0.0712136,-0.10396,-0.00646674
5609.97,0.517691,0.388891,3,15,0,-5575.38,-1.79748,-1.5485,-1.50208,-1.59015,-1.64094,-1.42492,-1.47131,-1.41191,-1.94983,-1.77993,-1.36076,-1.35064,-1.54723,-1.25977,-1.6672,-1.65565,-1.56898,-1.62382,-1.51895,-1.53876,-1.92773,-1.52693,-1.78499,-1.81606,-1.52606,-1.71741,-1.33959,-1.5214,-1.23313,-1.53286,-2.00684,-1.56965,-1.55046,-1.69203,-1.13729,-1.41546,-1.72958,-1.3565,-1.67466,-1.70502,-1.99625,-1.63255,-1.56627,-1.63895,-1.41497,-1.63858,-2.07016,-1.32822,-1.5195,-1.46801,-1.50726,-1.23851,-0.0363241,0.101639,0.0312427,-0.00636517,0.00463825,-0.00322039,-0.0756191,0.0321693,0.0585493,0.0185533,0.128713,-0.110873,-0.145742,-0.0894861,0.0108888,-0.143282,-0.0661023,-0.0897919,0.119098,0.15558,0.0683951,-0.00153175,0.0176058,0.0661385,-0.018858,-0.00091528,0.0589632,-0.00383231,0.00388503,0.00885211,0.0103106,-0.0319277,0.131707,8.25571,0.0771828,-0.00579821,-0.041882,0.001515,-2.85907e-05,0.00584789,-0.0833255,0.00535147,-0.640716,-0.656607,-0.204695,-0.0788611,-0.547381,-0.424318,0.948759,0.702177,0.59428,0.00209665,0.129453,0.183037,-0.0157367,0.0370504,0.242655,-0.0337336,0.0028031,0.00870565,0.122336,-0.421691,-0.0209067,0.0487446,0.237831,-0.00118689
5624.19,0.986754,0.388891,3,7,0,-5575.1,-1.82741,-1.58556,-1.4674,-1.47083,-1.57302,-1.5624,-1.49219,-1.48794,-1.93353,-1.77528,-1.49956,-1.37005,-1.59706,-1.4972,-1.61545,-1.8074,-1.66197,-1.61243,-1.4933,-1.53611,-1.85334,-1.59006,-1.74226,-1.79051,-1.4924,-1.48539,-1.35585,-1.49047,-1.32388,-1.43016,-2.15066,-1.63649,-1.56182,-1.77529,-1.23624,-1.37207,-1.72459,-1.46028,-1.56725,-1.74329,-1.98775,-1.74519,-1.65278,-1.64515,-1.39754,-1.40812,-1.8429,-1.43311,-1.53834,-1.62028,-1.57305,-1.13851,-0.0364831,0.0737798,-0.0264327,-0.00448445,0.00546738,-0.0172704,-0.0480394,0.0580441,0.037386,-0.00454342,0.112278,-0.0879368,-0.147798,-0.0484612,0.00277142,-0.140339,-0.0701375,-0.0895397,0.120455,0.151142,0.0691892,-0.0178641,0.0193554,0.0773079,-0.0265196,0.00761458,0.0337961,0.020391,0.00300152,-0.00939442,0.00144644,-0.032725,0.133982,8.06908,0.673381,-0.0492482,-0.262837,0.0284124,0.0678795,-0.00440872,-0.0324877,0.0781507,-0.597775,-0.508187,-0.233995,-0.069199,-0.55944,-0.431447,0.985652,0.663003,0.59228,-0.0207579,0.148422,0.215701,-0.0614672,0.0191532,0.103297,0.0557554,-0.0604789,-0.113713,-0.0352451,-0.432221,-0.0170785,0.0484737,-0.191411,-0.000836202
5625.97,0.793688,0.388891,3,7,0,-5575.17,-1.79296,-1.62594,-1.42579,-1.46275,-1.61181,-1.49251,-1.47517,-1.44738,-1.7172,-1.79016,-1.41699,-1.38513,-1.48095,-1.45453,-1.61974,-1.62556,-1.50555,-1.68597,-1.47722,-1.54564,-1.85211,-1.418,-1.74646,-1.73519,-1.60941,-1.53955,-1.42432,-1.57875,-1.37867,-1.30971,-1.78289,-1.51701,-1.39816,-1.72426,-1.26388,-1.40323,-1.75086,-1.34299,-1.59598,-1.69221,-1.82719,-1.75172,-1.65634,-1.48712,-1.46251,-1.54841,-2.12642,-1.29371,-1.47539,-1.39955,-1.5439,-1.19361,-0.0359809,0.065078,-0.017022,-0.0730145,0.0140045,-0.00353262,-0.0880392,0.0342154,0.0538792,0.012565,0.137041,-0.133333,-0.158328,-0.0737931,0.00125928,-0.0941167,-0.0586172,-0.0830914,0.118129,0.170112,0.0493673,0.0131848,0.00192178,0.063918,-0.0155933,-0.00473257,0.0401263,-0.00382905,0.0151495,-0.00391262,0.00288193,-0.00579798,0.0968067,8.21131,0.119794,-0.00492241,-0.231131,0.0154025,0.00404996,0.00492434,-0.0762312,-0.0303319,-0.590504,-0.457086,-0.211078,-0.0395729,-0.529042,-0.353609,0.985044,0.826491,0.451067,0.0164315,0.0928427,0.177242,-0.0149604,0.0194876,0.174881,-0.0182619,0.0631918,-0.0310259,0.0399946,-0.0765778,-0.0429921,0.0418179,-0.0535968,-0.0136148
5615.38,0.448734,0.388891,4,15,0,-5580.82,-1.80869,-1.64729,-1.43186,-1.42864,-1.60528,-1.52414,-1.40318,-1.4417,-1.74259,-1.7452,-1.46469,-1.36745,-1.50056,-1.50607,-1.59141,-1.69747,-1.51779,-1.58184,-1.51492,-1.5431,-1.83529,-1.45184,-1.7461,-1.78119,-1.52205,-1.50172,-1.47863,-1.42865,-1.38969,-1.20612,-1.68473,-1.57798,-1.34003,-1.69915,-1.33138,-1.34897,-1.7389,-1.3493,-1.63214,-1.64333,-1.88417,-1.69562,-1.74946,-1.54647,-1.42432,-1.54153,-2.10998,-1.31831,-1.45297,-1.47615,-1.52097,-1.12004,-0.0189706,0.0821359,0.0229859,-0.0619949,0.00323175,-0.00392793,-0.0801409,0.0300829,0.0458502,0.0050345,0.140054,-0.131229,-0.161483,-0.0754002,0.00742425,-0.100494,-0.0563949,-0.0784886,0.130316,0.152478,0.0400528,-9.311e-05,-0.00627521,0.0581789,-0.0245335,0.00268481,0.0500371,-0.00661583,0.0163389,-5.91426e-05,0.00373925,-0.0120106,0.113387,8.24367,0.122417,-0.00737532,-0.142149,0.00932131,0.0328552,0.00127729,-0.0803138,-0.0548996,-0.58713,-0.47045,-0.184864,-0.039721,-0.504441,-0.30556,1.07146,0.751658,0.366752,0.00648941,0.0681923,0.160749,-0.0254434,0.0526204,0.218158,-0.0321765,0.0705474,-0.0175673,0.0435657,-0.158632,-0.0323649,0.0406022,0.231914,-0.01156
5621.19,0.832183,0.388891,3,7,0,-5570.88,-1.7595,-1.56073,-1.43464,-1.44851,-1.55488,-1.46954,-1.46972,-1.51223,-1.78617,-1.74952,-1.40262,-1.41769,-1.52827,-1.42169,-1.58495,-1.81482,-1.54058,-1.66782,-1.62931,-1.59479,-1.79747,-1.36127,-1.6855,-1.76294,-1.49454,-1.47303,-1.35009,-1.50486,-1.38599,-1.25731,-1.9782,-1.5579,-1.47256,-1.76988,-1.27802,-1.3629,-1.77891,-1.29421,-1.52899,-1.64313,-1.80159,-1.73393,-1.54124,-1.64264,-1.44656,-1.48113,-2.09272,-1.41206,-1.49728,-1.49974,-1.72269,-1.2056,-0.0670572,0.0947281,-0.0314158,-0.0390738,-0.0038829,0.00812528,-0.0787292,0.0547644,0.037472,-0.000189786,0.131076,-0.112857,-0.165391,-0.0547468,0.00952021,-0.126998,-0.0572342,-0.0870624,0.127974,0.157621,0.0516045,0.00825554,-0.00979786,0.0740777,-0.0239343,0.00261539,0.0247875,0.0238402,0.0100682,0.00169024,0.00342407,-0.0198259,0.107045,8.36225,0.191369,-0.01346,-0.33293,0.0294355,0.0416738,-0.00111696,-0.0574946,0.0370121,-0.637667,-0.506721,-0.195368,-0.0676648,-0.532661,-0.374786,1.07627,0.743759,0.462436,0.0118255,0.0835943,0.205686,-0.0339183,0.0403197,0.118029,0.13571,0.0291234,-0.0210626,0.0235147,-0.261854,-0.0449168,0.061921,-0.193973,-0.00728596
5631.26,0.987494,0.388891,4,15,0,-5585.2,-1.82204,-1.64568,-1.45204,-1.49964,-1.64416,-1.52249,-1.51641,-1.38738,-1.84704,-1.79125,-1.56017,-1.2944,-1.53484,-1.56772,-1.66551,-1.77292,-1.60449,-1.71599,-1.4336,-1.5879,-1.68486,-1.52746,-1.73766,-1.68566,-1.64372,-1.52508,-1.36052,-1.62302,-1.37275,-1.24717,-1.9924,-1.61103,-1.47229,-1.76688,-1.25692,-1.50329,-1.73679,-1.43931,-1.67058,-1.78491,-1.9647,-1.74184,-1.61867,-1.51537,-1.40531,-1.4499,-2.01682,-1.3366,-1.54392,-1.61516,-1.55623,-1.34066,-0.000764759,0.0940602,-0.0207421,-0.0262652,0.0152575,-0.0199577,-0.0527814,0.0630417,0.0420524,-0.00586589,0.127217,-0.083233,-0.157483,-0.0503167,0.00372655,-0.128681,-0.0949276,-0.0907596,0.124565,0.156887,0.0668196,0.00421747,0.0298693,0.07129,-0.0299061,0.00716487,0.0432901,0.00157138,0.0177743,-0.000969162,0.0081037,-0.0147208,0.113454,7.97185,0.690769,-0.0495534,-0.315826,0.0332052,0.0628073,-0.00358597,-0.00361009,0.110146,-0.617486,-0.463934,-0.217739,-0.0569288,-0.703922,-0.416772,0.998429,0.704507,0.592195,0.0109661,0.160552,0.197146,-0.0363232,0.0671085,0.195009,0.0168668,0.0756899,-0.0231891,0.115397,-0.194427,-0.00647214,0.0585641,-0.127605,-0.00489758
5633.52,0.746215,0.388891,4,15,0,-5598.34,-1.80283,-1.62912,-1.47039,-1.51442,-1.59757,-1.61499,-1.49187,-1.43387,-1.84187,-1.63389,-1.38314,-1.44051,-1.51059,-1.47834,-1.66966,-1.64262,-1.59101,-1.73234,-1.49235,-1.52805,-1.88437,-1.47014,-1.69359,-1.80711,-1.5276,-1.42081,-1.38166,-1.59029,-1.5032,-1.4826,-2.09712,-1.61818,-1.42337,-1.7462,-1.21759,-1.43602,-1.71662,-1.35429,-1.66826,-1.75246,-1.68751,-1.76254,-1.68125,-1.60804,-1.36879,-1.51468,-1.92959,-1.3982,-1.57848,-1.52505,-1.53511,-1.11484,-0.0454015,0.094237,-0.0409494,0.0143558,0.0215514,-0.0106039,-0.0756105,0.0455907,0.0569421,0.0168958,0.121903,-0.113018,-0.156139,-0.0618847,0.011587,-0.138641,-0.084797,-0.0948018,0.118955,0.148598,0.0599777,0.000123492,0.0114476,0.0617453,-0.0213993,-0.0229808,0.0393515,0.00951582,0.0127578,-0.00388823,0.0110097,-0.0152315,0.104261,8.15759,0.364866,-0.0236068,-0.186221,0.0155638,-0.000385885,0.00544246,-0.0840078,0.0207595,-0.64047,-0.542533,-0.184532,-0.0703506,-0.648703,-0.48028,0.966191,0.672148,0.534212,0.00365486,0.108877,0.170167,-0.0408236,-0.0390338,0.173003,0.0523882,0.043486,-0.0387641,0.165626,-0.201172,-0.0132838,0.0636153,-0.317696,0.00267688
5630.86,0.847037,0.388891,4,15,0,-5600.59,-1.81331,-1.605,-1.45294,-1.53959,-1.67275,-1.58892,-1.5127,-1.47112,-1.88166,-1.79427,-1.3482,-1.44026,-1.47183,-1.43208,-1.62336,-1.70641,-1.60385,-1.57324,-1.5453,-1.56399,-1.79037,-1.46855,-1.78197,-1.72336,-1.6748,-1.57666,-1.35156,-1.55749,-1.39689,-1.34663,-2.1095,-1.57664,-1.55935,-1.69571,-1.22919,-1.32215,-1.80728,-1.4603,-1.78915,-1.7305,-1.84029,-1.76604,-1.6027,-1.55661,-1.39923,-1.44247,-1.97947,-1.39068,-1.55713,-1.47351,-1.50284,-1.10647,-0.0268673,0.132297,-0.0275488,-0.0198064,0.00804091,-0.0151326,-0.0645086,0.043927,0.0506776,0.00887278,0.138366,-0.112392,-0.155066,-0.0626592,0.00536462,-0.12783,-0.0817578,-0.077493,0.127208,0.15297,0.0614569,-0.0171806,0.0154642,0.0687186,-0.0137453,0.00094348,0.052195,0.010464,0.00180285,0.010611,0.00382899,-0.00530658,0.0849168,7.96435,0.402708,-0.0293817,-0.127492,0.0124935,0.0260857,0.00202718,-0.0337471,-0.00252925,-0.591004,-0.474015,-0.219275,-0.053009,-0.597951,-0.304826,1.00693,0.7031,0.532641,-0.00115204,0.129096,0.190408,0.0165729,0.0715731,0.254009,0.0882846,0.0329806,0.0595393,0.0575845,-0.0700876,-0.0162781,0.081755,-0.184459,-0.00369324
5625.4,0.551692,0.388891,4,15,0,-5587.29,-1.76385,-1.59665,-1.5079,-1.55263,-1.55636,-1.53718,-1.48505,-1.43291,-1.76286,-1.65504,-1.56462,-1.38736,-1.61448,-1.60971,-1.59739,-1.66354,-1.58206,-1.76782,-1.45802,-1.56644,-1.86199,-1.5116,-1.60466,-1.76009,-1.41498,-1.51256,-1.46086,-1.7523,-1.36362,-1.4312,-1.86263,-1.48457,-1.40656,-1.80095,-1.27749,-1.45837,-1.7512,-1.41231,-1.52199,-1.68754,-1.82201,-1.75957,-1.70726,-1.55969,-1.46051,-1.68554,-2.02306,-1.32781,-1.53322,-1.63827,-1.54896,-1.26836,-0.0119688,0.0824989,-0.0119402,-0.00841799,0.0164448,0.00184616,-0.084945,0.0611574,0.0520026,-0.00144021,0.113783,-0.116165,-0.161974,-0.0541353,0.0191857,-0.127675,-0.0706526,-0.0946788,0.13969,0.159995,0.0583611,0.00306801,-0.000270039,0.0820869,-0.0330256,0.00182178,0.0343293,0.0137133,0.00564815,-0.0203333,-0.0114277,-0.0441367,0.127225,8.43388,0.419321,-0.0271174,-0.420213,0.0368505,0.0596452,-0.0021027,-0.102202,0.053331,-0.624818,-0.529316,-0.17458,-0.0618914,-0.631604,-0.428334,1.18773,0.737739,0.513992,-0.0154044,0.114341,0.22968,-0.109315,-0.0416073,0.0553312,-0.037569,-0.106805,-0.214652,-0.283138,-0.582942,-0.0065629,0.0495427,-0.0801136,-0.00156968
5614.71,0.860498,0.388891,3,7,0,-5583.91,-1.68756,-1.58254,-1.51717,-1.52036,-1.54135,-1.452,-1.42663,-1.41327,-1.77478,-1.62467,-1.56048,-1.38922,-1.58813,-1.5533,-1.59402,-1.63963,-1.52392,-1.79427,-1.55595,-1.54708,-1.92789,-1.55813,-1.56681,-1.85332,-1.36008,-1.4669,-1.40959,-1.76278,-1.32308,-1.48369,-1.84904,-1.5684,-1.32881,-1.79084,-1.20325,-1.39078,-1.75788,-1.36751,-1.52147,-1.67873,-1.86841,-1.65946,-1.65557,-1.59082,-1.44838,-1.59499,-2.02414,-1.39088,-1.54807,-1.72108,-1.62587,-1.25815,0.00320396,0.0879894,0.00883443,-0.0157483,0.0216932,-0.00131311,-0.0918877,0.0512576,0.0417213,-0.00352592,0.121142,-0.105519,-0.163499,-0.0517479,0.0126021,-0.12222,-0.0739936,-0.0932473,0.129177,0.166016,0.062189,0.000684541,-0.00205051,0.0822131,-0.0443366,-0.0015835,0.0222697,0.0221638,-0.000784786,-0.0076089,-0.0126579,-0.0364822,0.127589,8.24593,0.355686,-0.0216873,-0.333538,0.0276483,0.0583993,-0.00296179,-0.0673102,0.0713729,-0.613508,-0.485662,-0.197866,-0.0540949,-0.629771,-0.438214,1.11455,0.755897,0.54645,-0.011058,0.11066,0.228369,-0.127735,-0.0330974,0.0383325,0.0473861,-0.0958619,-0.124752,-0.2906,-0.481844,-0.00265599,0.0471627,0.081108,-0.00293653
5620.05,0.914452,0.388891,4,15,0,-5578.13,-1.76483,-1.59568,-1.54946,-1.50088,-1.65713,-1.46124,-1.68507,-1.44544,-1.85655,-1.7805,-1.36459,-1.41503,-1.58753,-1.37622,-1.63986,-1.81346,-1.65515,-1.68081,-1.60928,-1.5491,-1.73323,-1.45881,-1.73142,-1.68862,-1.66899,-1.46167,-1.41711,-1.5618,-1.37824,-1.17779,-1.78956,-1.44936,-1.49455,-1.74395,-1.19247,-1.39995,-1.7975,-1.51396,-1.57351,-1.64805,-1.73505,-1.8366,-1.91249,-1.63505,-1.42737,-1.58401,-2.14725,-1.36878,-1.44765,-1.48014,-1.64561,-1.18837,0.0068048,0.0883746,0.00619469,-0.0791404,0.00713879,-0.00484043,-0.0842435,0.0471559,0.0411973,0.00224086,0.120452,-0.124403,-0.161669,-0.0658192,0.0340563,-0.124582,-0.086394,-0.0832036,0.131937,0.167357,0.0592589,0.0206228,0.0207822,0.0756551,-0.03599,0.00466021,0.0336724,0.0216412,0.0190635,0.00895389,0.0242135,-0.00448622,0.153266,8.07656,0.240811,-0.016481,-0.236596,0.0199085,0.0208609,0.000848176,-0.135978,0.0333536,-0.620318,-0.51202,-0.123779,-0.0562226,-0.692315,-0.311815,1.07848,0.776534,0.541308,0.0377149,0.147522,0.207581,-0.0228085,0.105293,0.217541,0.195152,0.141444,0.0729727,0.418087,-0.0592525,-0.0240333,0.0487606,0.124524,-0.014757
5625.23,0.921267,0.388891,3,15,0,-5584.96,-1.7622,-1.64432,-1.49717,-1.52326,-1.64519,-1.53364,-1.40676,-1.46908,-1.82843,-1.6033,-1.74712,-1.41888,-1.57729,-1.50833,-1.66519,-1.67214,-1.60148,-1.71243,-1.50925,-1.5663,-1.99418,-1.53338,-1.71079,-1.7118,-1.53189,-1.59695,-1.35635,-1.56945,-1.43993,-1.47317,-1.98471,-1.55,-1.43626,-1.72171,-1.27696,-1.4529,-1.7168,-1.36409,-1.50679,-1.69348,-2.01659,-1.62531,-1.58813,-1.5924,-1.44277,-1.45146,-2.05713,-1.3665,-1.61849,-1.50819,-1.54238,-1.27999,-0.0218799,0.0866095,-0.00888042,-0.000551156,0.0200461,0.00378516,-0.0755888,0.0367778,0.039325,-0.0037254,0.128857,-0.103911,-0.142531,-0.0472297,0.00770664,-0.121239,-0.0632466,-0.0919326,0.115681,0.144064,0.0603988,-0.0140243,0.00496641,0.0700075,-0.0116841,0.00131287,0.0315006,0.00278814,0.00581672,-0.00830154,-0.010062,-0.0111201,0.11022,8.28846,0.155866,-0.0093562,-0.180376,0.0148456,0.0590108,-0.00285762,-0.0239655,0.0364179,-0.559783,-0.463105,-0.19485,-0.0564734,-0.518116,-0.470078,0.9427,0.650942,0.525043,-0.014231,0.108514,0.195778,-0.0250914,0.00470375,0.104532,-0.0220311,-0.0192887,-0.0812736,-0.197829,-0.14687,-0.00891207,0.0509484,-0.0652562,-0.000102772
5617.43,0.659013,0.388891,4,15,0,-5573.56,-1.81594,-1.57303,-1.51312,-1.48571,-1.57179,-1.41561,-1.59772,-1.40588,-1.8641,-1.93753,-1.28343,-1.3459,-1.57556,-1.59257,-1.62684,-1.77995,-1.61337,-1.66232,-1.5551,-1.55628,-1.82693,-1.47712,-1.69566,-1.83326,-1.57638,-1.57989,-1.42088,-1.59232,-1.29706,-1.25523,-1.96101,-1.56962,-1.5412,-1.78555,-1.19737,-1.28762,-1.79939,-1.41333,-1.88765,-1.70351,-1.87608,-1.87017,-1.74001,-1.56628,-1.39622,-1.65962,-2.35987,-1.36901,-1.42766,-1.52825,-1.55705,-1.22958,-0.00750385,0.102007,-0.0140635,-0.0438532,-0.00501286,-0.0103136,-0.0880039,0.0603363,0.0718358,0.00759575,0.118522,-0.114571,-0.175036,-0.0795091,-0.000963456,-0.135084,-0.0957152,-0.0601121,0.135563,0.16202,0.063881,0.00119619,0.0205264,0.0773142,-0.0315239,0.0115101,0.0471697,0.0127895,0.0147839,-0.00669944,0.00558055,-0.0193635,0.152484,8.32717,0.446834,-0.0314995,-0.326077,0.0273724,0.050094,0.00117369,-0.0866541,-0.000719762,-0.678226,-0.543037,-0.250163,-0.063235,-0.716709,-0.110589,1.10039,0.740735,0.564278,0.00531384,0.150348,0.214731,-0.0434107,0.0718121,0.195879,0.0567057,0.0346466,-0.0691265,0.0623496,-0.255746,-0.0167355,0.0614292,-0.0606445,-0.00817716
5624.8,0.974283,0.388891,4,15,0,-5584.36,-1.8622,-1.59866,-1.54553,-1.49147,-1.61055,-1.42124,-1.52947,-1.40113,-1.96052,-1.90582,-1.37127,-1.31153,-1.61394,-1.51639,-1.58322,-1.79198,-1.64086,-1.5729,-1.58708,-1.61577,-1.87644,-1.5431,-1.67648,-1.78733,-1.56986,-1.53141,-1.34986,-1.60317,-1.31044,-1.20718,-1.8744,-1.595,-1.46219,-1.75564,-1.18937,-1.30082,-1.77152,-1.4085,-1.80364,-1.69437,-1.8717,-1.81963,-1.76049,-1.51663,-1.39128,-1.55326,-2.33863,-1.31867,-1.52967,-1.56015,-1.55594,-1.16472,0.00731765,0.0909598,-0.02796,-0.0468574,0.0139836,-0.0164526,-0.0878874,0.0489642,0.0631817,0.00882467,0.115193,-0.122716,-0.187451,-0.0769896,-0.000855553,-0.13515,-0.0895941,-0.086001,0.140609,0.164854,0.0751944,0.00506257,0.0211133,0.0661553,-0.0228811,0.00460459,0.0305483,0.0128855,0.0113227,-0.00736247,0.0133101,-0.0141619,0.152687,8.22111,0.511625,-0.0340325,-0.238541,0.019198,0.0327368,0.00197279,-0.111215,0.0180225,-0.7276,-0.592737,-0.250707,-0.0605819,-0.716643,-0.328548,1.13275,0.729083,0.655488,0.00809212,0.13543,0.183507,-0.0334441,0.0411248,0.13143,0.0656093,0.030685,-0.0555879,0.208121,-0.187046,-0.00947377,0.0589696,-0.160633,-0.00873735
5607.37,0.572953,0.388891,3,15,0,-5569.57,-1.8669,-1.63082,-1.46984,-1.54834,-1.5791,-1.46953,-1.4783,-1.40981,-1.94935,-1.72028,-1.36678,-1.33405,-1.56042,-1.32665,-1.6982,-1.71568,-1.5273,-1.73224,-1.59413,-1.47745,-1.88914,-1.49846,-1.6402,-1.81604,-1.49202,-1.47221,-1.32185,-1.66833,-1.27986,-1.23764,-2.23543,-1.60604,-1.59774,-1.7467,-1.25161,-1.35876,-1.81437,-1.51167,-1.59023,-1.72746,-2.19752,-1.74466,-1.73659,-1.55079,-1.3955,-1.55702,-2.42652,-1.45386,-1.53109,-1.62301,-1.6156,-1.14119,-0.0183963,0.128982,-0.0318263,-0.0550662,0.0136947,-0.0155693,-0.0989756,0.0616989,0.0507661,0.00950578,0.115807,-0.105044,-0.180173,-0.0664949,-0.00210483,-0.137874,-0.105604,-0.0991437,0.148497,0.163035,0.0558674,0.00498883,0.00684032,0.0953827,-0.0327629,0.013707,0.0299253,0.00171547,0.0223496,-0.0117333,0.0115164,0.00269386,0.136644,8.50827,0.671493,-0.046244,-0.3352,0.0293481,0.00988952,0.00303156,-0.0815122,0.0495036,-0.693166,-0.522153,-0.242588,-0.0580153,-0.801665,-0.429977,1.222,0.756253,0.51917,0.0138748,0.145876,0.264374,-0.0439235,0.0828248,0.144504,0.0258136,0.102772,-0.0543806,0.207808,0.0355797,-0.0247031,0.0814127,-0.181126,-0.010268
5611.38,0.924872,0.388891,3,15,0,-5560.13,-1.85863,-1.58879,-1.53653,-1.46198,-1.6428,-1.46067,-1.60533,-1.37683,-2.07804,-1.58152,-1.57937,-1.29608,-1.55895,-1.55111,-1.65515,-1.70417,-1.80232,-1.70509,-1.48734,-1.57552,-1.75723,-1.56154,-1.68364,-1.77499,-1.62736,-1.50416,-1.46986,-1.60317,-1.26592,-1.2051,-1.96024,-1.57994,-1.47135,-1.84707,-1.26959,-1.42688,-1.80225,-1.5102,-1.66153,-1.68243,-1.8995,-1.76617,-1.77353,-1.58819,-1.44996,-1.64933,-2.08962,-1.49338,-1.45769,-1.58846,-1.54157,-1.32886,0.0404061,0.089506,-0.0396828,-0.0144704,0.0100868,-0.0232405,-0.0779396,0.0429126,0.0447374,-0.00367275,0.109283,-0.122407,-0.168674,-0.0653419,0.000416596,-0.148651,-0.0817563,-0.0911341,0.128481,0.154213,0.0572384,0.0148271,0.000686682,0.0801081,-0.0156105,0.00165153,0.0341584,0.00639552,0.0267406,0.00335626,-0.00526852,-0.0279153,0.150858,8.10229,0.581382,-0.0402399,-0.222218,0.0192647,0.0536415,-0.00235753,-0.109771,0.00826034,-0.705841,-0.58805,-0.227264,-0.0878231,-0.656444,-0.406218,1.05465,0.714035,0.517833,0.016706,0.113452,0.223265,-0.0109653,0.0397964,0.15258,0.0375496,0.0999628,-0.0346336,-0.144575,-0.368696,0.0204446,0.0609327,-0.279673,-0.00269824
